日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/08/11,122140.0,3608887.0,29.5,29.8,29.25,29.65,0.35,112.0,False,0.8205128205128197,0.6404448676184995,0.5567829702735269,,,
111/08/12,640712.0,20466220.0,29.65,32.6,29.6,32.6,2.95,395.0,False,1.0,0.760296578412333,0.6246208396531289,,,
111/08/15,831627.0,27556305.0,33.0,34.8,32.05,32.5,-0.1,657.0,False,0.6592592592592595,0.7266174720279752,0.658619717111411,,,
111/08/16,364327.0,11605866.0,31.9,32.35,31.5,31.8,-0.7,271.0,False,0.5555555555555558,0.6695968332038353,0.6622787558088857,,,
111/08/17,241054.0,7816735.0,32.25,32.9,32.05,32.15,0.35,190.0,False,0.5655737704918034,0.6349224789664913,0.6531599968614209,,,
111/08/18,291538.0,9441695.0,32.15,33.35,31.6,32.9,0.75,209.0,False,0.6885245901639345,0.652789849365639,0.6530366143628269,,,
111/08/19,180494.0,5920190.0,33.4,33.4,32.45,32.95,0.05,139.0,False,0.6967213114754106,0.6674336700688962,0.6578356329315166,,,
111/08/22,250452.0,8262441.0,32.6,33.35,32.3,33.3,0.35,167.0,False,0.7321428571428571,0.6890033990935498,0.668224888318861,,,
111/08/23,400792.0,12989904.0,33.3,33.35,31.65,31.75,-1.55,275.0,False,0.4504504504504507,0.6094857495458501,0.6486451753945239,,,
111/08/24,150154.0,4733299.0,31.9,32.0,31.25,31.3,-0.45,132.0,False,0.32692307692307704,0.5152981920049258,0.6041961809313245,,,
111/08/25,268046.0,8684865.0,31.3,33.35,31.3,32.0,0.7,212.0,False,0.21126760563380287,0.4139546632145514,0.5407823416924001,,,
111/08/26,141922.0,4600922.0,32.75,32.75,32.1,32.4,0.4,98.0,False,0.5348837209302323,0.4542643491197783,0.5119430108348595,,,
111/08/29,124428.0,3882016.0,31.8,31.8,31.0,31.1,-1.3,108.0,False,0.04166666666666728,0.31673178830207466,0.4468726033239312,,,
111/08/30,128008.0,4007747.0,31.2,31.55,31.0,31.25,0.15,95.0,False,0.10416666666666673,0.24587674775693866,0.3798739848016003,,,
111/08/31,71321.0,2248768.0,31.35,31.75,31.1,31.75,0.5,86.0,False,0.31250000000000017,0.2680844985046258,0.3426108227026088,,,
111/09/01,134680.0,4246160.0,31.75,32.15,31.2,31.55,-0.2,101.0,False,0.2340425531914896,0.25673718340024704,0.3139862762684882,,,
111/09/02,2260415.0,78130269.0,31.8,34.7,31.8,34.7,3.15,835.0,False,1.0,0.5044914556001647,0.3774880027123804,,,
111/09/05,3853367.0,139052574.0,36.6,37.85,34.05,34.2,-0.5,2572.0,False,0.4671532846715332,0.4920453986239542,0.4156738013495717,,,
111/09/06,1074455.0,35244554.0,34.05,34.4,31.8,31.8,-2.4,795.0,False,0.11678832116788328,0.3669597061385972,0.3994357696125801,,,
111/09/07,533476.0,17270470.0,31.8,33.05,31.45,32.2,0.4,465.0,False,0.1751824817518252,0.3030339646763398,0.3673018346338333,,,
111/09/08,307194.0,9943811.0,32.3,32.7,32.0,32.35,0.15,204.0,False,0.1970802919708031,0.26771607377449425,0.33410658101405355,,,
111/09/12,289849.0,9409172.0,33.0,33.0,32.05,32.7,0.35,213.0,False,0.2481751824817522,0.2612024433435802,0.3098052017905624,,,
111/09/13,297241.0,9916634.0,33.3,34.0,32.8,33.2,0.5,226.0,False,0.3111111111111113,0.27783866593275724,0.29914968983796064,,,
111/09/14,192056.0,6200647.0,32.15,32.75,31.7,32.5,-0.7,159.0,False,0.19548872180451127,0.25038868455667523,0.2828960214108655,,,
111/09/15,571440.0,19302543.0,33.3,35.25,32.85,33.2,0.7,440.0,False,0.27343750000000044,0.25807162303778364,0.2746212219531715,,,
111/09/16,2842993.0,102740774.0,33.5,36.5,33.5,36.5,3.3,1255.0,False,0.7890624999999999,0.43506858202518894,0.32810367531051066,,,
111/09/19,16384495.0,644169862.0,38.6,40.15,38.0,40.15,3.65,9307.0,False,1.0,0.6233790546834592,0.42652880176816016,,,
111/09/20,30089994.0,1257698106.0,40.0,44.1,38.75,43.3,3.15,17885.0,False,0.936758893280632,0.7278390008825169,0.5269655348062791,,,
111/09/21,31238563.0,1425535632.0,44.3,47.35,43.75,47.35,4.05,18833.0,False,1.0,0.8185593339216779,0.6241634678447452,,,
111/09/22,10823480.0,499593145.0,46.4,46.8,45.25,46.0,-1.35,6455.0,False,0.9137380191693292,0.8502855623375616,0.6995374993423507,,,
111/09/23,8704548.0,384019291.0,45.45,46.45,41.85,42.25,-3.75,5419.0,False,0.6741214057507987,0.7915641768086406,0.7302130584977806,,,
111/09/26,14003567.0,596819748.0,42.25,44.25,40.4,40.5,-1.75,8436.0,False,0.5623003194888179,0.7151428910353662,0.7251896693436425,,,
111/09/27,17044562.0,735542349.0,41.5,44.55,41.2,44.55,4.05,9955.0,False,0.8068965517241377,0.74572744459829,0.732035594428525,,,
111/09/28,46392956.0,2191776631.0,45.25,49.0,45.1,46.05,1.5,27349.0,False,0.8096774193548385,0.7670441028504728,0.7437050972358409,,,
111/09/29,28883722.0,1395922192.0,48.6,49.9,47.1,48.3,2.25,16753.0,False,0.8655462184873948,0.7998781413961134,0.762429445289265,,,
111/09/30,39056445.0,1958718163.0,47.5,53.1,45.7,53.1,4.8,23802.0,False,1.0,0.8665854275974088,0.7971481060586463,,,
111/10/03,9382537.0,544785107.0,58.4,58.4,56.4,58.4,5.3,3552.0,False,1.0,0.9110569517316058,0.8351177212829661,,,
111/10/04,41543166.0,2490102519.0,64.0,64.2,57.9,58.3,-0.1,24137.0,False,0.7521008403361342,0.8580715812664486,0.8427690079441268,,,
111/10/05,39770109.0,2463627244.0,59.0,64.1,58.4,59.5,1.2,21769.0,False,0.8025210084033613,0.8395547236454194,0.8416975798445576,,,
111/10/06,29097764.0,1732855478.0,58.1,61.5,57.9,58.9,-0.6,17680.0,False,0.7773109243697478,0.8188067905535288,0.8340673167475479,,,
111/10/07,16774598.0,936093585.0,59.1,59.1,54.1,54.3,-4.6,10150.0,False,0.5695652173913041,0.7357262661661205,0.8012869665537387,,,
111/10/11,30381480.0,1710825895.0,53.5,59.6,53.1,59.6,5.3,17937.0,False,0.7591623036649214,0.7435382786657208,0.7820374039243994,,,
111/10/12,28992214.0,1688120842.0,59.1,60.2,56.4,57.0,-2.6,18235.0,False,0.6108108108108107,0.6992957893807507,0.754456865743183,,,
111/10/13,40585628.0,2342254536.0,57.5,60.3,53.6,56.1,-0.9,24840.0,False,0.5621621621621621,0.6535845803078878,0.7208327705980846,,,
111/10/14,20216412.0,1216812435.0,59.5,61.7,58.3,61.7,5.6,9935.0,False,0.7747747747747749,0.6939813117968501,0.7118822843310064,,,
111/10/17,54487109.0,3376435634.0,61.5,63.7,60.4,61.6,-0.1,30955.0,False,0.7657657657657657,0.717909463119822,0.7138913439272783,,,
111/10/18,27647806.0,1703896917.0,62.8,64.0,58.8,59.2,-2.4,16000.0,False,0.554545454545455,0.663454793595033,0.6970791604831965,,,
111/10/19,19305227.0,1127149734.0,59.5,59.7,57.5,58.0,-1.2,11162.0,False,0.4495412844036696,0.5921502905312452,0.6621028704992127,,,
111/10/20,15069441.0,844403291.0,58.4,58.4,54.2,56.8,-1.2,8796.0,False,0.3394495412844033,0.5079167074489646,0.6107074828157966,,,
111/10/21,13018977.0,709727924.0,57.0,57.3,51.2,51.2,-5.6,7725.0,False,0.0,0.3386111382993097,0.5200087013103009,,,
111/10/24,15722248.0,828935404.0,53.0,54.5,50.8,50.8,-0.4,9057.0,False,0.0,0.22574075886620645,0.4219193871622693,,,
111/10/25,12836461.0,648922849.0,51.7,52.1,48.75,50.2,-0.6,7894.0,False,0.09508196721311496,0.18218782831517594,0.3420088675465715,,,
111/10/26,14663538.0,710048533.0,50.9,51.4,46.7,46.7,-3.5,8063.0,False,0.0,0.12145855221011727,0.26849209576775346,,,
111/10/27,15982400.0,767757743.0,47.15,49.7,46.7,48.15,1.45,9165.0,False,0.08381502890173388,0.1089107111073228,0.2152983008809432,,,
111/10/28,11382097.0,519442286.0,47.5,48.15,44.55,44.55,-3.6,6750.0,False,0.0,0.0726071407382152,0.1677345808333672,,,
111/10/31,9222869.0,442099488.0,45.5,49.0,45.35,49.0,4.45,4543.0,False,0.2937293729372938,0.1463145514712414,0.16059457104599192,,,
111/11/01,43995513.0,2254123111.0,50.5,53.9,50.1,52.0,3.0,22947.0,False,0.5379061371841156,0.27684508004219943,0.1993447407113944,,,
111/11/02,17327413.0,905346379.0,52.0,53.4,51.1,51.9,-0.1,10724.0,False,0.5764705882352942,0.3767202494398977,0.25846991028756217,,,
111/11/03,8599567.0,447567223.0,51.2,52.8,51.1,52.1,0.2,5232.0,False,0.7587939698492464,0.5040781562430139,0.3403393256060461,,,
111/11/04,18782207.0,1041309001.0,52.0,57.3,51.5,57.3,5.2,10358.0,False,1.0,0.6693854374953425,0.4500213629024782,,,
111/11/07,32062135.0,1889747586.0,58.7,61.8,56.7,56.9,-0.4,18821.0,False,0.7159420289855073,0.6849043013253975,0.528315675710118,,,
111/11/08,15124032.0,867045093.0,57.7,59.5,55.1,55.3,-1.6,9470.0,False,0.6231884057971014,0.6643323361492988,0.5736545625231781,,,
111/11/09,11568795.0,650365776.0,56.0,57.9,54.6,55.3,0.0,7306.0,False,0.6231884057971014,0.6506176926985663,0.5993089392483075,,,
111/11/10,7420093.0,405510146.0,55.6,55.7,53.5,54.0,-1.3,4483.0,False,0.5258358662613982,0.6090237505528435,0.6025472096831528,,,
111/11/11,11698420.0,649449858.0,56.1,58.7,52.8,52.8,-1.2,6949.0,False,0.2307692307692305,0.4829389106249725,0.5626777766637593,,,
111/11/14,6395500.0,340536165.0,53.0,54.5,52.4,53.1,0.3,3864.0,False,0.18691588785046734,0.3842645697001374,0.5032067076758853,,,
111/11/15,6035794.0,317896680.0,53.0,53.7,51.6,52.8,-0.3,3583.0,False,0.15887850467289685,0.30913588135772385,0.4385164322364981,,,
111/11/16,9988891.0,543024492.0,52.4,56.4,52.1,54.5,1.7,6368.0,False,0.2912621359223302,0.30317796621259263,0.3934036102285296,,,
