日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/05/12,10156072.0,422688240.0,41.6,42.3,41.0,41.0,-1.35,6107.0,False,0.04827586206896571,0.15254357036839564,0.20818023214005826,,,
111/05/13,41583601.0,1845333355.0,43.3,45.1,43.15,45.1,+4.10,19649.0,False,0.6137931034482762,0.3062934147283558,0.24088462633615745,,,
111/05/16,39752193.0,1809457323.0,45.25,46.4,44.75,45.4,+0.30,19354.0,False,0.6551724137931034,0.422586414416605,0.30145188902963993,,,
111/05/17,43951073.0,2064260729.0,45.3,47.8,45.3,47.35,+1.95,21573.0,False,0.9241379310344832,0.5897702532892309,0.3975580104495036,,,
111/05/18,35634616.0,1709841156.0,48.0,48.4,47.45,48.05,+0.70,17325.0,False,0.9548387096774192,0.7114597387519603,0.5021919198836557,,,
111/05/19,43967693.0,2116801833.0,46.6,49.0,46.4,49.0,+0.95,21429.0,False,1.0,0.8076398258346402,0.6040078885339839,,,
111/05/20,35117682.0,1719642162.0,49.2,49.85,48.25,48.8,-0.20,18668.0,False,0.8858695652173909,0.8337164056288904,0.680577394232286,,,
111/05/23,18341944.0,892404900.0,49.2,49.5,48.05,48.05,-0.75,9260.0,False,0.7999999999999995,0.8224776037525934,0.7278774640723884,,,
111/05/24,33111301.0,1608950247.0,48.5,49.75,47.35,47.95,-0.10,17270.0,False,0.785310734463277,0.8100886473228213,0.7552811918225326,,,
111/05/25,19567128.0,951614474.0,48.25,49.1,48.1,48.6,+0.65,9839.0,False,0.8134328358208956,0.8112033768221794,0.7739219201557481,,,
111/05/26,14956410.0,725124613.0,48.8,49.3,47.8,48.0,-0.60,8357.0,False,0.6372549019607842,0.7532205518683809,0.7670214640599591,,,
111/05/27,20992812.0,997723478.0,48.55,48.7,46.8,47.3,-0.70,14180.0,False,0.4395604395604392,0.6486671810990671,0.7275700364063282,,,
111/05/30,13615735.0,652962946.0,47.6,48.65,47.35,47.5,+0.20,7869.0,False,0.3188405797101451,0.538724980636093,0.6646216844829165,,,
111/05/31,9492158.0,450761041.0,47.6,47.95,47.15,47.4,-0.10,5289.0,False,0.2898550724637679,0.4557683445786513,0.5950039045148281,,,
111/06/01,22670812.0,1095190968.0,47.5,48.9,47.25,48.4,+1.00,10608.0,False,0.5245901639344259,0.4787089510305761,0.5562389200200774,,,
111/06/02,26478894.0,1294975077.0,48.3,49.65,47.9,48.55,+0.15,14515.0,False,0.5932203389830503,0.5168794136814008,0.5431190845738518,,,
111/06/06,14640128.0,708474733.0,48.55,49.0,48.0,48.15,-0.40,7991.0,False,0.4576271186440679,0.4971286486689565,0.52778893927222,,,
111/06/07,47510872.0,2355359534.0,48.7,50.2,48.4,49.65,+1.50,24853.0,False,0.8382352941176461,0.6108308638185196,0.5554695807876532,,,
111/06/08,39295552.0,1951749022.0,50.0,50.8,48.8,49.1,-0.55,23162.0,False,0.5750000000000011,0.59888724254568,0.5699421347069955,,,
111/06/09,21043268.0,1015651956.0,49.05,49.05,47.7,47.9,-1.20,10694.0,False,0.2750000000000004,0.4909248283637868,0.5436030325925926,,,
111/06/10,17046480.0,817135322.0,47.9,48.45,47.3,47.9, 0.00,8489.0,False,0.2054794520547946,0.3957763695941228,0.4943274782597693,,,
111/06/13,9782679.0,461995649.0,46.85,47.65,46.7,47.35,-0.55,5514.0,False,0.15853658536585352,0.31669644151803306,0.4351171326791905,,,
111/06/14,19132747.0,912403537.0,47.3,48.25,47.1,48.15,+0.80,10990.0,False,0.3536585365853653,0.3290171398738104,0.3997504684107305,,,
111/06/15,26491893.0,1291554138.0,48.15,49.4,48.05,48.25,+0.10,14971.0,False,0.3780487804878047,0.34536102007847513,0.38162065229997866,,,
111/06/16,24037538.0,1163118935.0,49.1,49.3,47.25,47.6,-0.65,13819.0,False,0.2195121951219512,0.3034114117596338,0.355550905453197,,,
111/06/17,25160356.0,1158328381.0,47.3,47.8,44.7,45.9,-1.70,13430.0,False,0.19672131147540933,0.2678480449982257,0.3263166186348732,,,
111/06/20,11506143.0,521434019.0,46.3,46.35,44.45,44.45,-1.45,6906.0,False,0.0,0.17856536333215045,0.2770662002006323,,,
111/06/21,12831894.0,587505438.0,45.2,46.2,45.1,46.2,+1.75,6718.0,False,0.3535353535353538,0.2368886933998849,0.2636736979337165,,,
