,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,993.0,6719,力智,1365,1367,5.0,6.0,,,,,,,,,,,False
2022-12-12,,6719,力智,1457,1528,21.0,131.0,224.0,153.0,,19576.0,5.0,115.0,,19576.0,, ,False
2022-12-13,,6719,力智,1530,1491,96.0,97.0,58.0,97.0,,19576.0,3.0,4.0,,19576.0,2.0, ,False
2022-12-14,,6719,力智,1491,1474,97.0,118.0,68.0,84.0,1.0,19576.0,21.0,42.0,,19576.0,, ,False
2022-12-15,,6719,力智,1474,1543,118.0,129.0,157.0,82.0,6.0,19576.0,1.0,12.0,,19576.0,, ,False
2022-12-18,,6719,力智,1543,1359,129.0,154.0,82.0,266.0,,19576.0,1.0,26.0,,19576.0,, ,False
2022-12-19,,6719,力智,1359,1321,154.0,169.0,31.0,69.0,,19576.0,,15.0,,19576.0,1.0, ,False
2022-12-20,,6719,力智,1321,1261,169.0,184.0,79.0,138.0,1.0,19576.0,1.0,16.0,,19576.0,, ,False
2022-12-21,,6719,力智,1261,1275,184.0,212.0,41.0,27.0,,19576.0,2.0,30.0,,19576.0,, ,False
2022-12-23,,6719,力智,1312,1321,210.0,220.0,42.0,32.0,1.0,19576.0,7.0,17.0,,19576.0,, ,False
2022-12-26,,6719,力智,1321,1298,220.0,224.0,31.0,54.0,,19576.0,4.0,8.0,,19576.0,, ,False
2022-12-27,,6719,力智,1298,1311,224.0,227.0,48.0,35.0,,19576.0,1.0,4.0,,19576.0,4.0, ,False
2022-12-28,,6719,力智,1311,1251,227.0,261.0,58.0,117.0,1.0,19576.0,2.0,36.0,,19576.0,3.0, ,False
2022-12-29,,6719,力智,1251,1233,261.0,243.0,37.0,54.0,1.0,19576.0,25.0,7.0,,19576.0,, ,False
2022-12-30,,6719,力智,1233,1211,243.0,242.0,18.0,37.0,3.0,19576.0,9.0,8.0,,19576.0,, ,False
2023-01-03,,6719,力智,1211,1191,242.0,244.0,46.0,49.0,17.0,19576.0,11.0,13.0,,19576.0,, ,
2023-01-04,,6719,力智,1191,1182,244.0,248.0,44.0,53.0,,19576.0,,4.0,,19576.0,2.0, ,
2023-01-05,,6719,力智,1182,1288,248.0,236.0,224.0,118.0,,19576.0,34.0,22.0,,19576.0,8.0, ,
2023-01-06,,6719,力智,1288,1317,236.0,227.0,230.0,201.0,,19576.0,21.0,12.0,,19576.0,2.0, ,
2023-01-10,,6719,力智,1740,1648,233.0,235.0,261.0,353.0,,19576.0,11.0,13.0,,19576.0,1.0, ,
2023-01-11,,6719,力智,1648,1649,235.0,238.0,348.0,347.0,,19576.0,3.0,7.0,1.0,19576.0,3.0, ,
2023-01-12,,6719,力智,1649,1715,238.0,261.0,334.0,266.0,2.0,19576.0,2.0,25.0,,19576.0,3.0, ,
2023-01-14,,6719,力智,1715,1591,261.0,314.0,244.0,363.0,5.0,19657.0,8.0,61.0,,19657.0,12.0, ,
2023-01-16,,6719,力智,1591,1537,314.0,282.0,102.0,156.0,,19657.0,47.0,15.0,,19657.0,, ,
2023-01-18,,6719,力智,1537,1575,282.0,279.0,262.0,220.0,4.0,19657.0,10.0,7.0,,19657.0,, ,
2023-02-01,,6719,力智,2043,2107,277.0,317.0,478.0,414.0,,19657.0,5.0,45.0,,19657.0,1.0, ,
2023-02-02,,6719,力智,2043,2107,277.0,317.0,478.0,414.0,,19657.0,5.0,45.0,,19657.0,1.0, ,
2023-02-03,,6719,力智,2444,2434,298.0,279.0,347.0,357.0,,19657.0,27.0,8.0,,19657.0,, ,
2023-02-04,,6719,力智,2444,2434,298.0,279.0,347.0,357.0,,19657.0,27.0,8.0,,19657.0,, ,
2023-02-06,,6719,力智,2434,2445,279.0,244.0,147.0,136.0,,19657.0,38.0,3.0,,19657.0,4.0, ,
2023-02-07,,6719,力智,2445,2552,244.0,249.0,241.0,133.0,1.0,19657.0,1.0,6.0,,19657.0,, ,
2023-02-08,,6719,力智,2552,2470,249.0,255.0,634.0,714.0,2.0,19657.0,3.0,9.0,,19657.0,9.0, ,
2023-02-09,,6719,力智,2470,2643,255.0,259.0,916.0,743.0,,19657.0,6.0,10.0,,19657.0,12.0, ,
2023-02-10,,6719,力智,2643,2633,259.0,302.0,284.0,293.0,1.0,19657.0,8.0,51.0,,19657.0,4.0, ,
2023-02-11,,6719,力智,2643,2633,259.0,302.0,284.0,293.0,1.0,19657.0,8.0,51.0,,19657.0,4.0, ,
2023-02-13,,6719,力智,2633,2547,302.0,301.0,162.0,247.0,1.0,19657.0,5.0,4.0,,19657.0,2.0, ,
2023-02-14,,6719,力智,2547,2544,301.0,289.0,147.0,150.0,,20143.0,29.0,17.0,,20143.0,5.0, ,
2023-02-15,,6719,力智,2544,2502,289.0,289.0,273.0,315.0,,20143.0,23.0,23.0,,20143.0,7.0, ,
2023-02-16,,6719,力智,2489,2531,289.0,300.0,174.0,127.0,5.0,20143.0,6.0,17.0,,20143.0,, ,
2023-02-17,,6719,力智,2543,2455,300.0,335.0,259.0,347.0,,20143.0,35.0,70.0,,20143.0,9.0, ,
2023-02-18,,6719,力智,2543,2455,300.0,335.0,259.0,347.0,,20143.0,35.0,70.0,,20143.0,9.0, ,
2023-02-20,,6719,力智,2455,2694,335.0,316.0,388.0,149.0,,20143.0,51.0,32.0,,20143.0,2.0, ,
2023-02-21,,6719,力智,2694,2730,316.0,302.0,243.0,207.0,,20143.0,16.0,2.0,,20143.0,2.0, ,
2023-02-22,,6719,力智,2730,2730,302.0,290.0,130.0,130.0,,20143.0,15.0,3.0,,20143.0,10.0, ,
2023-02-23,,6719,力智,2730,2778,290.0,308.0,224.0,176.0,,20143.0,20.0,38.0,,20143.0,2.0, ,
2023-02-24,,6719,力智,2778,2784,308.0,281.0,205.0,199.0,,20143.0,30.0,3.0,,20143.0,2.0, ,
2023-02-25,,6719,力智,2778,2784,308.0,281.0,205.0,199.0,,20143.0,30.0,3.0,,20143.0,2.0, ,
2023-02-27,,6719,力智,2778,2784,308.0,281.0,205.0,199.0,,20143.0,30.0,3.0,,20143.0,2.0, ,
2023-02-28,,6719,力智,2778,2784,308.0,281.0,205.0,199.0,,20143.0,30.0,3.0,,20143.0,2.0, ,
2023-03-01,,6719,力智,2784,2640,281.0,278.0,144.0,287.0,1.0,20143.0,18.0,15.0,,20143.0,1.0, ,
2023-03-02,,6719,力智,2640,2677,278.0,290.0,334.0,294.0,3.0,20143.0,4.0,16.0,,20143.0,2.0, ,
2023-03-03,,6719,力智,2677,2606,290.0,290.0,276.0,347.0,,20143.0,8.0,8.0,,20143.0,4.0, ,
2023-03-04,,6719,力智,2677,2606,290.0,290.0,276.0,347.0,,20143.0,8.0,8.0,,20143.0,4.0, ,
2023-03-06,,6719,力智,2606,2551,290.0,287.0,178.0,230.0,3.0,20143.0,4.0,1.0,,20143.0,1.0, ,
2023-03-07,,6719,力智,2551,2542,287.0,287.0,135.0,144.0,,20143.0,7.0,7.0,,20143.0,6.0, ,
2023-03-08,,6719,力智,2542,2511,287.0,284.0,83.0,114.0,,20143.0,6.0,3.0,,20143.0,, ,
2023-03-09,,6719,力智,2511,2467,284.0,266.0,158.0,201.0,1.0,20143.0,25.0,8.0,1.0,20143.0,, ,
2023-03-10,,6719,力智,2467,2800,266.0,209.0,1118.0,785.0,,20143.0,54.0,19.0,22.0,20143.0,9.0, ,
2023-03-11,,6719,力智,2467,2800,266.0,209.0,1118.0,785.0,,20143.0,54.0,19.0,22.0,20143.0,9.0, ,
2023-03-13,,6719,力智,2800,2983,209.0,194.0,803.0,620.0,,20143.0,31.0,16.0,,20143.0,16.0, ,
2023-03-14,,6719,力智,2983,2926,194.0,154.0,217.0,274.0,,20206.0,63.0,23.0,,20206.0,10.0, ,
2023-03-15,,6719,力智,2926,2957,154.0,130.0,201.0,170.0,,20206.0,30.0,6.0,,20206.0,2.0, ,
2023-03-16,,6719,力智,2957,2862,130.0,47.0,101.0,192.0,4.0,20206.0,70.0,7.0,20.0,20206.0,1.0,X ,
2023-03-17,,6719,力智,2862,2880,47.0,1.0,229.0,211.0,,20206.0,46.0,,,20206.0,,X ,
2023-03-18,,6719,力智,2862,2880,47.0,1.0,229.0,211.0,,20206.0,46.0,,,20206.0,,X ,
2023-03-20,,6719,力智,2880,2839,1.0,,408.0,449.0,,20206.0,,,1.0,20206.0,,X ,
2023-03-21,,6719,力智,2839,2645,,,397.0,591.0,,20206.0,,,,20206.0,,X ,
2023-03-22,,6719,力智,2645,2802,,,707.0,543.0,7.0,20206.0,,,,20206.0,, ,
2023-03-23,,6719,力智,2802,2816,,117.0,555.0,541.0,,20206.0,,117.0,,20206.0,76.0, ,
2023-03-24,,6719,力智,2816,2888,117.0,157.0,360.0,288.0,,20206.0,1.0,41.0,,20206.0,17.0, ,
2023-03-25,,6719,力智,2816,2888,117.0,157.0,360.0,288.0,,20206.0,1.0,41.0,,20206.0,17.0, ,
