,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,427.0,2351,順德,2529,2411,394.0,403.0,,,,,,,,,,,False
2022-12-12,,2351,順德,2401,2393,397.0,323.0,73.0,79.0,2.0,45535.0,15.0,1.0,60.0,45535.0,, ,False
2022-12-13,,2351,順德,2429,2461,312.0,314.0,54.0,22.0,,45535.0,1.0,3.0,,45535.0,, ,False
2022-12-14,,2351,順德,2461,2487,314.0,317.0,59.0,33.0,,45535.0,1.0,4.0,,45535.0,2.0, ,False
2022-12-15,,2351,順德,2487,2452,317.0,320.0,43.0,78.0,,45535.0,,3.0,,45535.0,3.0, ,False
2022-12-18,,2351,順德,2452,2461,320.0,326.0,78.0,69.0,,45535.0,11.0,17.0,,45535.0,, ,False
2022-12-19,,2351,順德,2461,2446,326.0,309.0,24.0,39.0,,45535.0,32.0,15.0,,45535.0,21.0, ,False
2022-12-20,,2351,順德,2446,2435,309.0,357.0,85.0,96.0,,45535.0,31.0,79.0,,45535.0,1.0, ,False
2022-12-21,,2351,順德,2435,2469,357.0,350.0,76.0,39.0,3.0,45535.0,33.0,26.0,,45535.0,50.0, ,False
2022-12-23,,2351,順德,2427,2408,342.0,330.0,27.0,45.0,1.0,45535.0,24.0,12.0,,45535.0,21.0, ,False
2022-12-26,,2351,順德,2408,2444,330.0,329.0,55.0,18.0,1.0,45535.0,8.0,7.0,,45535.0,1.0, ,False
2022-12-27,,2351,順德,2444,2251,329.0,288.0,16.0,208.0,1.0,45535.0,53.0,12.0,,45535.0,, ,False
2022-12-28,,2351,順德,2251,2266,288.0,280.0,29.0,14.0,,45535.0,11.0,3.0,,45535.0,, ,False
2022-12-29,,2351,順德,2266,2338,280.0,289.0,95.0,23.0,,45535.0,12.0,21.0,,45535.0,40.0, ,False
2022-12-30,,2351,順德,2338,2338,289.0,294.0,68.0,67.0,1.0,45535.0,4.0,9.0,,45535.0,, ,False
2023-01-03,,2351,順德,2338,2326,294.0,288.0,11.0,23.0,,45535.0,16.0,10.0,,45535.0,, ,
2023-01-04,,2351,順德,2326,2299,288.0,273.0,36.0,63.0,,45535.0,17.0,2.0,,45535.0,1.0, ,
2023-01-05,,2351,順德,2299,2300,273.0,275.0,52.0,48.0,3.0,45535.0,2.0,4.0,,45535.0,, ,
2023-01-06,,2351,順德,2300,2313,275.0,278.0,33.0,18.0,2.0,45535.0,2.0,5.0,,45535.0,1.0, ,
2023-01-10,,2351,順德,2301,2292,264.0,265.0,227.0,236.0,,45535.0,8.0,9.0,,45535.0,9.0, ,
2023-01-11,,2351,順德,2292,2450,265.0,254.0,212.0,54.0,,45535.0,12.0,1.0,,45535.0,, ,
2023-01-12,,2351,順德,2450,2418,254.0,254.0,52.0,84.0,,45535.0,4.0,4.0,,45535.0,2.0, ,
2023-01-14,,2351,順德,2418,2416,254.0,253.0,35.0,37.0,,45535.0,1.0,,,45535.0,1.0, ,
2023-01-16,,2351,順德,2416,2406,253.0,236.0,25.0,34.0,1.0,45535.0,18.0,1.0,,45535.0,, ,
2023-01-18,,2351,順德,2406,2429,236.0,220.0,87.0,64.0,,45535.0,16.0,,,45535.0,1.0, ,
2023-02-01,,2351,順德,2067,2041,373.0,550.0,594.0,619.0,1.0,45535.0,36.0,213.0,,45535.0,7.0, ,
2023-02-02,,2351,順德,2067,2041,373.0,550.0,594.0,619.0,1.0,45535.0,36.0,213.0,,45535.0,7.0, ,
2023-02-03,,2351,順德,2112,2506,548.0,515.0,482.0,88.0,,45535.0,41.0,8.0,,45535.0,, ,
2023-02-04,,2351,順德,2112,2506,548.0,515.0,482.0,88.0,,45535.0,41.0,8.0,,45535.0,, ,
2023-02-06,,2351,順德,2506,2585,515.0,534.0,175.0,95.0,1.0,45535.0,13.0,32.0,,45535.0,1.0, ,
2023-02-07,,2351,順德,2585,2458,534.0,527.0,160.0,287.0,,45535.0,15.0,8.0,,45535.0,, ,
2023-02-08,,2351,順德,2458,2175,527.0,531.0,277.0,560.0,,45535.0,18.0,22.0,,45535.0,2.0, ,
2023-02-09,,2351,順德,2175,2151,531.0,529.0,86.0,110.0,,45535.0,15.0,13.0,,45535.0,, ,
2023-02-10,,2351,順德,2151,2234,529.0,510.0,175.0,92.0,,45535.0,22.0,3.0,,45535.0,, ,
2023-02-11,,2351,順德,2151,2234,529.0,510.0,175.0,92.0,,45535.0,22.0,3.0,,45535.0,, ,
2023-02-13,,2351,順德,2234,2154,510.0,513.0,34.0,110.0,4.0,45535.0,10.0,13.0,,45535.0,, ,
2023-02-14,,2351,順德,2154,2302,513.0,499.0,778.0,628.0,2.0,45535.0,20.0,6.0,,45535.0,8.0, ,
2023-02-15,,2351,順德,2302,2837,499.0,499.0,771.0,236.0,,45535.0,15.0,15.0,,45535.0,4.0, ,
2023-02-16,,2351,順德,2837,2919,499.0,529.0,377.0,295.0,,45535.0,3.0,33.0,,45535.0,, ,
2023-02-17,,2351,順德,2919,2870,529.0,534.0,187.0,235.0,1.0,45535.0,14.0,19.0,,45535.0,, ,
2023-02-18,,2351,順德,2919,2870,529.0,534.0,187.0,235.0,1.0,45535.0,14.0,19.0,,45535.0,, ,
2023-02-20,,2351,順德,2870,3043,534.0,522.0,277.0,104.0,,45535.0,18.0,6.0,,45535.0,, ,
2023-02-21,,2351,順德,3043,3021,522.0,517.0,181.0,203.0,,45535.0,8.0,3.0,,45535.0,1.0, ,
2023-02-22,,2351,順德,3021,3104,517.0,483.0,198.0,115.0,,45535.0,44.0,10.0,,45535.0,, ,
2023-02-23,,2351,順德,3104,3048,483.0,487.0,129.0,185.0,,45535.0,1.0,5.0,,45535.0,1.0, ,
2023-02-24,,2351,順德,3048,2984,487.0,487.0,345.0,409.0,,45535.0,14.0,14.0,,45535.0,6.0, ,
2023-02-25,,2351,順德,3048,2984,487.0,487.0,345.0,409.0,,45535.0,14.0,14.0,,45535.0,6.0, ,
2023-02-27,,2351,順德,3048,2984,487.0,487.0,345.0,409.0,,45535.0,14.0,14.0,,45535.0,6.0, ,
2023-02-28,,2351,順德,3048,2984,487.0,487.0,345.0,409.0,,45535.0,14.0,14.0,,45535.0,6.0, ,
2023-03-01,,2351,順德,2984,3034,487.0,477.0,129.0,79.0,,45535.0,18.0,8.0,,45535.0,1.0, ,
2023-03-02,,2351,順德,3034,3018,477.0,435.0,170.0,186.0,,45535.0,21.0,6.0,27.0,45535.0,1.0, ,
2023-03-03,,2351,順德,3018,3188,435.0,399.0,291.0,121.0,,45535.0,42.0,6.0,,45535.0,, ,
2023-03-04,,2351,順德,3018,3188,435.0,399.0,291.0,121.0,,45535.0,42.0,6.0,,45535.0,, ,
2023-03-06,,2351,順德,3188,3235,399.0,402.0,216.0,168.0,1.0,45535.0,3.0,6.0,,45535.0,, ,
2023-03-07,,2351,順德,3235,3133,402.0,403.0,360.0,462.0,,45535.0,13.0,14.0,,45535.0,, ,
2023-03-08,,2351,順德,3133,3087,403.0,424.0,678.0,724.0,,45535.0,11.0,32.0,,45535.0,28.0, ,
2023-03-09,,2351,順德,3087,2761,424.0,387.0,363.0,689.0,,45535.0,38.0,1.0,,45535.0,, ,
2023-03-10,,2351,順德,2761,2688,387.0,262.0,110.0,182.0,1.0,45535.0,135.0,10.0,,45535.0,1.0, ,
2023-03-11,,2351,順德,2761,2688,387.0,262.0,110.0,182.0,1.0,45535.0,135.0,10.0,,45535.0,1.0, ,
2023-03-13,,2351,順德,2688,2641,262.0,238.0,87.0,134.0,,45535.0,29.0,5.0,,45535.0,3.0, ,
2023-03-14,,2351,順德,2641,2491,238.0,240.0,21.0,171.0,,45535.0,7.0,9.0,,45535.0,, ,
2023-03-15,,2351,順德,2491,2431,240.0,232.0,48.0,108.0,,45535.0,9.0,1.0,,45535.0,1.0, ,
2023-03-16,,2351,順德,2431,2484,232.0,230.0,116.0,63.0,,45535.0,13.0,12.0,1.0,45535.0,2.0, ,
2023-03-17,,2351,順德,2484,2439,230.0,229.0,37.0,82.0,,45535.0,6.0,5.0,,45535.0,1.0, ,
2023-03-18,,2351,順德,2484,2439,230.0,229.0,37.0,82.0,,45535.0,6.0,5.0,,45535.0,1.0, ,
2023-03-20,,2351,順德,2439,2367,229.0,227.0,95.0,166.0,1.0,45535.0,20.0,18.0,,45535.0,3.0, ,
2023-03-21,,2351,順德,2367,2430,227.0,206.0,117.0,50.0,4.0,45535.0,22.0,1.0,,45535.0,, ,
2023-03-22,,2351,順德,2430,2404,206.0,111.0,141.0,165.0,2.0,45535.0,100.0,5.0,,45535.0,, ,
2023-03-23,,2351,順德,2404,2520,111.0,89.0,532.0,416.0,,45535.0,32.0,10.0,,45535.0,6.0,X ,
2023-03-24,,2351,順德,2520,3305,89.0,1.0,1562.0,776.0,1.0,45535.0,85.0,,3.0,45535.0,,X ,
2023-03-25,,2351,順德,2520,3305,89.0,1.0,1562.0,776.0,1.0,45535.0,85.0,,3.0,45535.0,,X ,
2023-03-27,,2351,順德,3305,3168,1.0,,297.0,433.0,1.0,45535.0,,,1.0,45535.0,,X ,
2023-03-28,,2351,順德,3168,2591,,,181.0,748.0,10.0,45535.0,,,,45535.0,,X ,
2023-03-29,,2351,順德,2591,2512,,,66.0,145.0,,45535.0,,,,45535.0,, ,
2023-03-30,,2351,順德,2512,2350,,43.0,34.0,196.0,,45535.0,,43.0,,45535.0,7.0, ,
2023-03-31,,2351,順德,2350,2373,43.0,69.0,129.0,105.0,1.0,45535.0,6.0,32.0,,45535.0,8.0, ,
2023-04-01,,2351,順德,2350,2373,43.0,69.0,129.0,105.0,1.0,45535.0,6.0,32.0,,45535.0,8.0, ,
2023-04-03,,2351,順德,2350,2373,43.0,69.0,129.0,105.0,1.0,45535.0,6.0,32.0,,45535.0,8.0, ,
2023-04-04,,2351,順德,2350,2373,43.0,69.0,129.0,105.0,1.0,45535.0,6.0,32.0,,45535.0,8.0, ,
2023-04-05,,2351,順德,2350,2373,43.0,69.0,129.0,105.0,1.0,45535.0,6.0,32.0,,45535.0,8.0, ,
2023-04-06,,2351,順德,2373,2490,69.0,57.0,156.0,39.0,,45535.0,14.0,2.0,,45535.0,1.0, ,
2023-04-07,,2351,順德,2490,2977,57.0,75.0,782.0,295.0,,45535.0,2.0,20.0,,45535.0,4.0, ,
2023-04-08,,2351,順德,2490,2977,57.0,75.0,782.0,295.0,,45535.0,2.0,20.0,,45535.0,4.0, ,
2023-04-10,,2351,順德,2977,3033,75.0,100.0,509.0,453.0,,45535.0,4.0,29.0,,45535.0,2.0, ,
2023-04-11,,2351,順德,3033,2907,100.0,76.0,351.0,477.0,,45535.0,27.0,3.0,,45535.0,1.0, ,
2023-04-12,,2351,順德,2907,2708,76.0,77.0,94.0,293.0,,45535.0,3.0,4.0,,45535.0,1.0, ,
2023-04-13,,2351,順德,2708,2656,77.0,70.0,161.0,213.0,,45535.0,11.0,4.0,,45535.0,, ,
2023-04-14,,2351,順德,2656,2578,70.0,73.0,73.0,149.0,2.0,45535.0,4.0,7.0,,45535.0,, ,
2023-04-15,,2351,順德,2656,2578,70.0,73.0,73.0,149.0,2.0,45535.0,4.0,7.0,,45535.0,, ,
2023-04-17,,2351,順德,2578,2451,73.0,76.0,69.0,195.0,1.0,45535.0,3.0,6.0,,45535.0,, ,
2023-04-18,,2351,順德,2451,2435,76.0,57.0,211.0,227.0,,45535.0,26.0,7.0,,45535.0,1.0, ,
2023-04-19,,2351,順德,2435,2356,57.0,79.0,40.0,117.0,2.0,45535.0,2.0,24.0,,45535.0,, ,
2023-04-20,,2351,順德,2356,2301,79.0,146.0,464.0,519.0,,45535.0,8.0,75.0,,45535.0,2.0, ,
2023-04-21,,2351,順德,2301,2591,146.0,87.0,577.0,284.0,3.0,45535.0,107.0,48.0,,45535.0,15.0, ,
2023-04-22,,2351,順德,2301,2591,146.0,87.0,577.0,284.0,3.0,45535.0,107.0,48.0,,45535.0,15.0, ,
2023-04-24,,2351,順德,2591,2631,87.0,190.0,213.0,165.0,8.0,45535.0,17.0,120.0,,45535.0,4.0, ,
2023-04-25,,2351,順德,2631,2632,190.0,201.0,154.0,152.0,1.0,45535.0,53.0,64.0,,45535.0,1.0, ,
2023-04-26,,2351,順德,2632,2550,201.0,163.0,288.0,370.0,,45535.0,80.0,42.0,,45535.0,4.0, ,
2023-04-27,,2351,順德,2550,2415,163.0,204.0,48.0,179.0,4.0,45535.0,37.0,78.0,,45535.0,2.0, ,
2023-04-28,,2351,順德,2415,2312,204.0,205.0,82.0,185.0,,45535.0,64.0,65.0,,45535.0,1.0, ,
2023-04-29,,2351,順德,2415,2312,204.0,205.0,82.0,185.0,,45535.0,64.0,65.0,,45535.0,1.0, ,
2023-05-01,,2351,順德,2415,2312,204.0,205.0,82.0,185.0,,45535.0,64.0,65.0,,45535.0,1.0, ,
2023-05-02,,2351,順德,2312,2284,205.0,207.0,73.0,94.0,7.0,45535.0,18.0,20.0,,45535.0,, ,
2023-05-03,,2351,順德,2284,2246,207.0,215.0,20.0,55.0,3.0,45535.0,7.0,15.0,,45535.0,1.0, ,
2023-05-04,,2351,順德,2246,2265,215.0,221.0,46.0,27.0,,45535.0,5.0,11.0,,45535.0,2.0, ,
2023-05-05,,2351,順德,2265,2214,221.0,213.0,20.0,67.0,4.0,45535.0,15.0,7.0,,45535.0,1.0, ,
2023-05-06,,2351,順德,2265,2214,221.0,213.0,20.0,67.0,4.0,45535.0,15.0,7.0,,45535.0,1.0, ,
2023-05-08,,2351,順德,2214,2249,213.0,176.0,80.0,40.0,5.0,45535.0,44.0,7.0,,45535.0,2.0, ,
2023-05-09,,2351,順德,2249,2234,176.0,186.0,35.0,48.0,2.0,45535.0,15.0,25.0,,45535.0,1.0, ,
2023-05-10,,2351,順德,2234,2232,186.0,181.0,22.0,24.0,,45535.0,27.0,22.0,,45535.0,1.0, ,
2023-05-11,,2351,順德,2232,2199,181.0,171.0,34.0,66.0,1.0,45535.0,27.0,17.0,,45535.0,, ,
2023-05-12,,2351,順德,2199,2189,171.0,178.0,21.0,27.0,4.0,45535.0,14.0,21.0,,45535.0,, ,
2023-05-13,,2351,順德,2199,2189,171.0,178.0,21.0,27.0,4.0,45535.0,14.0,21.0,,45535.0,, ,
2023-05-15,,2351,順德,2189,2181,178.0,186.0,40.0,47.0,1.0,45535.0,5.0,13.0,,45535.0,2.0, ,
2023-05-16,,2351,順德,2181,2160,186.0,191.0,30.0,48.0,3.0,45535.0,,5.0,,45535.0,1.0, ,
2023-05-17,,2351,順德,2160,2112,191.0,192.0,24.0,71.0,1.0,45535.0,11.0,12.0,,45535.0,, ,
2023-05-18,,2351,順德,2112,2125,192.0,165.0,48.0,33.0,2.0,45535.0,29.0,2.0,,45535.0,2.0, ,
2023-05-19,,2351,順德,2125,2206,165.0,128.0,117.0,31.0,5.0,45535.0,44.0,7.0,,45535.0,, ,
2023-05-20,,2351,順德,2125,2206,165.0,128.0,117.0,31.0,5.0,45535.0,44.0,7.0,,45535.0,, ,
2023-05-22,,2351,順德,2206,2204,128.0,134.0,38.0,29.0,11.0,45535.0,8.0,14.0,,45535.0,5.0, ,
2023-05-23,,2351,順德,2204,2286,134.0,132.0,119.0,36.0,1.0,45535.0,7.0,5.0,,45535.0,1.0, ,
2023-05-24,,2351,順德,2286,2259,132.0,144.0,163.0,188.0,2.0,45535.0,13.0,25.0,,45535.0,, ,
2023-05-25,,2351,順德,2259,2291,144.0,140.0,94.0,62.0,,45535.0,7.0,3.0,,45535.0,1.0, ,
2023-05-26,,2351,順德,2291,2365,140.0,139.0,95.0,19.0,2.0,45535.0,3.0,2.0,,45535.0,, ,
2023-05-27,,2351,順德,2291,2365,140.0,139.0,95.0,19.0,2.0,45535.0,3.0,2.0,,45535.0,, ,
2023-05-29,,2351,順德,2365,2431,139.0,115.0,162.0,96.0,,45535.0,27.0,3.0,,45535.0,, ,
2023-05-30,,2351,順德,2431,2370,115.0,112.0,63.0,124.0,,45535.0,6.0,3.0,,45535.0,, ,
2023-05-31,,2351,順德,2370,2492,112.0,115.0,258.0,136.0,,45535.0,3.0,6.0,,45535.0,3.0, ,
