,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,733.0,3504,揚明光,7052,7072,2296.0,2303.0,,,,,,,,,,,False
2022-12-12,,3504,揚明光,7094,7082,2355.0,2378.0,182.0,194.0,,28514.0,33.0,56.0,,28514.0,3.0, ,False
2022-12-13,,3504,揚明光,6932,6779,2365.0,2254.0,174.0,326.0,1.0,28514.0,169.0,58.0,,28514.0,1.0, ,False
2022-12-14,,3504,揚明光,6779,6702,2254.0,2188.0,77.0,154.0,,28514.0,106.0,40.0,,28514.0,2.0, ,False
2022-12-15,,3504,揚明光,6702,6763,2188.0,2170.0,258.0,197.0,,28514.0,50.0,32.0,,28514.0,1.0, ,False
2022-12-18,,3504,揚明光,6763,6816,2170.0,2025.0,242.0,188.0,1.0,28514.0,233.0,88.0,,28514.0,, ,False
2022-12-19,,3504,揚明光,6816,6752,2025.0,1975.0,103.0,158.0,9.0,28514.0,68.0,18.0,,28514.0,2.0, ,False
2022-12-20,,3504,揚明光,6752,6626,1975.0,1873.0,206.0,332.0,,28514.0,204.0,102.0,,28514.0,7.0, ,False
2022-12-21,,3504,揚明光,6626,6553,1873.0,1881.0,61.0,134.0,,28514.0,30.0,38.0,,28514.0,2.0, ,False
2022-12-23,,3504,揚明光,6493,6520,1798.0,1742.0,69.0,42.0,,28514.0,83.0,27.0,,28514.0,2.0, ,False
2022-12-26,,3504,揚明光,6520,6542,1742.0,1694.0,102.0,78.0,2.0,28514.0,70.0,33.0,11.0,28514.0,2.0, ,False
2022-12-27,,3504,揚明光,6542,6561,1694.0,1682.0,67.0,47.0,1.0,28514.0,28.0,16.0,,28514.0,, ,False
2022-12-28,,3504,揚明光,6561,6511,1682.0,1726.0,37.0,84.0,3.0,28514.0,16.0,60.0,,28514.0,1.0, ,False
2022-12-29,,3504,揚明光,6511,6442,1726.0,1747.0,32.0,101.0,,28514.0,102.0,123.0,,28514.0,, ,False
2022-12-30,,3504,揚明光,6442,6457,1747.0,1735.0,43.0,28.0,,28514.0,23.0,11.0,,28514.0,, ,False
2023-01-03,,3504,揚明光,6457,6347,1735.0,1737.0,74.0,172.0,12.0,28514.0,42.0,44.0,,28514.0,, ,
2023-01-04,,3504,揚明光,6347,6425,1737.0,1644.0,368.0,289.0,1.0,28514.0,155.0,62.0,,28514.0,4.0, ,
2023-01-05,,3504,揚明光,6425,6354,1644.0,1634.0,322.0,390.0,3.0,28514.0,67.0,57.0,,28514.0,1.0, ,
2023-01-06,,3504,揚明光,6354,6325,1634.0,1644.0,132.0,160.0,1.0,28514.0,26.0,36.0,,28514.0,2.0, ,
2023-01-10,,3504,揚明光,6334,6295,1699.0,1691.0,54.0,92.0,1.0,28514.0,22.0,14.0,,28514.0,, ,
2023-01-11,,3504,揚明光,6295,6264,1691.0,1693.0,78.0,89.0,20.0,28514.0,8.0,38.0,28.0,28514.0,, ,
2023-01-12,,3504,揚明光,6264,6223,1693.0,1679.0,45.0,73.0,13.0,28514.0,23.0,9.0,,28514.0,, ,
2023-01-14,,3504,揚明光,6223,6155,1679.0,1700.0,109.0,177.0,,28514.0,29.0,50.0,,28514.0,2.0, ,
2023-01-16,,3504,揚明光,6155,6142,1700.0,1683.0,58.0,70.0,1.0,28514.0,33.0,16.0,,28514.0,2.0, ,
2023-01-18,,3504,揚明光,6142,6111,1683.0,1661.0,19.0,43.0,7.0,28514.0,30.0,9.0,1.0,28514.0,, ,
2023-02-01,,3504,揚明光,6055,6025,1655.0,1659.0,100.0,130.0,,28514.0,6.0,10.0,,28514.0,2.0, ,
2023-02-02,,3504,揚明光,6055,6025,1655.0,1659.0,100.0,130.0,,28514.0,6.0,10.0,,28514.0,2.0, ,
2023-02-03,,3504,揚明光,6479,6451,1681.0,1645.0,184.0,212.0,,28514.0,49.0,13.0,,28514.0,, ,
2023-02-04,,3504,揚明光,6479,6451,1681.0,1645.0,184.0,212.0,,28514.0,49.0,13.0,,28514.0,, ,
2023-02-06,,3504,揚明光,6451,6425,1645.0,1641.0,96.0,122.0,,28514.0,7.0,3.0,,28514.0,, ,
2023-02-07,,3504,揚明光,6425,6369,1641.0,1633.0,171.0,227.0,,28514.0,11.0,3.0,,28514.0,, ,
2023-02-08,,3504,揚明光,6369,6318,1633.0,1625.0,124.0,169.0,6.0,28514.0,22.0,14.0,,28514.0,, ,
2023-02-09,,3504,揚明光,6318,6336,1625.0,1617.0,87.0,67.0,2.0,28514.0,11.0,3.0,,28514.0,, ,
2023-02-10,,3504,揚明光,6336,6341,1617.0,1619.0,133.0,128.0,,28514.0,40.0,42.0,,28514.0,, ,
2023-02-11,,3504,揚明光,6336,6341,1617.0,1619.0,133.0,128.0,,28514.0,40.0,42.0,,28514.0,, ,
2023-02-13,,3504,揚明光,6341,6240,1619.0,1574.0,77.0,178.0,,28514.0,63.0,18.0,,28514.0,, ,
2023-02-14,,3504,揚明光,6240,6263,1574.0,1589.0,67.0,43.0,1.0,28514.0,11.0,26.0,,28514.0,, ,
2023-02-15,,3504,揚明光,6263,6275,1589.0,1565.0,74.0,62.0,,28514.0,34.0,10.0,,28514.0,, ,
2023-02-16,,3504,揚明光,6255,6252,1565.0,1569.0,68.0,68.0,3.0,28514.0,13.0,17.0,,28514.0,, ,
2023-02-17,,3504,揚明光,6272,6293,1569.0,1573.0,66.0,43.0,2.0,28514.0,15.0,19.0,,28514.0,, ,
2023-02-18,,3504,揚明光,6272,6293,1569.0,1573.0,66.0,43.0,2.0,28514.0,15.0,19.0,,28514.0,, ,
2023-02-20,,3504,揚明光,6293,6284,1573.0,1571.0,105.0,112.0,2.0,28514.0,26.0,24.0,,28514.0,3.0, ,
2023-02-21,,3504,揚明光,6284,6518,1571.0,1557.0,492.0,258.0,,28514.0,30.0,17.0,1.0,28514.0,9.0, ,
2023-02-22,,3504,揚明光,6518,6558,1557.0,1548.0,258.0,218.0,,28514.0,31.0,22.0,,28514.0,, ,
2023-02-23,,3504,揚明光,6558,6532,1548.0,1541.0,69.0,80.0,15.0,28514.0,13.0,6.0,,28514.0,3.0, ,
2023-02-24,,3504,揚明光,6532,6559,1541.0,1517.0,98.0,70.0,1.0,28514.0,73.0,49.0,,28514.0,, ,
2023-02-25,,3504,揚明光,6532,6559,1541.0,1517.0,98.0,70.0,1.0,28514.0,73.0,49.0,,28514.0,, ,
