,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,335.0,1809,中釉,4839,4787,25.0,24.0,,,,,,,,,,,False
2022-12-12,,1809,中釉,4711,4709,24.0,33.0,105.0,107.0,,41760.0,1.0,10.0,,41760.0,2.0, ,False
2022-12-13,,1809,中釉,4765,4713,36.0,33.0,16.0,67.0,1.0,41760.0,3.0,,,41760.0,, ,False
2022-12-14,,1809,中釉,4713,4714,33.0,26.0,33.0,32.0,,41760.0,10.0,3.0,,41760.0,5.0, ,False
2022-12-15,,1809,中釉,4714,4649,26.0,16.0,102.0,166.0,1.0,41760.0,11.0,1.0,,41760.0,, ,False
2022-12-18,,1809,中釉,4649,4670,16.0,16.0,71.0,48.0,2.0,41760.0,,,,41760.0,, ,False
2022-12-19,,1809,中釉,4670,4682,16.0,16.0,132.0,120.0,,41760.0,,,,41760.0,1.0, ,False
2022-12-20,,1809,中釉,4682,4632,16.0,14.0,108.0,157.0,1.0,41760.0,2.0,,,41760.0,, ,False
2022-12-21,,1809,中釉,4632,4610,14.0,20.0,24.0,46.0,,41760.0,,6.0,,41760.0,, ,False
2022-12-23,,1809,中釉,4637,4657,20.0,20.0,24.0,4.0,,41760.0,,,,41760.0,1.0, ,False
2022-12-26,,1809,中釉,4657,4690,20.0,20.0,61.0,26.0,2.0,41760.0,,,,41760.0,, ,False
2022-12-27,,1809,中釉,4690,4679,20.0,22.0,113.0,124.0,,41760.0,,2.0,,41760.0,, ,False
2022-12-28,,1809,中釉,4679,4644,22.0,16.0,77.0,111.0,1.0,41760.0,6.0,,,41760.0,, ,False
2022-12-29,,1809,中釉,4644,4637,16.0,16.0,13.0,20.0,,41760.0,,,,41760.0,, ,False
2022-12-30,,1809,中釉,4637,4729,16.0,10.0,139.0,40.0,7.0,41760.0,6.0,,,41760.0,1.0, ,False
2023-01-03,,1809,中釉,4729,4699,10.0,10.0,23.0,53.0,,41760.0,,,,41760.0,, ,
2023-01-04,,1809,中釉,4699,4669,10.0,10.0,53.0,82.0,1.0,41760.0,,,,41760.0,1.0, ,
2023-01-05,,1809,中釉,4669,4522,10.0,10.0,11.0,158.0,,41760.0,,,,41760.0,, ,
2023-01-06,,1809,中釉,4522,4512,10.0,10.0,21.0,29.0,2.0,41760.0,,,,41760.0,, ,
2023-01-10,,1809,中釉,4528,4520,10.0,9.0,27.0,35.0,,41760.0,1.0,,,41760.0,, ,
2023-01-11,,1809,中釉,4520,5111,9.0,105.0,1175.0,584.0,,41760.0,,96.0,,41760.0,10.0, ,
2023-01-12,,1809,中釉,5111,4833,105.0,59.0,372.0,650.0,,41760.0,56.0,10.0,,41760.0,17.0, ,
2023-01-14,,1809,中釉,4833,4602,59.0,33.0,164.0,395.0,,41760.0,30.0,4.0,,41760.0,40.0, ,
2023-01-16,,1809,中釉,4602,4565,33.0,23.0,116.0,151.0,2.0,41760.0,13.0,3.0,,41760.0,, ,
2023-01-18,,1809,中釉,4565,4625,23.0,31.0,909.0,692.0,157.0,41760.0,4.0,12.0,,41760.0,, ,
2023-02-01,,1809,中釉,4823,5081,65.0,140.0,1170.0,912.0,,41760.0,2.0,77.0,,41760.0,32.0, ,
2023-02-02,,1809,中釉,4823,5081,65.0,140.0,1170.0,912.0,,41760.0,2.0,77.0,,41760.0,32.0, ,
2023-02-03,,1809,中釉,5144,5300,116.0,157.0,1036.0,880.0,,41760.0,8.0,49.0,,41760.0,3.0, ,
2023-02-04,,1809,中釉,5144,5300,116.0,157.0,1036.0,880.0,,41760.0,8.0,49.0,,41760.0,3.0, ,
2023-02-06,,1809,中釉,5300,5076,157.0,155.0,220.0,444.0,,41760.0,3.0,1.0,,41760.0,5.0, ,
