,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,171.0,1303,南亞,915,914,98.0,103.0,,,,,,,,,,,False
2022-12-12,,1303,南亞,973,966,98.0,97.0,17.0,24.0,,1982705.0,2.0,1.0,,1982705.0,, ,False
2022-12-13,,1303,南亞,985,1008,96.0,94.0,47.0,14.0,10.0,1982705.0,2.0,,,1982705.0,, ,False
2022-12-14,,1303,南亞,1008,966,94.0,96.0,20.0,62.0,,1982705.0,1.0,3.0,,1982705.0,, ,False
2022-12-15,,1303,南亞,966,957,96.0,96.0,17.0,26.0,,1982705.0,,,,1982705.0,, ,False
2022-12-18,,1303,南亞,957,1001,96.0,96.0,46.0,2.0,,1982705.0,2.0,2.0,,1982705.0,, ,False
2022-12-19,,1303,南亞,1001,1012,96.0,106.0,36.0,25.0,,1982705.0,4.0,14.0,,1982705.0,, ,False
2022-12-20,,1303,南亞,1012,1021,106.0,107.0,59.0,50.0,,1982705.0,1.0,2.0,,1982705.0,, ,False
2022-12-21,,1303,南亞,1021,1063,107.0,107.0,77.0,35.0,,1982705.0,1.0,1.0,,1982705.0,, ,False
2022-12-23,,1303,南亞,1027,1123,102.0,92.0,113.0,17.0,,1982705.0,,2.0,12.0,1982705.0,, ,False
2022-12-26,,1303,南亞,1123,1071,92.0,90.0,26.0,73.0,5.0,1982705.0,2.0,,,1982705.0,, ,False
2022-12-27,,1303,南亞,1071,1053,90.0,88.0,29.0,47.0,,1982705.0,2.0,,,1982705.0,, ,False
2022-12-28,,1303,南亞,1053,1011,88.0,98.0,6.0,48.0,,1982705.0,,10.0,,1982705.0,1.0, ,False
2022-12-29,,1303,南亞,1011,1042,98.0,88.0,60.0,19.0,10.0,1982705.0,10.0,,,1982705.0,, ,False
2022-12-30,,1303,南亞,1042,1012,88.0,88.0,9.0,39.0,,1982705.0,,,,1982705.0,, ,False
2023-01-03,,1303,南亞,1012,975,88.0,95.0,12.0,49.0,,1982705.0,1.0,8.0,,1982705.0,, ,
2023-01-04,,1303,南亞,975,988,95.0,101.0,23.0,10.0,,1982705.0,,6.0,,1982705.0,, ,
2023-01-05,,1303,南亞,988,980,101.0,96.0,34.0,42.0,,1982705.0,5.0,,,1982705.0,, ,
2023-01-06,,1303,南亞,980,1033,96.0,95.0,79.0,26.0,,1982705.0,1.0,,,1982705.0,, ,
2023-01-10,,1303,南亞,961,905,95.0,95.0,25.0,79.0,2.0,1982705.0,,,,1982705.0,, ,
2023-01-11,,1303,南亞,905,869,95.0,95.0,26.0,51.0,11.0,1982705.0,,,,1982705.0,, ,
2023-01-12,,1303,南亞,869,853,95.0,95.0,9.0,25.0,,1982705.0,,,,1982705.0,, ,
2023-01-14,,1303,南亞,853,823,95.0,95.0,4.0,34.0,,1982705.0,,,,1982705.0,, ,
2023-01-16,,1303,南亞,823,787,95.0,98.0,10.0,46.0,,1982705.0,,3.0,,1982705.0,, ,
2023-01-18,,1303,南亞,787,776,98.0,98.0,4.0,14.0,1.0,1982705.0,,,,1982705.0,, ,
2023-02-01,,1303,南亞,777,795,102.0,101.0,38.0,20.0,,1982705.0,1.0,,,1982705.0,, ,
2023-02-02,,1303,南亞,777,795,102.0,101.0,38.0,20.0,,1982705.0,1.0,,,1982705.0,, ,
2023-02-03,,1303,南亞,817,823,99.0,96.0,42.0,35.0,1.0,1982705.0,3.0,,,1982705.0,, ,
2023-02-04,,1303,南亞,817,823,99.0,96.0,42.0,35.0,1.0,1982705.0,3.0,,,1982705.0,, ,
2023-02-06,,1303,南亞,823,796,96.0,96.0,7.0,34.0,,1982705.0,,,,1982705.0,, ,
2023-02-07,,1303,南亞,796,722,96.0,98.0,7.0,81.0,,1982705.0,1.0,3.0,,1982705.0,, ,
2023-02-08,,1303,南亞,722,777,98.0,88.0,60.0,5.0,,1982705.0,10.0,,,1982705.0,, ,
2023-02-09,,1303,南亞,777,788,88.0,76.0,21.0,9.0,1.0,1982705.0,12.0,,,1982705.0,, ,
2023-02-10,,1303,南亞,788,789,76.0,76.0,15.0,14.0,,1982705.0,,,,1982705.0,, ,
2023-02-11,,1303,南亞,788,789,76.0,76.0,15.0,14.0,,1982705.0,,,,1982705.0,, ,
2023-02-13,,1303,南亞,789,762,76.0,77.0,10.0,37.0,,1982705.0,,1.0,,1982705.0,, ,
2023-02-14,,1303,南亞,762,763,77.0,77.0,37.0,35.0,1.0,1982705.0,1.0,1.0,,1982705.0,, ,
2023-02-15,,1303,南亞,763,815,77.0,72.0,68.0,16.0,,1982705.0,5.0,,,1982705.0,, ,
2023-02-16,,1303,南亞,815,758,72.0,72.0,11.0,68.0,,1982705.0,,,,1982705.0,, ,
2023-02-17,,1303,南亞,758,742,72.0,73.0,10.0,26.0,,1982705.0,,1.0,,1982705.0,, ,
2023-02-18,,1303,南亞,758,742,72.0,73.0,10.0,26.0,,1982705.0,,1.0,,1982705.0,, ,
2023-02-20,,1303,南亞,742,718,73.0,73.0,11.0,35.0,,1982705.0,,,,1982705.0,, ,
2023-02-21,,1303,南亞,718,706,73.0,73.0,8.0,20.0,,1982705.0,,,,1982705.0,, ,
2023-02-22,,1303,南亞,706,675,73.0,73.0,18.0,48.0,1.0,1982705.0,1.0,1.0,,1982705.0,, ,
2023-02-23,,1303,南亞,675,657,73.0,73.0,8.0,25.0,1.0,1982705.0,,,,1982705.0,, ,
2023-02-24,,1303,南亞,657,656,73.0,73.0,23.0,24.0,,1982705.0,,,,1982705.0,12.0, ,
2023-02-25,,1303,南亞,657,656,73.0,73.0,23.0,24.0,,1982705.0,,,,1982705.0,12.0, ,
2023-02-27,,1303,南亞,657,656,73.0,73.0,23.0,24.0,,1982705.0,,,,1982705.0,12.0, ,
2023-02-28,,1303,南亞,657,656,73.0,73.0,23.0,24.0,,1982705.0,,,,1982705.0,12.0, ,
