,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,721.0,3406,玉晶光,5535,5557,1571.0,1539.0,,,,,,,,,,,False
2022-12-12,,3406,玉晶光,5426,5547,1543.0,1436.0,227.0,105.0,1.0,28182.0,119.0,26.0,14.0,28182.0,1.0, ,False
2022-12-13,,3406,玉晶光,5498,5458,1443.0,1452.0,68.0,107.0,1.0,28182.0,19.0,32.0,4.0,28182.0,5.0, ,False
2022-12-14,,3406,玉晶光,5458,5384,1452.0,1476.0,175.0,245.0,4.0,28185.0,35.0,61.0,2.0,28185.0,, ,False
2022-12-15,,3406,玉晶光,5384,5386,1476.0,1514.0,112.0,110.0,,28185.0,11.0,49.0,,28185.0,11.0, ,False
2022-12-18,,3406,玉晶光,5386,5387,1514.0,1582.0,86.0,84.0,1.0,28185.0,62.0,134.0,4.0,28185.0,, ,False
2022-12-19,,3406,玉晶光,5387,5227,1582.0,1672.0,64.0,223.0,1.0,28185.0,158.0,248.0,,28185.0,4.0, ,False
2022-12-20,,3406,玉晶光,5227,5192,1672.0,1724.0,62.0,97.0,,28185.0,40.0,92.0,,28185.0,, ,False
2022-12-21,,3406,玉晶光,5192,5197,1724.0,1522.0,42.0,31.0,6.0,28185.0,231.0,29.0,,28185.0,, ,False
2022-12-23,,3406,玉晶光,5207,5187,1622.0,1575.0,18.0,31.0,7.0,28185.0,42.0,23.0,28.0,28185.0,, ,False
2022-12-26,,3406,玉晶光,5187,5180,1575.0,1542.0,31.0,27.0,11.0,28185.0,16.0,20.0,37.0,28185.0,, ,False
2022-12-27,,3406,玉晶光,5180,5168,1542.0,1579.0,24.0,30.0,6.0,28185.0,20.0,57.0,,28185.0,, ,False
2022-12-28,,3406,玉晶光,5168,5293,1579.0,1563.0,266.0,141.0,,28185.0,175.0,159.0,,28185.0,, ,False
2022-12-29,,3406,玉晶光,5293,5192,1563.0,1556.0,57.0,150.0,8.0,28185.0,110.0,103.0,,28185.0,, ,False
2022-12-30,,3406,玉晶光,5192,5240,1556.0,1598.0,127.0,72.0,7.0,28185.0,37.0,79.0,,28185.0,, ,False
2023-01-03,,3406,玉晶光,5240,5154,1598.0,1596.0,51.0,127.0,10.0,28185.0,94.0,92.0,,28185.0,1.0, ,
2023-01-04,,3406,玉晶光,5154,5094,1596.0,1605.0,141.0,187.0,14.0,28185.0,93.0,102.0,,28185.0,3.0, ,
2023-01-05,,3406,玉晶光,5094,4986,1605.0,1621.0,53.0,159.0,2.0,28185.0,35.0,51.0,,28185.0,3.0, ,
2023-01-06,,3406,玉晶光,4986,5139,1621.0,1551.0,229.0,53.0,23.0,28185.0,111.0,41.0,,28185.0,5.0, ,
2023-01-10,,3406,玉晶光,5100,5195,1540.0,1577.0,214.0,104.0,15.0,28185.0,28.0,65.0,,28185.0,1.0, ,
2023-01-11,,3406,玉晶光,5195,5223,1577.0,1610.0,156.0,108.0,20.0,28185.0,21.0,54.0,,28185.0,2.0, ,
2023-01-12,,3406,玉晶光,5223,5206,1610.0,1580.0,106.0,99.0,24.0,28185.0,38.0,10.0,2.0,28185.0,, ,
2023-01-14,,3406,玉晶光,5206,4984,1580.0,1564.0,125.0,339.0,8.0,28185.0,65.0,59.0,10.0,28185.0,3.0, ,
2023-01-16,,3406,玉晶光,4984,4946,1564.0,1557.0,76.0,107.0,7.0,28185.0,29.0,22.0,,28185.0,, ,
2023-01-18,,3406,玉晶光,4946,4921,1557.0,1533.0,37.0,49.0,13.0,28185.0,29.0,7.0,2.0,28185.0,, ,
2023-02-01,,3406,玉晶光,4921,4794,1612.0,1603.0,100.0,224.0,3.0,28185.0,43.0,34.0,,28185.0,4.0, ,
2023-02-02,,3406,玉晶光,4921,4794,1612.0,1603.0,100.0,224.0,3.0,28185.0,43.0,34.0,,28185.0,4.0, ,
2023-02-03,,3406,玉晶光,4754,4785,1479.0,1494.0,140.0,109.0,,28185.0,13.0,28.0,,28185.0,, ,
2023-02-04,,3406,玉晶光,4754,4785,1479.0,1494.0,140.0,109.0,,28185.0,13.0,28.0,,28185.0,, ,
2023-02-06,,3406,玉晶光,4785,4733,1494.0,1515.0,68.0,107.0,13.0,28185.0,17.0,38.0,,28185.0,, ,
2023-02-07,,3406,玉晶光,4733,4733,1515.0,1522.0,58.0,52.0,6.0,28185.0,2.0,32.0,23.0,28185.0,, ,
2023-02-08,,3406,玉晶光,4733,4871,1522.0,1488.0,282.0,144.0,,28185.0,35.0,2.0,1.0,28185.0,, ,
2023-02-09,,3406,玉晶光,4871,4912,1488.0,1469.0,158.0,117.0,,28185.0,6.0,6.0,19.0,28185.0,, ,
2023-02-10,,3406,玉晶光,4912,4930,1469.0,1493.0,126.0,105.0,3.0,28185.0,,24.0,,28185.0,, ,
2023-02-11,,3406,玉晶光,4912,4930,1469.0,1493.0,126.0,105.0,3.0,28185.0,,24.0,,28185.0,, ,
2023-02-13,,3406,玉晶光,4930,4936,1493.0,1464.0,54.0,46.0,2.0,28185.0,12.0,31.0,48.0,28185.0,, ,
2023-02-14,,3406,玉晶光,4936,5073,1464.0,1499.0,460.0,317.0,6.0,28185.0,25.0,66.0,6.0,28185.0,11.0, ,
2023-02-15,,3406,玉晶光,5073,5052,1499.0,1523.0,217.0,237.0,1.0,28185.0,12.0,36.0,,28185.0,2.0, ,
2023-02-16,,3406,玉晶光,5023,4995,1523.0,1506.0,198.0,224.0,2.0,28185.0,42.0,25.0,,28185.0,1.0, ,
2023-02-17,,3406,玉晶光,5023,4993,1506.0,1302.0,91.0,121.0,,28185.0,8.0,51.0,247.0,28185.0,1.0, ,
2023-02-18,,3406,玉晶光,5023,4993,1506.0,1302.0,91.0,121.0,,28185.0,8.0,51.0,247.0,28185.0,1.0, ,
2023-02-20,,3406,玉晶光,4993,5002,1302.0,1307.0,95.0,81.0,5.0,28185.0,2.0,7.0,,28185.0,1.0, ,
2023-02-21,,3406,玉晶光,5002,5317,1307.0,1338.0,593.0,270.0,8.0,28185.0,13.0,44.0,,28185.0,6.0, ,
2023-02-22,,3406,玉晶光,5317,5330,1338.0,1322.0,245.0,227.0,5.0,28185.0,19.0,13.0,10.0,28185.0,, ,
2023-02-23,,3406,玉晶光,5330,5404,1322.0,1229.0,370.0,296.0,,28185.0,116.0,23.0,,28185.0,3.0, ,
2023-02-24,,3406,玉晶光,5404,5467,1229.0,1212.0,147.0,81.0,3.0,28185.0,14.0,21.0,24.0,28185.0,, ,
2023-02-25,,3406,玉晶光,5404,5467,1229.0,1212.0,147.0,81.0,3.0,28185.0,14.0,21.0,24.0,28185.0,, ,
2023-02-27,,3406,玉晶光,5404,5467,1229.0,1212.0,147.0,81.0,3.0,28185.0,14.0,21.0,24.0,28185.0,, ,
2023-02-28,,3406,玉晶光,5404,5467,1229.0,1212.0,147.0,81.0,3.0,28185.0,14.0,21.0,24.0,28185.0,, ,
2023-03-01,,3406,玉晶光,5467,5462,1212.0,1192.0,103.0,104.0,4.0,28185.0,16.0,6.0,10.0,28185.0,2.0, ,
2023-03-02,,3406,玉晶光,5462,5532,1192.0,1201.0,246.0,174.0,2.0,28185.0,13.0,22.0,,28185.0,1.0, ,
2023-03-03,,3406,玉晶光,5532,5572,1201.0,1185.0,355.0,315.0,,28185.0,29.0,19.0,6.0,28185.0,1.0, ,
2023-03-04,,3406,玉晶光,5532,5572,1201.0,1185.0,355.0,315.0,,28185.0,29.0,19.0,6.0,28185.0,1.0, ,
2023-03-06,,3406,玉晶光,5572,5789,1185.0,1142.0,809.0,591.0,1.0,28185.0,90.0,47.0,,28185.0,9.0, ,
2023-03-07,,3406,玉晶光,5789,5991,1142.0,1193.0,668.0,464.0,2.0,28185.0,12.0,63.0,,28185.0,, ,
2023-03-08,,3406,玉晶光,5991,5952,1193.0,1005.0,538.0,575.0,2.0,28185.0,105.0,19.0,102.0,28185.0,, ,
2023-03-09,,3406,玉晶光,5952,6113,1005.0,988.0,314.0,153.0,,28185.0,14.0,12.0,15.0,28185.0,2.0, ,
2023-03-10,,3406,玉晶光,6113,6115,988.0,1014.0,250.0,247.0,1.0,28185.0,26.0,82.0,30.0,28185.0,3.0, ,
2023-03-11,,3406,玉晶光,6113,6115,988.0,1014.0,250.0,247.0,1.0,28185.0,26.0,82.0,30.0,28185.0,3.0, ,
2023-03-13,,3406,玉晶光,6115,5967,1014.0,950.0,116.0,257.0,7.0,28185.0,82.0,18.0,,28185.0,, ,
2023-03-14,,3406,玉晶光,5967,5988,950.0,955.0,83.0,62.0,,28185.0,6.0,47.0,36.0,28185.0,, ,
2023-03-15,,3406,玉晶光,5988,5898,955.0,974.0,130.0,219.0,1.0,28185.0,9.0,40.0,12.0,28185.0,, ,
2023-03-16,,3406,玉晶光,5898,5985,974.0,1018.0,211.0,119.0,5.0,28185.0,33.0,77.0,,28185.0,, ,
2023-03-17,,3406,玉晶光,5985,5927,1018.0,790.0,80.0,137.0,1.0,28185.0,41.0,21.0,208.0,28185.0,1.0, ,
2023-03-18,,3406,玉晶光,5985,5927,1018.0,790.0,80.0,137.0,1.0,28185.0,41.0,21.0,208.0,28185.0,1.0, ,
2023-03-20,,3406,玉晶光,5927,5949,790.0,771.0,102.0,64.0,16.0,28185.0,11.0,7.0,15.0,28185.0,, ,
2023-03-21,,3406,玉晶光,5949,5955,771.0,824.0,160.0,154.0,,28185.0,29.0,82.0,,28185.0,1.0, ,
2023-03-22,,3406,玉晶光,5955,6031,824.0,848.0,246.0,170.0,,28185.0,16.0,40.0,,28185.0,, ,
2023-03-23,,3406,玉晶光,6031,6156,848.0,838.0,366.0,240.0,1.0,28185.0,63.0,53.0,,28185.0,, ,
2023-03-24,,3406,玉晶光,6156,6283,838.0,910.0,683.0,554.0,2.0,28185.0,36.0,113.0,5.0,28185.0,6.0, ,
2023-03-25,,3406,玉晶光,6156,6283,838.0,910.0,683.0,554.0,2.0,28185.0,36.0,113.0,5.0,28185.0,6.0, ,
2023-03-27,,3406,玉晶光,6283,6293,910.0,797.0,185.0,175.0,,28185.0,125.0,12.0,,28185.0,2.0, ,
2023-03-28,,3406,玉晶光,6293,6277,797.0,758.0,96.0,111.0,1.0,28185.0,45.0,15.0,9.0,28185.0,, ,
2023-03-29,,3406,玉晶光,6277,6223,758.0,758.0,39.0,92.0,1.0,28185.0,27.0,28.0,1.0,28185.0,, ,
2023-03-30,,3406,玉晶光,6223,6190,758.0,572.0,65.0,95.0,3.0,28185.0,79.0,8.0,115.0,28185.0,, ,
2023-03-31,,3406,玉晶光,6190,6344,572.0,398.0,226.0,70.0,2.0,28185.0,185.0,11.0,,28185.0,2.0, ,
2023-04-01,,3406,玉晶光,6190,6344,572.0,398.0,226.0,70.0,2.0,28185.0,185.0,11.0,,28185.0,2.0, ,
2023-04-03,,3406,玉晶光,6190,6344,572.0,398.0,226.0,70.0,2.0,28185.0,185.0,11.0,,28185.0,2.0, ,
2023-04-04,,3406,玉晶光,6190,6344,572.0,398.0,226.0,70.0,2.0,28185.0,185.0,11.0,,28185.0,2.0, ,
2023-04-05,,3406,玉晶光,6190,6344,572.0,398.0,226.0,70.0,2.0,28185.0,185.0,11.0,,28185.0,2.0, ,
2023-04-06,,3406,玉晶光,6344,6333,398.0,285.0,57.0,67.0,1.0,28185.0,111.0,9.0,11.0,28185.0,1.0,X ,
2023-04-07,,3406,玉晶光,6333,6378,285.0,,80.0,33.0,2.0,28185.0,226.0,,59.0,28185.0,,X ,
2023-04-08,,3406,玉晶光,6333,6378,285.0,,80.0,33.0,2.0,28185.0,226.0,,59.0,28185.0,,X ,
2023-04-10,,3406,玉晶光,6378,6411,,,69.0,35.0,1.0,28185.0,,,,28185.0,,X ,
2023-04-11,,3406,玉晶光,6411,6378,,,71.0,104.0,,28185.0,,,,28185.0,,X ,
2023-04-12,,3406,玉晶光,6378,6468,,,289.0,198.0,1.0,28185.0,,,,28185.0,, ,
2023-04-13,,3406,玉晶光,6468,6481,,87.0,317.0,304.0,,28185.0,,87.0,,28185.0,37.0, ,
2023-04-14,,3406,玉晶光,6481,6601,87.0,67.0,210.0,90.0,,28185.0,35.0,15.0,,28185.0,20.0, ,
2023-04-15,,3406,玉晶光,6481,6601,87.0,67.0,210.0,90.0,,28185.0,35.0,15.0,,28185.0,20.0, ,
2023-04-17,,3406,玉晶光,6601,6583,67.0,95.0,161.0,179.0,,28185.0,5.0,33.0,,28185.0,, ,
2023-04-18,,3406,玉晶光,6583,6603,95.0,108.0,113.0,91.0,2.0,28185.0,1.0,14.0,,28185.0,2.0, ,
2023-04-19,,3406,玉晶光,6603,6604,108.0,135.0,73.0,71.0,1.0,28185.0,7.0,34.0,,28185.0,1.0, ,
2023-04-20,,3406,玉晶光,6604,6631,135.0,184.0,138.0,111.0,,28185.0,11.0,60.0,,28185.0,, ,
2023-04-21,,3406,玉晶光,6631,6596,184.0,317.0,167.0,201.0,1.0,28185.0,15.0,148.0,,28185.0,, ,
2023-04-22,,3406,玉晶光,6631,6596,184.0,317.0,167.0,201.0,1.0,28185.0,15.0,148.0,,28185.0,, ,
2023-04-24,,3406,玉晶光,6596,6592,317.0,353.0,39.0,39.0,4.0,28185.0,55.0,91.0,,28185.0,, ,
2023-04-25,,3406,玉晶光,6592,6539,353.0,453.0,188.0,240.0,1.0,28185.0,34.0,134.0,,28185.0,3.0, ,
2023-04-26,,3406,玉晶光,6539,6620,453.0,424.0,127.0,42.0,4.0,28185.0,101.0,72.0,,28185.0,2.0, ,
2023-04-27,,3406,玉晶光,6620,6588,424.0,482.0,47.0,79.0,,28185.0,34.0,92.0,,28185.0,, ,
2023-04-28,,3406,玉晶光,6588,6561,482.0,574.0,60.0,87.0,,28185.0,32.0,124.0,,28185.0,, ,
2023-04-29,,3406,玉晶光,6588,6561,482.0,574.0,60.0,87.0,,28185.0,32.0,124.0,,28185.0,, ,
2023-05-01,,3406,玉晶光,6588,6561,482.0,574.0,60.0,87.0,,28185.0,32.0,124.0,,28185.0,, ,
2023-05-02,,3406,玉晶光,6561,6513,574.0,677.0,33.0,79.0,2.0,28185.0,23.0,126.0,,28185.0,, ,
2023-05-03,,3406,玉晶光,6513,6494,677.0,633.0,92.0,110.0,1.0,28185.0,108.0,64.0,,28185.0,, ,
2023-05-04,,3406,玉晶光,6494,6496,633.0,615.0,58.0,55.0,1.0,28185.0,50.0,32.0,,28185.0,, ,
2023-05-05,,3406,玉晶光,6496,6462,615.0,613.0,51.0,82.0,3.0,28185.0,18.0,16.0,,28185.0,, ,
2023-05-06,,3406,玉晶光,6496,6462,615.0,613.0,51.0,82.0,3.0,28185.0,18.0,16.0,,28185.0,, ,
2023-05-08,,3406,玉晶光,6462,6425,613.0,628.0,43.0,79.0,1.0,28185.0,6.0,21.0,,28185.0,, ,
2023-05-09,,3406,玉晶光,6425,6414,628.0,708.0,33.0,44.0,,28185.0,31.0,111.0,,28185.0,, ,
2023-05-10,,3406,玉晶光,6414,6397,708.0,678.0,23.0,39.0,1.0,28185.0,47.0,17.0,,28185.0,, ,
2023-05-11,,3406,玉晶光,6397,6384,678.0,711.0,54.0,67.0,,28185.0,3.0,36.0,,28185.0,, ,
2023-05-12,,3406,玉晶光,6384,6348,711.0,729.0,38.0,74.0,,28185.0,23.0,41.0,,28185.0,2.0, ,
