,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,306.0,1718,中纖,36543,36603,199.0,200.0,,,,,,,,,,,False
2022-12-12,,1718,中纖,36070,35996,198.0,197.0,435.0,459.0,50.0,421552.0,7.0,6.0,,421552.0,, ,False
2022-12-13,,1718,中纖,36288,35896,196.0,209.0,120.0,510.0,2.0,421552.0,1.0,14.0,,421552.0,, ,False
2022-12-14,,1718,中纖,35896,35362,209.0,209.0,541.0,1075.0,,421552.0,,,,421552.0,, ,False
2022-12-15,,1718,中纖,35362,35857,209.0,209.0,915.0,415.0,5.0,421552.0,,,,421552.0,12.0, ,False
2022-12-18,,1718,中纖,35857,35779,209.0,229.0,758.0,831.0,5.0,421552.0,,20.0,,421552.0,, ,False
2022-12-19,,1718,中纖,35779,34554,229.0,239.0,628.0,1850.0,3.0,421552.0,5.0,15.0,,421552.0,, ,False
2022-12-20,,1718,中纖,34554,32961,239.0,241.0,1016.0,2609.0,,421552.0,10.0,12.0,,421552.0,, ,False
2022-12-21,,1718,中纖,32961,31504,241.0,243.0,501.0,1958.0,,421552.0,,2.0,,421552.0,, ,False
2022-12-23,,1718,中纖,31579,31731,237.0,194.0,272.0,79.0,41.0,421552.0,43.0,,,421552.0,, ,False
2022-12-26,,1718,中纖,31731,33481,194.0,59.0,3055.0,1305.0,,421552.0,150.0,15.0,,421552.0,16.0, ,False
2022-12-27,,1718,中纖,33481,32474,59.0,99.0,3334.0,4136.0,205.0,421552.0,1.0,41.0,,421552.0,151.0, ,False
2022-12-28,,1718,中纖,32474,31184,99.0,123.0,401.0,1689.0,2.0,421552.0,28.0,52.0,,421552.0,12.0, ,False
2022-12-29,,1718,中纖,31184,29448,123.0,93.0,1054.0,2787.0,3.0,421552.0,37.0,7.0,,421552.0,, ,False
2022-12-30,,1718,中纖,29448,29144,93.0,79.0,243.0,547.0,,421552.0,17.0,3.0,,421552.0,13.0, ,False
2023-01-03,,1718,中纖,29144,29288,79.0,74.0,453.0,269.0,40.0,421552.0,5.0,,,421552.0,1.0, ,
2023-01-04,,1718,中纖,29288,28943,74.0,72.0,124.0,431.0,38.0,421552.0,3.0,1.0,,421552.0,1.0, ,
2023-01-05,,1718,中纖,28943,27982,72.0,68.0,229.0,1131.0,59.0,421552.0,4.0,,,421552.0,, ,
