,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,883.0,5871,中租-KY,2166,2022,231.0,226.0,,,,,,,,,,,False
2022-12-12,,5871,中租-KY,2006,2009,221.0,235.0,114.0,111.0,,395728.0,,14.0,,395728.0,, ,False
2022-12-13,,5871,中租-KY,2013,1962,240.0,238.0,59.0,110.0,,395728.0,6.0,4.0,,395728.0,, ,False
2022-12-14,,5871,中租-KY,1962,1924,238.0,245.0,59.0,97.0,,395728.0,3.0,10.0,,395728.0,, ,False
2022-12-15,,5871,中租-KY,1924,1877,245.0,256.0,137.0,184.0,,395728.0,6.0,17.0,,395728.0,, ,False
2022-12-18,,5871,中租-KY,1877,1916,256.0,242.0,112.0,73.0,,395728.0,16.0,2.0,,395728.0,15.0, ,False
2022-12-19,,5871,中租-KY,1916,1802,242.0,250.0,22.0,126.0,10.0,395728.0,1.0,9.0,,395728.0,, ,False
2022-12-20,,5871,中租-KY,1802,1719,250.0,259.0,69.0,152.0,,395728.0,11.0,20.0,,395728.0,, ,False
2022-12-21,,5871,中租-KY,1719,1606,259.0,269.0,56.0,169.0,,395728.0,3.0,18.0,5.0,395728.0,, ,False
2022-12-23,,5871,中租-KY,1701,1663,272.0,280.0,23.0,59.0,2.0,395728.0,2.0,10.0,,395728.0,1.0, ,False
2022-12-26,,5871,中租-KY,1663,1635,280.0,273.0,20.0,48.0,,395728.0,9.0,5.0,3.0,395728.0,, ,False
2022-12-27,,5871,中租-KY,1635,1590,273.0,286.0,23.0,68.0,,395728.0,4.0,17.0,,395728.0,, ,False
2022-12-28,,5871,中租-KY,1590,1620,286.0,265.0,75.0,36.0,9.0,395728.0,26.0,5.0,,395728.0,, ,False
2022-12-29,,5871,中租-KY,1620,1594,265.0,308.0,62.0,88.0,,395728.0,20.0,63.0,,395728.0,, ,False
2022-12-30,,5871,中租-KY,1594,1559,308.0,310.0,19.0,54.0,,395728.0,7.0,9.0,,395728.0,, ,False
2023-01-03,,5871,中租-KY,1559,1536,310.0,316.0,9.0,32.0,,395728.0,6.0,12.0,,395728.0,1.0, ,
2023-01-04,,5871,中租-KY,1536,1499,316.0,310.0,64.0,101.0,,395728.0,25.0,19.0,,395728.0,, ,
2023-01-05,,5871,中租-KY,1499,1673,310.0,309.0,215.0,41.0,,395728.0,7.0,6.0,,395728.0,, ,
2023-01-06,,5871,中租-KY,1673,1611,309.0,310.0,16.0,76.0,2.0,395728.0,2.0,4.0,1.0,395728.0,, ,
2023-01-10,,5871,中租-KY,1578,1555,315.0,313.0,84.0,106.0,1.0,395728.0,5.0,3.0,,395728.0,, ,
2023-01-11,,5871,中租-KY,1555,1595,313.0,310.0,84.0,44.0,,395728.0,4.0,1.0,,395728.0,, ,
2023-01-12,,5871,中租-KY,1595,1635,310.0,292.0,82.0,42.0,,395728.0,19.0,1.0,,395728.0,, ,
2023-01-14,,5871,中租-KY,1635,1685,292.0,284.0,100.0,50.0,,395728.0,13.0,5.0,,395728.0,3.0, ,
2023-01-16,,5871,中租-KY,1685,1521,284.0,311.0,30.0,194.0,,395728.0,7.0,34.0,,395728.0,, ,
2023-01-18,,5871,中租-KY,1521,1569,311.0,310.0,83.0,34.0,1.0,395728.0,1.0,,,395728.0,, ,
2023-02-01,,5871,中租-KY,1848,1696,276.0,300.0,47.0,199.0,,395728.0,,24.0,,395728.0,, ,
2023-02-02,,5871,中租-KY,1848,1696,276.0,300.0,47.0,199.0,,395728.0,,24.0,,395728.0,, ,
2023-02-03,,5871,中租-KY,1825,1894,295.0,294.0,117.0,47.0,1.0,395728.0,4.0,3.0,,395728.0,, ,
2023-02-04,,5871,中租-KY,1825,1894,295.0,294.0,117.0,47.0,1.0,395728.0,4.0,3.0,,395728.0,, ,
2023-02-06,,5871,中租-KY,1894,1867,294.0,299.0,79.0,106.0,,395728.0,5.0,11.0,1.0,395728.0,1.0, ,
2023-02-07,,5871,中租-KY,1867,1892,299.0,300.0,42.0,17.0,,395728.0,1.0,2.0,,395728.0,1.0, ,
2023-02-08,,5871,中租-KY,1892,1906,300.0,298.0,27.0,12.0,1.0,395728.0,2.0,,,395728.0,, ,
2023-02-09,,5871,中租-KY,1906,1900,298.0,302.0,28.0,34.0,,395728.0,2.0,6.0,,395728.0,, ,
2023-02-10,,5871,中租-KY,1900,1839,302.0,313.0,31.0,85.0,7.0,395728.0,1.0,12.0,,395728.0,, ,
2023-02-11,,5871,中租-KY,1900,1839,302.0,313.0,31.0,85.0,7.0,395728.0,1.0,12.0,,395728.0,, ,
2023-02-13,,5871,中租-KY,1839,1890,313.0,311.0,79.0,28.0,,395728.0,4.0,2.0,,395728.0,2.0, ,
2023-02-14,,5871,中租-KY,1890,1826,311.0,309.0,12.0,76.0,,395728.0,6.0,4.0,,395728.0,, ,
2023-02-15,,5871,中租-KY,1826,1796,309.0,310.0,37.0,67.0,,395728.0,1.0,2.0,,395728.0,, ,
2023-02-16,,5871,中租-KY,1794,1939,310.0,301.0,166.0,21.0,,395728.0,11.0,2.0,,395728.0,, ,
2023-02-17,,5871,中租-KY,1941,1987,301.0,312.0,107.0,61.0,,395728.0,,11.0,,395728.0,, ,
2023-02-18,,5871,中租-KY,1941,1987,301.0,312.0,107.0,61.0,,395728.0,,11.0,,395728.0,, ,
2023-02-20,,5871,中租-KY,1987,2046,312.0,307.0,82.0,22.0,1.0,395728.0,5.0,,,395728.0,, ,
2023-02-21,,5871,中租-KY,2046,2120,307.0,304.0,97.0,23.0,,395728.0,7.0,4.0,,395728.0,2.0, ,
2023-02-22,,5871,中租-KY,2120,2124,304.0,296.0,45.0,32.0,9.0,395728.0,13.0,5.0,,395728.0,, ,
2023-02-23,,5871,中租-KY,2124,2269,296.0,291.0,160.0,15.0,,395728.0,9.0,4.0,,395728.0,1.0, ,
2023-02-24,,5871,中租-KY,2269,2340,291.0,297.0,148.0,77.0,,395728.0,14.0,20.0,,395728.0,1.0, ,
2023-02-25,,5871,中租-KY,2269,2340,291.0,297.0,148.0,77.0,,395728.0,14.0,20.0,,395728.0,1.0, ,
2023-02-27,,5871,中租-KY,2269,2340,291.0,297.0,148.0,77.0,,395728.0,14.0,20.0,,395728.0,1.0, ,
2023-02-28,,5871,中租-KY,2269,2340,291.0,297.0,148.0,77.0,,395728.0,14.0,20.0,,395728.0,1.0, ,
2023-03-01,,5871,中租-KY,2340,2266,297.0,291.0,34.0,107.0,1.0,395728.0,12.0,6.0,,395728.0,, ,
2023-03-02,,5871,中租-KY,2266,2253,291.0,285.0,49.0,62.0,,395728.0,7.0,1.0,,395728.0,, ,
2023-03-03,,5871,中租-KY,2253,2238,285.0,285.0,28.0,33.0,10.0,395728.0,1.0,1.0,,395728.0,, ,
2023-03-04,,5871,中租-KY,2253,2238,285.0,285.0,28.0,33.0,10.0,395728.0,1.0,1.0,,395728.0,, ,
2023-03-06,,5871,中租-KY,2238,2204,285.0,256.0,16.0,50.0,,395728.0,29.0,,,395728.0,, ,
2023-03-07,,5871,中租-KY,2204,2086,256.0,216.0,43.0,160.0,1.0,395728.0,41.0,1.0,,395728.0,1.0, ,
2023-03-08,,5871,中租-KY,2086,2026,216.0,213.0,27.0,87.0,,395728.0,4.0,1.0,,395728.0,1.0, ,
2023-03-09,,5871,中租-KY,2026,1769,213.0,203.0,29.0,286.0,,395728.0,11.0,1.0,,395728.0,, ,
2023-03-10,,5871,中租-KY,1769,1882,203.0,186.0,183.0,70.0,,395728.0,17.0,,,395728.0,, ,
2023-03-11,,5871,中租-KY,1769,1882,203.0,186.0,183.0,70.0,,395728.0,17.0,,,395728.0,, ,
2023-03-13,,5871,中租-KY,1882,1652,186.0,200.0,45.0,275.0,,395728.0,4.0,18.0,,395728.0,1.0, ,
2023-03-14,,5871,中租-KY,1652,1742,200.0,190.0,116.0,21.0,5.0,395728.0,12.0,2.0,,395728.0,4.0, ,
2023-03-15,,5871,中租-KY,1742,1760,190.0,167.0,36.0,18.0,,395728.0,11.0,2.0,14.0,395728.0,1.0, ,
2023-03-16,,5871,中租-KY,1760,1771,167.0,121.0,37.0,26.0,,395728.0,47.0,1.0,,395728.0,,X ,
2023-03-17,,5871,中租-KY,1771,1757,121.0,2.0,23.0,34.0,3.0,395728.0,115.0,,4.0,395728.0,,X ,
2023-03-18,,5871,中租-KY,1771,1757,121.0,2.0,23.0,34.0,3.0,395728.0,115.0,,4.0,395728.0,,X ,
2023-03-20,,5871,中租-KY,1757,1707,2.0,,12.0,62.0,,395728.0,,,2.0,395728.0,,X ,
2023-03-21,,5871,中租-KY,1707,1814,,,133.0,20.0,6.0,395728.0,,,,395728.0,,X ,
2023-03-22,,5871,中租-KY,1814,1570,,,39.0,280.0,3.0,395728.0,,,,395728.0,, ,
2023-03-23,,5871,中租-KY,1570,1327,,17.0,10.0,253.0,,395728.0,,17.0,,395728.0,2.0, ,
2023-03-24,,5871,中租-KY,1327,1380,17.0,5.0,88.0,33.0,2.0,395728.0,16.0,4.0,,395728.0,6.0, ,
2023-03-25,,5871,中租-KY,1327,1380,17.0,5.0,88.0,33.0,2.0,395728.0,16.0,4.0,,395728.0,6.0, ,
2023-03-27,,5871,中租-KY,1380,1356,5.0,8.0,11.0,35.0,,395728.0,1.0,4.0,,395728.0,, ,
2023-03-28,,5871,中租-KY,1356,1341,8.0,15.0,,15.0,,395728.0,,7.0,,395728.0,, ,
2023-03-29,,5871,中租-KY,1341,1441,15.0,22.0,165.0,65.0,,395728.0,11.0,18.0,,395728.0,1.0, ,
2023-03-30,,5871,中租-KY,1441,1531,22.0,18.0,112.0,20.0,2.0,395728.0,7.0,3.0,,395728.0,, ,
2023-03-31,,5871,中租-KY,1531,1512,18.0,28.0,103.0,122.0,,395728.0,1.0,11.0,,395728.0,, ,
2023-04-01,,5871,中租-KY,1531,1512,18.0,28.0,103.0,122.0,,395728.0,1.0,11.0,,395728.0,, ,
2023-04-03,,5871,中租-KY,1531,1512,18.0,28.0,103.0,122.0,,395728.0,1.0,11.0,,395728.0,, ,
2023-04-04,,5871,中租-KY,1531,1512,18.0,28.0,103.0,122.0,,395728.0,1.0,11.0,,395728.0,, ,
2023-04-05,,5871,中租-KY,1531,1512,18.0,28.0,103.0,122.0,,395728.0,1.0,11.0,,395728.0,, ,
2023-04-06,,5871,中租-KY,1512,1559,28.0,29.0,66.0,17.0,2.0,395728.0,1.0,2.0,,395728.0,, ,
2023-04-07,,5871,中租-KY,1559,1550,29.0,32.0,15.0,24.0,,395728.0,,3.0,,395728.0,, ,
