,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,729.0,3454,晶睿,3775,4566,1969.0,2003.0,,,,,,,,,,,False
2022-12-12,,3454,晶睿,4592,3790,2288.0,2170.0,1212.0,2014.0,,21641.0,156.0,38.0,,21641.0,6.0, ,False
2022-12-13,,3454,晶睿,4052,3892,2135.0,2118.0,291.0,451.0,,21641.0,42.0,25.0,,21641.0,4.0, ,False
2022-12-14,,3454,晶睿,3892,3925,2118.0,2097.0,327.0,294.0,,21641.0,56.0,35.0,,21641.0,4.0, ,False
2022-12-15,,3454,晶睿,3925,4137,2095.0,2072.0,965.0,753.0,,21641.0,42.0,33.0,14.0,21641.0,10.0, ,False
2022-12-18,,3454,晶睿,4137,4415,2072.0,2036.0,653.0,375.0,,21641.0,48.0,12.0,,21641.0,3.0, ,False
2022-12-19,,3454,晶睿,4415,4339,2036.0,2001.0,289.0,365.0,,21641.0,43.0,8.0,,21641.0,, ,False
2022-12-20,,3454,晶睿,4339,4050,2001.0,1976.0,382.0,671.0,,21641.0,86.0,61.0,,21641.0,6.0, ,False
2022-12-21,,3454,晶睿,4050,3671,1976.0,1901.0,255.0,634.0,,21641.0,78.0,3.0,,21641.0,, ,False
2022-12-23,,3454,晶睿,3637,3636,1949.0,1991.0,101.0,102.0,,21641.0,28.0,70.0,,21641.0,7.0, ,False
2022-12-26,,3454,晶睿,3636,3657,1991.0,1997.0,131.0,110.0,,21641.0,25.0,31.0,,21641.0,2.0, ,False
2022-12-27,,3454,晶睿,3657,4031,1997.0,2020.0,597.0,223.0,,21641.0,3.0,26.0,,21641.0,8.0, ,False
2022-12-28,,3454,晶睿,4031,3505,2020.0,2139.0,489.0,1014.0,1.0,21641.0,116.0,235.0,,21641.0,2.0, ,False
