,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,727.0,3443,創意,2102,2029,1451.0,1455.0,,,,,,,,,,,False
2022-12-12,,3443,創意,2038,2165,1457.0,1467.0,549.0,422.0,,33502.0,11.0,21.0,,33502.0,1.0, ,False
2022-12-13,,3443,創意,2387,2568,1472.0,1532.0,425.0,244.0,,33502.0,,62.0,2.0,33502.0,, ,False
2022-12-14,,3443,創意,2568,2302,1532.0,1580.0,252.0,518.0,,33502.0,16.0,64.0,,33502.0,2.0, ,False
2022-12-15,,3443,創意,2302,2486,1580.0,1575.0,344.0,160.0,,33502.0,11.0,6.0,,33502.0,1.0, ,False
2022-12-18,,3443,創意,2486,2397,1575.0,1652.0,204.0,293.0,,33502.0,2.0,82.0,3.0,33502.0,6.0, ,False
2022-12-19,,3443,創意,2397,2354,1652.0,1749.0,218.0,261.0,,33502.0,6.0,103.0,,33502.0,4.0, ,False
2022-12-20,,3443,創意,2354,2119,1749.0,1717.0,544.0,779.0,,33502.0,98.0,66.0,,33502.0,1.0, ,False
2022-12-21,,3443,創意,2119,2212,1717.0,1624.0,215.0,122.0,,33502.0,118.0,26.0,1.0,33502.0,, ,False
2022-12-23,,3443,創意,2299,2236,1631.0,1663.0,127.0,190.0,,33502.0,8.0,58.0,18.0,33502.0,, ,False
2022-12-26,,3443,創意,2236,2468,1663.0,1600.0,340.0,100.0,8.0,33502.0,62.0,7.0,8.0,33502.0,, ,False
2022-12-27,,3443,創意,2468,2483,1600.0,1623.0,120.0,85.0,20.0,33502.0,3.0,26.0,,33502.0,1.0, ,False
2022-12-28,,3443,創意,2483,2430,1623.0,1541.0,491.0,531.0,13.0,33502.0,101.0,20.0,1.0,33502.0,6.0, ,False
2022-12-29,,3443,創意,2430,2429,1541.0,1529.0,174.0,155.0,20.0,33502.0,16.0,24.0,20.0,33502.0,, ,False
2022-12-30,,3443,創意,2429,2490,1529.0,1541.0,241.0,179.0,1.0,33502.0,3.0,15.0,,33502.0,1.0, ,False
2023-01-03,,3443,創意,2490,2355,1541.0,1531.0,270.0,405.0,,33502.0,25.0,15.0,,33502.0,2.0, ,
2023-01-04,,3443,創意,2355,2482,1531.0,1558.0,244.0,117.0,,33502.0,7.0,40.0,6.0,33502.0,2.0, ,
2023-01-05,,3443,創意,2482,2623,1558.0,1540.0,409.0,266.0,2.0,33502.0,30.0,17.0,5.0,33502.0,10.0, ,
2023-01-06,,3443,創意,2623,2884,1540.0,1641.0,477.0,216.0,,33502.0,13.0,125.0,11.0,33502.0,1.0, ,
2023-01-10,,3443,創意,2680,2666,1650.0,1664.0,289.0,301.0,2.0,33502.0,26.0,52.0,12.0,33502.0,3.0, ,
2023-01-11,,3443,創意,2666,2477,1664.0,1653.0,163.0,349.0,3.0,33502.0,9.0,28.0,30.0,33502.0,1.0, ,
