,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,470.0,2412,中華電,1480,1417,86.0,95.0,,,,,,,,,,,False
2022-12-12,,2412,中華電,1955,1430,82.0,126.0,27.0,552.0,,1939361.0,,44.0,,1939361.0,, ,False
2022-12-13,,2412,中華電,1425,1705,126.0,117.0,285.0,5.0,,1939361.0,9.0,,,1939361.0,, ,False
2022-12-14,,2412,中華電,1705,1451,117.0,117.0,14.0,268.0,,1939361.0,,,,1939361.0,, ,False
2022-12-15,,2412,中華電,1451,1429,117.0,74.0,2.0,24.0,,1939361.0,,,43.0,1939361.0,, ,False
2022-12-18,,2412,中華電,1429,1535,74.0,73.0,109.0,2.0,1.0,1939361.0,,,1.0,1939361.0,, ,False
2022-12-19,,2412,中華電,1535,1487,73.0,80.0,3.0,50.0,1.0,1939361.0,,7.0,,1939361.0,, ,False
2022-12-20,,2412,中華電,1487,1472,80.0,80.0,26.0,41.0,,1939361.0,,,,1939361.0,, ,False
2022-12-21,,2412,中華電,1472,1459,80.0,83.0,5.0,18.0,,1939361.0,,8.0,5.0,1939361.0,, ,False
2022-12-23,,2412,中華電,1401,1372,94.0,93.0,,29.0,,1939361.0,1.0,,,1939361.0,, ,False
2022-12-26,,2412,中華電,1372,1337,93.0,93.0,4.0,39.0,,1939361.0,,,,1939361.0,, ,False
2022-12-27,,2412,中華電,1337,1339,93.0,94.0,27.0,25.0,,1939361.0,,1.0,,1939361.0,, ,False
2022-12-28,,2412,中華電,1339,1292,94.0,328.0,17.0,59.0,5.0,1939361.0,,234.0,,1939361.0,1.0, ,False
2022-12-29,,2412,中華電,1292,1308,328.0,127.0,24.0,7.0,1.0,1939361.0,200.0,,1.0,1939361.0,, ,False
2022-12-30,,2412,中華電,1308,1279,127.0,123.0,2.0,28.0,3.0,1939361.0,3.0,,1.0,1939361.0,, ,False
2023-01-03,,2412,中華電,1279,1278,123.0,90.0,20.0,21.0,,1939361.0,30.0,2.0,5.0,1939361.0,, ,
2023-01-04,,2412,中華電,1278,1241,90.0,91.0,8.0,41.0,4.0,1939361.0,7.0,8.0,,1939361.0,, ,
2023-01-05,,2412,中華電,1241,1224,91.0,92.0,12.0,29.0,,1939361.0,,1.0,,1939361.0,, ,
2023-01-06,,2412,中華電,1224,1209,92.0,96.0,1.0,15.0,1.0,1939361.0,,5.0,1.0,1939361.0,, ,
2023-01-10,,2412,中華電,1184,1183,96.0,95.0,15.0,16.0,,1939361.0,,1.0,2.0,1939361.0,, ,
2023-01-11,,2412,中華電,1183,1248,95.0,86.0,76.0,11.0,,1939361.0,10.0,1.0,,1939361.0,, ,
2023-01-12,,2412,中華電,1248,1222,86.0,87.0,10.0,34.0,2.0,1939361.0,2.0,3.0,,1939361.0,, ,
2023-01-14,,2412,中華電,1222,1272,87.0,87.0,55.0,5.0,,1939361.0,,,,1939361.0,, ,
2023-01-16,,2412,中華電,1272,1159,87.0,94.0,,112.0,1.0,1939361.0,,8.0,1.0,1939361.0,, ,
2023-01-18,,2412,中華電,1159,1164,94.0,93.0,12.0,6.0,1.0,1939361.0,1.0,,,1939361.0,, ,
2023-02-01,,2412,中華電,1223,1269,68.0,62.0,64.0,18.0,,1939361.0,8.0,2.0,,1939361.0,, ,
2023-02-02,,2412,中華電,1223,1269,68.0,62.0,64.0,18.0,,1939361.0,8.0,2.0,,1939361.0,, ,
2023-02-03,,2412,中華電,1324,1259,62.0,64.0,27.0,92.0,,1939361.0,,2.0,,1939361.0,, ,
2023-02-04,,2412,中華電,1324,1259,62.0,64.0,27.0,92.0,,1939361.0,,2.0,,1939361.0,, ,
2023-02-06,,2412,中華電,1259,1258,64.0,66.0,16.0,17.0,,1939361.0,,2.0,,1939361.0,, ,
2023-02-07,,2412,中華電,1258,1265,66.0,66.0,28.0,21.0,,1939361.0,,,,1939361.0,, ,
2023-02-08,,2412,中華電,1265,1266,66.0,65.0,24.0,23.0,,1939361.0,,,1.0,1939361.0,, ,
2023-02-09,,2412,中華電,1266,1260,65.0,65.0,4.0,10.0,,1939361.0,1.0,1.0,,1939361.0,3.0, ,
2023-02-10,,2412,中華電,1260,1238,65.0,66.0,2.0,24.0,,1939361.0,1.0,2.0,,1939361.0,, ,
2023-02-11,,2412,中華電,1260,1238,65.0,66.0,2.0,24.0,,1939361.0,1.0,2.0,,1939361.0,, ,
2023-02-13,,2412,中華電,1238,1212,66.0,70.0,6.0,32.0,,1939361.0,,4.0,,1939361.0,, ,
2023-02-14,,2412,中華電,1212,1768,70.0,60.0,581.0,25.0,,1939361.0,10.0,,,1939361.0,, ,
2023-02-15,,2412,中華電,1768,1780,60.0,59.0,14.0,2.0,,1939361.0,1.0,,,1939361.0,, ,
