,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,1067.0,9904,寶成,8212,7968,297.0,301.0,,,,,,,,,,,False
2022-12-12,,9904,寶成,8783,9105,330.0,342.0,905.0,564.0,19.0,736696.0,7.0,19.0,,736696.0,8.0, ,False
2022-12-13,,9904,寶成,8517,7320,338.0,334.0,518.0,1715.0,,736696.0,15.0,11.0,,736696.0,1.0, ,False
2022-12-14,,9904,寶成,7320,6746,334.0,343.0,126.0,694.0,6.0,736696.0,,9.0,,736696.0,, ,False
2022-12-15,,9904,寶成,6746,6551,343.0,358.0,449.0,641.0,3.0,736696.0,,15.0,,736696.0,, ,False
2022-12-18,,9904,寶成,6551,6514,358.0,346.0,401.0,437.0,1.0,736696.0,17.0,5.0,,736696.0,, ,False
2022-12-19,,9904,寶成,6514,6079,346.0,369.0,189.0,567.0,57.0,736696.0,1.0,24.0,,736696.0,1.0, ,False
2022-12-20,,9904,寶成,6079,5589,369.0,362.0,198.0,688.0,,736696.0,19.0,12.0,,736696.0,, ,False
2022-12-21,,9904,寶成,5589,5626,362.0,371.0,456.0,408.0,11.0,736696.0,,9.0,,736696.0,2.0, ,False
2022-12-23,,9904,寶成,5397,5345,394.0,398.0,256.0,308.0,,736696.0,4.0,8.0,,736696.0,2.0, ,False
2022-12-26,,9904,寶成,5345,5536,398.0,392.0,342.0,151.0,,736696.0,8.0,2.0,,736696.0,, ,False
2022-12-27,,9904,寶成,5536,5231,392.0,395.0,129.0,432.0,2.0,736696.0,1.0,4.0,,736696.0,, ,False
2022-12-28,,9904,寶成,5231,5118,395.0,393.0,247.0,341.0,19.0,736696.0,6.0,4.0,,736696.0,, ,False
2022-12-29,,9904,寶成,5118,5161,393.0,390.0,358.0,314.0,1.0,736696.0,10.0,7.0,,736696.0,10.0, ,False
2022-12-30,,9904,寶成,5161,4994,390.0,465.0,670.0,801.0,36.0,736696.0,5.0,80.0,,736696.0,1.0, ,False
2023-01-03,,9904,寶成,4994,5562,465.0,426.0,725.0,154.0,3.0,736696.0,39.0,1.0,1.0,736696.0,, ,
2023-01-04,,9904,寶成,5562,4808,426.0,431.0,159.0,908.0,5.0,736696.0,,5.0,,736696.0,2.0, ,
2023-01-05,,9904,寶成,4808,5035,431.0,446.0,341.0,103.0,11.0,736696.0,4.0,20.0,1.0,736696.0,, ,
2023-01-06,,9904,寶成,5035,4788,446.0,451.0,42.0,283.0,6.0,736696.0,2.0,7.0,,736696.0,, ,
2023-01-10,,9904,寶成,4557,4391,444.0,445.0,147.0,312.0,1.0,736696.0,7.0,8.0,,736696.0,, ,
2023-01-11,,9904,寶成,4391,4325,445.0,439.0,66.0,127.0,5.0,736696.0,6.0,,,736696.0,5.0, ,
2023-01-12,,9904,寶成,4325,4274,439.0,446.0,48.0,98.0,1.0,736696.0,,7.0,,736696.0,, ,
