,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,320.0,1736,喬山,2980,3068,518.0,495.0,,,,,,,,,,,False
2022-12-12,,1736,喬山,2995,2848,487.0,421.0,111.0,258.0,,75904.0,31.0,25.0,60.0,75904.0,, ,False
2022-12-13,,1736,喬山,3022,2898,417.0,409.0,210.0,334.0,,75904.0,51.0,43.0,,75904.0,13.0, ,False
2022-12-14,,1736,喬山,2898,2890,409.0,400.0,70.0,77.0,1.0,75904.0,19.0,10.0,,75904.0,, ,False
2022-12-15,,1736,喬山,2890,2897,400.0,385.0,94.0,83.0,4.0,75904.0,20.0,5.0,,75904.0,, ,False
2022-12-18,,1736,喬山,2897,2903,385.0,391.0,154.0,148.0,,75904.0,6.0,12.0,,75904.0,3.0, ,False
2022-12-19,,1736,喬山,2903,3098,391.0,398.0,623.0,428.0,,75904.0,18.0,25.0,,75904.0,8.0, ,False
2022-12-20,,1736,喬山,3098,2847,398.0,383.0,148.0,399.0,,75904.0,40.0,25.0,,75904.0,5.0, ,False
2022-12-21,,1736,喬山,2847,2880,383.0,358.0,105.0,72.0,,75904.0,31.0,6.0,,75904.0,1.0, ,False
2022-12-23,,1736,喬山,2843,2801,345.0,341.0,37.0,79.0,,75904.0,8.0,4.0,,75904.0,1.0, ,False
2022-12-26,,1736,喬山,2801,2811,341.0,339.0,23.0,13.0,,75904.0,4.0,2.0,,75904.0,, ,False
2022-12-27,,1736,喬山,2811,2824,339.0,318.0,46.0,33.0,,75904.0,25.0,4.0,,75904.0,1.0, ,False
2022-12-28,,1736,喬山,2824,2756,318.0,299.0,52.0,119.0,1.0,75904.0,23.0,4.0,,75904.0,, ,False
2022-12-29,,1736,喬山,2756,2778,299.0,293.0,34.0,12.0,,75904.0,8.0,2.0,,75904.0,, ,False
2022-12-30,,1736,喬山,2778,2932,293.0,289.0,172.0,18.0,,75904.0,8.0,4.0,,75904.0,, ,False
2023-01-03,,1736,喬山,2932,2950,289.0,279.0,40.0,22.0,,75904.0,12.0,2.0,,75904.0,, ,
2023-01-04,,1736,喬山,2950,3550,279.0,251.0,735.0,134.0,1.0,75904.0,38.0,10.0,,75904.0,1.0, ,
2023-01-05,,1736,喬山,3550,3703,251.0,362.0,789.0,636.0,,75904.0,2.0,113.0,,75904.0,14.0, ,
2023-01-06,,1736,喬山,3703,3823,362.0,368.0,326.0,206.0,,75904.0,14.0,20.0,,75904.0,8.0, ,
2023-01-10,,1736,喬山,3628,3816,381.0,315.0,850.0,662.0,,75904.0,133.0,67.0,,75904.0,1.0, ,
2023-01-11,,1736,喬山,3816,3911,315.0,310.0,227.0,132.0,,75904.0,40.0,35.0,,75904.0,, ,
2023-01-12,,1736,喬山,3911,3896,310.0,322.0,49.0,64.0,,75904.0,21.0,33.0,,75904.0,10.0, ,
2023-01-14,,1736,喬山,3896,3841,322.0,292.0,26.0,77.0,4.0,75904.0,51.0,21.0,,75904.0,1.0, ,
2023-01-16,,1736,喬山,3841,3639,292.0,284.0,98.0,299.0,1.0,75904.0,20.0,12.0,,75904.0,2.0, ,
2023-01-18,,1736,喬山,3639,3547,284.0,271.0,60.0,150.0,2.0,75904.0,18.0,5.0,,75904.0,, ,
2023-02-01,,1736,喬山,3430,3307,268.0,244.0,86.0,209.0,,75904.0,26.0,2.0,,75904.0,1.0, ,
2023-02-02,,1736,喬山,3430,3307,268.0,244.0,86.0,209.0,,75904.0,26.0,2.0,,75904.0,1.0, ,
2023-02-03,,1736,喬山,3395,3320,242.0,244.0,124.0,199.0,,75904.0,5.0,7.0,,75904.0,, ,
2023-02-04,,1736,喬山,3395,3320,242.0,244.0,124.0,199.0,,75904.0,5.0,7.0,,75904.0,, ,
2023-02-06,,1736,喬山,3320,3279,244.0,245.0,79.0,118.0,2.0,75904.0,2.0,3.0,,75904.0,, ,
2023-02-07,,1736,喬山,3279,3271,245.0,242.0,88.0,95.0,1.0,75904.0,3.0,,,75904.0,, ,
2023-02-08,,1736,喬山,3271,3296,242.0,243.0,124.0,99.0,,75904.0,1.0,2.0,,75904.0,1.0, ,
2023-02-09,,1736,喬山,3296,3302,243.0,249.0,253.0,246.0,1.0,75904.0,14.0,20.0,,75904.0,1.0, ,
2023-02-10,,1736,喬山,3302,3085,249.0,241.0,61.0,278.0,,75904.0,10.0,2.0,,75904.0,2.0, ,
2023-02-11,,1736,喬山,3302,3085,249.0,241.0,61.0,278.0,,75904.0,10.0,2.0,,75904.0,2.0, ,
2023-02-13,,1736,喬山,3085,3084,241.0,243.0,38.0,39.0,,75904.0,5.0,7.0,,75904.0,, ,
2023-02-14,,1736,喬山,3084,3072,243.0,253.0,38.0,50.0,,75904.0,7.0,17.0,,75904.0,, ,
2023-02-15,,1736,喬山,3072,3099,253.0,274.0,79.0,52.0,,75904.0,6.0,27.0,,75904.0,, ,
2023-02-16,,1736,喬山,3099,3065,274.0,255.0,49.0,83.0,,75904.0,24.0,5.0,,75904.0,1.0, ,
2023-02-17,,1736,喬山,3065,3074,255.0,262.0,58.0,49.0,,75904.0,5.0,12.0,,75904.0,, ,
2023-02-18,,1736,喬山,3065,3074,255.0,262.0,58.0,49.0,,75904.0,5.0,12.0,,75904.0,, ,
2023-02-20,,1736,喬山,3074,2972,262.0,259.0,51.0,153.0,,75904.0,5.0,2.0,,75904.0,, ,
2023-02-21,,1736,喬山,2972,2995,259.0,254.0,59.0,36.0,,75904.0,7.0,2.0,,75904.0,, ,
2023-02-22,,1736,喬山,2995,3012,254.0,253.0,47.0,30.0,,75904.0,9.0,8.0,,75904.0,, ,
2023-02-23,,1736,喬山,3012,2971,253.0,247.0,20.0,61.0,,75904.0,6.0,,,75904.0,, ,
2023-02-24,,1736,喬山,2971,2956,247.0,223.0,9.0,24.0,,75904.0,25.0,1.0,,75904.0,, ,
2023-02-25,,1736,喬山,2971,2956,247.0,223.0,9.0,24.0,,75904.0,25.0,1.0,,75904.0,, ,
2023-02-27,,1736,喬山,2971,2956,247.0,223.0,9.0,24.0,,75904.0,25.0,1.0,,75904.0,, ,
2023-02-28,,1736,喬山,2971,2956,247.0,223.0,9.0,24.0,,75904.0,25.0,1.0,,75904.0,, ,
2023-03-01,,1736,喬山,2956,2970,223.0,225.0,48.0,34.0,,75904.0,2.0,4.0,,75904.0,, ,
2023-03-02,,1736,喬山,2970,2975,225.0,224.0,22.0,17.0,,75904.0,2.0,1.0,,75904.0,, ,
2023-03-03,,1736,喬山,2975,3003,224.0,230.0,60.0,32.0,,75904.0,3.0,9.0,,75904.0,, ,
2023-03-04,,1736,喬山,2975,3003,224.0,230.0,60.0,32.0,,75904.0,3.0,9.0,,75904.0,, ,
2023-03-06,,1736,喬山,3003,2998,230.0,229.0,31.0,36.0,,75904.0,2.0,1.0,,75904.0,1.0, ,
2023-03-07,,1736,喬山,2998,3010,229.0,225.0,27.0,15.0,,75904.0,4.0,,,75904.0,, ,
2023-03-08,,1736,喬山,3010,2990,225.0,226.0,23.0,43.0,,75904.0,,1.0,,75904.0,, ,
2023-03-09,,1736,喬山,2990,2965,226.0,242.0,36.0,61.0,,75904.0,2.0,18.0,,75904.0,1.0, ,
2023-03-10,,1736,喬山,2965,2899,242.0,243.0,73.0,138.0,1.0,75904.0,15.0,16.0,,75904.0,, ,
2023-03-11,,1736,喬山,2965,2899,242.0,243.0,73.0,138.0,1.0,75904.0,15.0,16.0,,75904.0,, ,
2023-03-13,,1736,喬山,2899,2901,243.0,252.0,32.0,30.0,,75904.0,15.0,24.0,,75904.0,, ,
2023-03-14,,1736,喬山,2901,2806,252.0,251.0,23.0,118.0,,75904.0,6.0,5.0,,75904.0,, ,
2023-03-15,,1736,喬山,2806,2854,251.0,240.0,123.0,75.0,,75904.0,28.0,17.0,,75904.0,, ,
2023-03-16,,1736,喬山,2854,2890,240.0,239.0,73.0,36.0,1.0,75904.0,28.0,27.0,,75904.0,3.0, ,
2023-03-17,,1736,喬山,2890,2885,239.0,214.0,16.0,21.0,,75904.0,26.0,1.0,,75904.0,, ,
2023-03-18,,1736,喬山,2890,2885,239.0,214.0,16.0,21.0,,75904.0,26.0,1.0,,75904.0,, ,
2023-03-20,,1736,喬山,2885,2869,214.0,211.0,22.0,38.0,,75904.0,3.0,,,75904.0,, ,
2023-03-21,,1736,喬山,2869,2857,211.0,198.0,9.0,21.0,,75904.0,14.0,1.0,,75904.0,, ,
2023-03-22,,1736,喬山,2857,2842,198.0,191.0,19.0,34.0,,75904.0,7.0,,,75904.0,, ,
2023-03-23,,1736,喬山,2842,2827,191.0,190.0,5.0,20.0,,75904.0,1.0,,,75904.0,, ,
2023-03-24,,1736,喬山,2827,2835,190.0,203.0,35.0,19.0,8.0,75904.0,3.0,16.0,,75904.0,, ,
2023-03-25,,1736,喬山,2827,2835,190.0,203.0,35.0,19.0,8.0,75904.0,3.0,16.0,,75904.0,, ,
2023-03-27,,1736,喬山,2835,2780,203.0,202.0,4.0,59.0,,75904.0,1.0,,,75904.0,, ,
2023-03-28,,1736,喬山,2780,2707,202.0,196.0,61.0,134.0,,75904.0,6.0,,,75904.0,, ,
2023-03-29,,1736,喬山,2707,2706,196.0,196.0,21.0,22.0,,75904.0,,,,75904.0,, ,
2023-03-30,,1736,喬山,2706,2715,196.0,180.0,15.0,6.0,,75904.0,17.0,1.0,,75904.0,, ,
2023-03-31,,1736,喬山,2715,2690,180.0,180.0,1.0,25.0,1.0,75904.0,,,,75904.0,, ,
2023-04-01,,1736,喬山,2715,2690,180.0,180.0,1.0,25.0,1.0,75904.0,,,,75904.0,, ,
2023-04-03,,1736,喬山,2715,2690,180.0,180.0,1.0,25.0,1.0,75904.0,,,,75904.0,, ,
2023-04-04,,1736,喬山,2715,2690,180.0,180.0,1.0,25.0,1.0,75904.0,,,,75904.0,, ,
2023-04-05,,1736,喬山,2715,2690,180.0,180.0,1.0,25.0,1.0,75904.0,,,,75904.0,, ,
2023-04-06,,1736,喬山,2690,2685,180.0,64.0,11.0,16.0,,75904.0,2.0,6.0,120.0,75904.0,, ,
2023-04-07,,1736,喬山,2685,2603,64.0,38.0,2.0,84.0,,75904.0,26.0,,,75904.0,, ,
2023-04-08,,1736,喬山,2685,2603,64.0,38.0,2.0,84.0,,75904.0,26.0,,,75904.0,, ,
2023-04-10,,1736,喬山,2603,2582,38.0,37.0,38.0,59.0,,75904.0,4.0,3.0,,75904.0,1.0, ,
2023-04-11,,1736,喬山,2582,2573,37.0,47.0,76.0,85.0,,75904.0,3.0,13.0,,75904.0,1.0, ,
2023-04-12,,1736,喬山,2573,2645,47.0,48.0,151.0,79.0,,75904.0,,1.0,,75904.0,, ,
2023-04-13,,1736,喬山,2645,2660,48.0,53.0,114.0,99.0,,75904.0,2.0,7.0,,75904.0,, ,
2023-04-14,,1736,喬山,2660,2671,53.0,48.0,62.0,32.0,19.0,75904.0,5.0,,,75904.0,, ,
2023-04-15,,1736,喬山,2660,2671,53.0,48.0,62.0,32.0,19.0,75904.0,5.0,,,75904.0,, ,
2023-04-17,,1736,喬山,2671,2671,48.0,44.0,17.0,17.0,,75904.0,4.0,,,75904.0,, ,
2023-04-18,,1736,喬山,2671,2663,44.0,43.0,11.0,19.0,,75904.0,1.0,,,75904.0,, ,
2023-04-19,,1736,喬山,2663,2697,43.0,31.0,72.0,38.0,,75904.0,12.0,,,75904.0,, ,
2023-04-20,,1736,喬山,2697,2599,31.0,7.0,21.0,119.0,,75904.0,24.0,,,75904.0,,X ,
2023-04-21,,1736,喬山,2599,2577,7.0,,9.0,31.0,,75904.0,7.0,,,75904.0,,X ,
2023-04-22,,1736,喬山,2599,2577,7.0,,9.0,31.0,,75904.0,7.0,,,75904.0,,X ,
2023-04-24,,1736,喬山,2577,2586,,,48.0,39.0,,75904.0,,,,75904.0,,X ,
2023-04-25,,1736,喬山,2586,2507,,,82.0,161.0,,75904.0,,,,75904.0,,X ,
2023-04-26,,1736,喬山,2507,2482,,,7.0,32.0,,75904.0,,,,75904.0,, ,
2023-04-27,,1736,喬山,2482,2494,,8.0,33.0,21.0,,75904.0,,8.0,,75904.0,, ,
2023-04-28,,1736,喬山,2494,2487,8.0,8.0,18.0,25.0,,75904.0,,,,75904.0,, ,
2023-04-29,,1736,喬山,2494,2487,8.0,8.0,18.0,25.0,,75904.0,,,,75904.0,, ,
2023-05-01,,1736,喬山,2494,2487,8.0,8.0,18.0,25.0,,75904.0,,,,75904.0,, ,
2023-05-02,,1736,喬山,2487,2500,8.0,3.0,29.0,16.0,,75904.0,5.0,,,75904.0,, ,
2023-05-03,,1736,喬山,2500,2501,3.0,4.0,5.0,4.0,,75904.0,1.0,2.0,,75904.0,, ,
2023-05-04,,1736,喬山,2501,2503,4.0,4.0,12.0,10.0,,75904.0,,,,75904.0,, ,
2023-05-05,,1736,喬山,2503,2506,4.0,4.0,4.0,1.0,,75904.0,,,,75904.0,, ,
2023-05-06,,1736,喬山,2503,2506,4.0,4.0,4.0,1.0,,75904.0,,,,75904.0,, ,
