,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,720.0,3380,明泰,3876,3662,129.0,128.0,,,,,,,,,,,False
2022-12-12,,3380,明泰,3679,3697,123.0,122.0,85.0,67.0,,135429.0,1.0,,,135429.0,, ,False
2022-12-13,,3380,明泰,3709,3764,123.0,123.0,74.0,19.0,,135429.0,1.0,1.0,,135429.0,, ,False
2022-12-14,,3380,明泰,3764,3834,123.0,124.0,185.0,115.0,,135429.0,,1.0,,135429.0,, ,False
2022-12-15,,3380,明泰,3834,3810,124.0,125.0,69.0,93.0,,135429.0,,1.0,,135429.0,, ,False
2022-12-18,,3380,明泰,3810,3824,125.0,123.0,116.0,102.0,,135429.0,2.0,,,135429.0,, ,False
2022-12-19,,3380,明泰,3824,3955,123.0,141.0,188.0,57.0,,135429.0,3.0,21.0,,135429.0,, ,False
2022-12-20,,3380,明泰,3955,3914,141.0,142.0,116.0,154.0,3.0,135429.0,1.0,2.0,,135429.0,, ,False
2022-12-21,,3380,明泰,3914,3766,142.0,129.0,25.0,173.0,,135429.0,20.0,7.0,,135429.0,, ,False
2022-12-23,,3380,明泰,3792,3785,130.0,125.0,35.0,37.0,5.0,135429.0,7.0,2.0,,135429.0,, ,False
2022-12-26,,3380,明泰,3785,3820,125.0,125.0,43.0,8.0,,135429.0,,,,135429.0,, ,False
2022-12-27,,3380,明泰,3820,3768,125.0,141.0,34.0,86.0,,135429.0,1.0,17.0,,135429.0,1.0, ,False
2022-12-28,,3380,明泰,3768,3765,141.0,123.0,71.0,74.0,,135429.0,18.0,,,135429.0,, ,False
2022-12-29,,3380,明泰,3765,3757,123.0,108.0,8.0,14.0,2.0,135429.0,15.0,,,135429.0,, ,False
2022-12-30,,3380,明泰,3757,3774,108.0,104.0,35.0,18.0,,135429.0,4.0,,,135429.0,, ,False
2023-01-03,,3380,明泰,3774,3752,104.0,94.0,25.0,47.0,,135429.0,10.0,,,135429.0,, ,
2023-01-04,,3380,明泰,3752,4149,94.0,102.0,588.0,191.0,,135429.0,6.0,14.0,,135429.0,10.0, ,
2023-01-05,,3380,明泰,4149,4046,102.0,93.0,354.0,457.0,,135429.0,10.0,1.0,,135429.0,, ,
2023-01-06,,3380,明泰,4046,4058,93.0,99.0,73.0,61.0,,135429.0,5.0,11.0,,135429.0,, ,
2023-01-10,,3380,明泰,4087,3978,100.0,90.0,41.0,150.0,,135429.0,10.0,,,135429.0,4.0, ,
2023-01-11,,3380,明泰,3978,4175,90.0,108.0,269.0,72.0,,135429.0,13.0,31.0,,135429.0,1.0, ,
2023-01-12,,3380,明泰,4175,4146,108.0,102.0,15.0,44.0,,135429.0,6.0,,,135429.0,, ,
2023-01-14,,3380,明泰,4146,4134,102.0,86.0,53.0,54.0,11.0,135429.0,16.0,,,135429.0,, ,
2023-01-16,,3380,明泰,4134,4124,86.0,73.0,13.0,23.0,,135429.0,13.0,,,135429.0,, ,
2023-01-18,,3380,明泰,4124,4062,73.0,71.0,65.0,109.0,18.0,135429.0,2.0,,,135429.0,, ,
2023-02-01,,3380,明泰,3922,3982,45.0,47.0,184.0,123.0,1.0,135429.0,1.0,3.0,,135429.0,, ,
2023-02-02,,3380,明泰,3922,3982,45.0,47.0,184.0,123.0,1.0,135429.0,1.0,3.0,,135429.0,, ,
2023-02-03,,3380,明泰,3858,3946,46.0,48.0,119.0,31.0,,135429.0,,2.0,,135429.0,, ,
2023-02-04,,3380,明泰,3858,3946,46.0,48.0,119.0,31.0,,135429.0,,2.0,,135429.0,, ,
2023-02-06,,3380,明泰,3946,3950,48.0,48.0,76.0,72.0,,135429.0,,,,135429.0,, ,
