日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
112/02/14,8309047.0,306572673.0,37.1,37.3,36.6,36.65,-0.45,5030.0,,0.2037037037037029,0.3841911081808358,0.44435357633988,,,
112/02/15,10144107.0,374637817.0,36.75,37.25,36.65,36.8,0.15,4766.0,,0.31111111111110923,0.3598311091575936,0.3760711085064217,,,
112/02/17,17857358.0,677472335.0,38.15,38.45,37.65,37.7,0.05,9312.0,,0.6808510638297874,0.4668377607149915,0.3954999930100596,,,
112/02/20,9294048.0,349444706.0,37.9,37.95,37.35,37.8,0.1,5248.0,,0.7234042553191466,0.5523599255830431,0.495345149004342,,,
112/02/21,8212508.0,311164163.0,38.2,38.3,37.6,37.6,-0.2,4694.0,,0.6382978723404251,0.5810059078355038,0.5619085863338633,,,
112/02/22,9857803.0,367984941.0,37.6,37.8,37.0,37.25,-0.35,5437.0,,0.4893617021276586,0.550457839266222,0.5708232183124098,,,
112/02/24,10010375.0,372515771.0,37.9,37.95,36.9,37.1,-0.65,5552.0,,0.4255319148936168,0.5088158644753535,0.5365771810025992,,,
112/03/01,4801119.0,176987667.0,37.1,37.1,36.7,36.75,-0.35,3086.0,,0.2765957446808503,0.43140915787718576,0.4830136289426309,,,
112/03/02,5924771.0,219855934.0,37.0,37.4,36.85,36.95,0.2,3182.0,,0.1891891891891898,0.3506691683145204,0.4044958280229639,,,
112/03/04,5011814.0,185811471.0,37.25,37.3,36.9,37.0,0.05,2679.0,,0.1944444444444448,0.2985942603578285,0.3333108656622897,37.01000000000001,37.16,37.2725
112/03/06,17178791.0,649720466.0,37.5,38.15,37.3,38.0,1.0,8542.0,,0.7428571428571412,0.4466818878575994,0.3479568028577521,37.16,37.295,37.3275
112/03/07,16494564.0,628545363.0,38.0,38.4,37.75,38.0,0.0,9031.0,,0.7647058823529415,0.5526898860227134,0.4820178872459707,37.34,37.415,37.3575
112/03/08,22801539.0,876638254.0,38.05,39.0,37.9,38.95,0.95,11053.0,,0.9782608695652186,0.6945468805368817,0.5999755508607695,37.78,37.54,37.415000000000006
112/03/09,30184238.0,1138446456.0,38.2,38.2,37.3,37.35,-1.6,17131.0,,0.2826086956521737,0.557234152241979,0.6487759711052474,37.86,37.495,37.415000000000006
112/03/10,15247530.0,557888275.0,37.0,37.0,36.3,36.45,-0.9,9475.0,,0.0555555555555576,0.3900079533465052,0.5014920859434877,37.75,37.38,37.3425
112/03/13,9253814.0,334859229.0,36.4,36.6,35.6,36.6,0.15,5473.0,,0.29411764705882365,0.358044517917278,0.3793534748700961,37.47,37.31500000000001,37.27750000000001
112/03/14,18995120.0,709542623.0,36.6,37.85,36.3,37.1,0.5,10871.0,,0.4411764705882355,0.3857551688075971,0.3672814015473843,37.290000000000006,37.31500000000001,37.25500000000001
112/03/15,20586708.0,779653716.0,37.2,38.2,37.2,37.9,0.8,10615.0,,0.6764705882352936,0.4826603086168293,0.4180568820773412,37.08,37.43,37.295
112/03/16,17246862.0,640887234.0,37.8,38.1,36.4,36.5,-1.4,10320.0,,0.26470588235294085,0.4100088331955332,0.4584431501430639,36.91,37.385,37.2775
112/03/17,51182426.0,1957614482.0,37.3,38.75,37.25,38.75,2.25,22946.0,,0.926470588235294,0.5821627515421202,0.4673934726443954,37.37,37.56,37.36
112/03/20,63943200.0,2557288627.0,39.65,40.6,39.1,39.9,1.15,32960.0,,0.8599999999999994,0.6747751676947465,0.613033556926329,38.03,37.75,37.5225
112/03/21,36008455.0,1428236991.0,40.1,40.35,39.1,39.1,-0.8,21019.0,,0.7,0.683183445129831,0.6775779268397747,38.43,37.86,37.6375
112/03/22,19603008.0,763810381.0,39.55,39.6,38.7,38.7,-0.4,11833.0,,0.6200000000000003,0.6621222967532208,0.6761630623376276,38.59,37.835,37.6875
112/03/23,18679595.0,735016710.0,38.7,39.75,38.45,39.3,0.6,10239.0,,0.7399999999999991,0.6880815311688135,0.6707753748917517,39.15,38.03,37.7625
112/03/24,15372592.0,598418460.0,39.6,39.65,38.65,38.85,-0.45,8896.0,,0.5930232558139539,0.6563954393838602,0.6775195005738289,39.17,38.27000000000001,37.825
112/03/27,22302816.0,878044193.0,39.3,39.9,38.8,38.8,-0.05,11458.0,,0.5714285714285707,0.6280731500654304,0.6469546762777171,38.95,38.49,37.9025
112/03/28,17424295.0,676091839.0,38.95,39.6,38.0,39.05,0.25,9984.0,,0.6309523809523802,0.6290328936944136,0.6283930646084248,38.94,38.685,37.99999999999999
112/03/29,10770826.0,418944552.0,39.05,39.45,38.45,38.9,-0.15,5724.0,,0.4925373134328352,0.5835343669405542,0.6138667181097938,38.98,38.785,38.1075
112/03/30,13284852.0,518013565.0,39.15,39.4,38.75,38.8,-0.1,6512.0,,0.30769230769230643,0.4915870138578049,0.5528852492463043,38.88,39.015,38.2
112/03/31,9713563.0,373618627.0,38.8,38.9,38.35,38.4,-0.4,6799.0,,0.1702127659574461,0.3844622645576853,0.4558787640910984,38.790000000000006,38.98,38.27
112/04/06,5887820.0,226326665.0,38.35,38.75,38.05,38.5,0.1,3396.0,,0.2631578947368423,0.34402747461740424,0.37098400124425823,38.73,38.84,38.295
112/04/07,10676931.0,416515921.0,38.6,39.4,38.55,38.95,0.45,5625.0,,0.5000000000000019,0.39601831641160345,0.3613577552154705,38.71,38.825,38.3425
112/04/10,7643055.0,298284770.0,39.1,39.2,38.75,39.2,0.25,3749.0,,0.631578947368423,0.4745385267305433,0.4221917198512501,38.77,38.875,38.355
112/04/11,13808644.0,542529493.0,39.35,39.6,38.9,39.0,-0.2,7135.0,,0.5263157894736846,0.4917976143115904,0.4802915559242257,38.81,38.845,38.4375
112/04/12,28074429.0,1116417227.0,39.4,40.3,39.35,39.5,0.5,13231.0,,0.652173913043479,0.5452563805555533,0.5096172030595779,39.03,38.91,38.59
112/04/13,15953440.0,622002045.0,39.3,39.6,38.6,38.6,-0.9,10095.0,,0.24444444444444635,0.44498573518518425,0.5118328320987635,39.05,38.89,38.69000000000001
112/04/14,8471071.0,328203280.0,38.95,39.0,38.45,38.8,0.2,4700.0,,0.3333333333333333,0.4077682679012339,0.4325799127572008,39.02,38.865,38.775
112/04/17,10028609.0,391270317.0,38.8,39.25,38.6,38.9,0.1,5116.0,,0.3777777777777784,0.3977714378600821,0.4044359912208499,38.96,38.865,38.825
