,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,627.0,2892,第一金,2195,2177,152.0,155.0,,,,,,,,,,,False
2022-12-12,,2892,第一金,2179,2110,154.0,154.0,17.0,84.0,2.0,3305860.0,,,,3305860.0,, ,False
2022-12-13,,2892,第一金,2088,2171,157.0,151.0,85.0,2.0,,3305860.0,6.0,,,3305860.0,, ,False
2022-12-14,,2892,第一金,2171,1906,151.0,151.0,6.0,271.0,,3305860.0,,,,3305860.0,, ,False
2022-12-15,,2892,第一金,1906,1853,151.0,161.0,4.0,48.0,9.0,3305860.0,,10.0,,3305860.0,, ,False
2022-12-18,,2892,第一金,1853,1840,161.0,167.0,12.0,24.0,1.0,3305860.0,1.0,7.0,,3305860.0,, ,False
2022-12-19,,2892,第一金,1840,1802,167.0,161.0,13.0,51.0,,3305860.0,16.0,10.0,,3305860.0,, ,False
2022-12-20,,2892,第一金,1802,1712,161.0,161.0,34.0,111.0,13.0,3305860.0,,,,3305860.0,2.0, ,False
2022-12-21,,2892,第一金,1712,1680,161.0,171.0,3.0,35.0,,3305860.0,,10.0,,3305860.0,, ,False
2022-12-23,,2892,第一金,1749,1754,176.0,176.0,11.0,4.0,2.0,3305860.0,,,,3305860.0,, ,False
2022-12-26,,2892,第一金,1754,1753,176.0,176.0,3.0,4.0,,3305860.0,,,,3305860.0,, ,False
2022-12-27,,2892,第一金,1753,1738,176.0,176.0,3.0,18.0,,3305860.0,,,,3305860.0,, ,False
2022-12-28,,2892,第一金,1738,1674,176.0,173.0,15.0,79.0,,3305860.0,3.0,,,3305860.0,, ,False
2022-12-29,,2892,第一金,1674,1779,173.0,171.0,110.0,5.0,,3305860.0,5.0,3.0,,3305860.0,, ,False
2022-12-30,,2892,第一金,1779,1710,171.0,179.0,60.0,129.0,,3305860.0,1.0,9.0,,3305860.0,, ,False
2023-01-03,,2892,第一金,1710,1795,179.0,172.0,129.0,44.0,,3305860.0,7.0,,,3305860.0,, ,
2023-01-04,,2892,第一金,1795,1727,172.0,174.0,31.0,97.0,2.0,3305860.0,,2.0,,3305860.0,, ,
2023-01-05,,2892,第一金,1727,1717,174.0,181.0,13.0,23.0,,3305860.0,,7.0,,3305860.0,, ,
2023-01-06,,2892,第一金,1717,1715,181.0,183.0,36.0,38.0,,3305860.0,,2.0,,3305860.0,, ,
2023-01-10,,2892,第一金,1692,1660,172.0,182.0,19.0,51.0,,3305860.0,1.0,11.0,,3305860.0,, ,
2023-01-11,,2892,第一金,1660,1696,182.0,157.0,73.0,37.0,,3305860.0,25.0,,,3305860.0,, ,
2023-01-12,,2892,第一金,1696,1772,157.0,155.0,95.0,19.0,,3305860.0,6.0,4.0,,3305860.0,, ,
2023-01-14,,2892,第一金,1772,1937,155.0,177.0,177.0,12.0,,3305860.0,,22.0,,3305860.0,, ,
2023-01-16,,2892,第一金,1937,1916,177.0,158.0,12.0,33.0,,3305860.0,20.0,1.0,,3305860.0,, ,
2023-01-18,,2892,第一金,1916,1826,158.0,154.0,23.0,113.0,,3305860.0,4.0,,,3305860.0,, ,
2023-02-01,,2892,第一金,2225,2478,158.0,158.0,314.0,61.0,,3305860.0,,,,3305860.0,, ,
2023-02-02,,2892,第一金,2225,2478,158.0,158.0,314.0,61.0,,3305860.0,,,,3305860.0,, ,
2023-02-03,,2892,第一金,2472,2491,156.0,154.0,39.0,15.0,5.0,3305860.0,2.0,,,3305860.0,, ,
2023-02-04,,2892,第一金,2472,2491,156.0,154.0,39.0,15.0,5.0,3305860.0,2.0,,,3305860.0,, ,
2023-02-06,,2892,第一金,2491,2530,154.0,153.0,68.0,29.0,,3305860.0,1.0,,,3305860.0,, ,
2023-02-07,,2892,第一金,2530,2309,153.0,153.0,46.0,267.0,,3305860.0,,,,3305860.0,, ,
