,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,671.0,3035,智原,11651,11463,4219.0,4291.0,,,,,,,,,,,False
2022-12-12,,3035,智原,11545,12094,4291.0,4542.0,986.0,436.0,1.0,62137.0,60.0,311.0,,62137.0,11.0, ,False
2022-12-13,,3035,智原,11789,11996,4531.0,4622.0,531.0,323.0,1.0,62137.0,64.0,157.0,2.0,62137.0,2.0, ,False
2022-12-14,,3035,智原,11996,11521,4622.0,4553.0,980.0,1455.0,,62137.0,326.0,257.0,,62137.0,17.0, ,False
2022-12-15,,3035,智原,11521,11761,4553.0,4611.0,668.0,428.0,,62137.0,71.0,129.0,,62137.0,1.0, ,False
2022-12-18,,3035,智原,11761,11414,4611.0,4621.0,522.0,864.0,5.0,62137.0,286.0,302.0,6.0,62137.0,9.0, ,False
2022-12-19,,3035,智原,11414,11299,4621.0,4690.0,154.0,269.0,,62137.0,82.0,152.0,1.0,62137.0,4.0, ,False
2022-12-20,,3035,智原,11299,11144,4690.0,5090.0,826.0,977.0,4.0,62137.0,185.0,585.0,,62137.0,11.0, ,False
2022-12-21,,3035,智原,11144,11209,5090.0,5273.0,350.0,280.0,5.0,62137.0,114.0,297.0,,62137.0,3.0, ,False
2022-12-23,,3035,智原,11329,11258,5151.0,4748.0,127.0,195.0,3.0,62137.0,326.0,57.0,134.0,62137.0,1.0, ,False
2022-12-26,,3035,智原,11258,11550,4748.0,4539.0,557.0,263.0,2.0,62137.0,289.0,175.0,95.0,62137.0,, ,False
2022-12-27,,3035,智原,11550,11207,4539.0,4655.0,143.0,484.0,2.0,62137.0,177.0,294.0,1.0,62137.0,4.0, ,False
2022-12-28,,3035,智原,11207,11785,4655.0,4594.0,1140.0,549.0,13.0,62137.0,461.0,421.0,21.0,62137.0,7.0, ,False
2022-12-29,,3035,智原,11785,11805,4594.0,4426.0,301.0,280.0,1.0,62137.0,339.0,171.0,,62137.0,6.0, ,False
2022-12-30,,3035,智原,11805,12078,4426.0,4555.0,463.0,186.0,4.0,62137.0,114.0,243.0,,62137.0,9.0, ,False
2023-01-03,,3035,智原,12078,11885,4555.0,4299.0,279.0,472.0,,62137.0,447.0,191.0,,62137.0,5.0, ,
2023-01-04,,3035,智原,11885,11496,4299.0,4369.0,191.0,577.0,3.0,62137.0,135.0,205.0,,62137.0,21.0, ,
2023-01-05,,3035,智原,11496,11517,4369.0,4321.0,404.0,381.0,2.0,62137.0,130.0,149.0,67.0,62137.0,2.0, ,
2023-01-06,,3035,智原,11517,11339,4321.0,4422.0,244.0,421.0,1.0,62137.0,96.0,199.0,2.0,62137.0,5.0, ,
2023-01-10,,3035,智原,11401,11205,4291.0,4311.0,371.0,567.0,,62137.0,71.0,91.0,,62137.0,4.0, ,
2023-01-11,,3035,智原,11205,11099,4311.0,4316.0,342.0,447.0,1.0,62137.0,65.0,70.0,,62137.0,4.0, ,
2023-01-12,,3035,智原,11099,11049,4316.0,4369.0,295.0,330.0,15.0,62137.0,85.0,141.0,3.0,62137.0,2.0, ,
2023-01-14,,3035,智原,11049,11031,4369.0,4209.0,436.0,444.0,10.0,62137.0,178.0,50.0,32.0,62137.0,6.0, ,
2023-01-16,,3035,智原,11031,10611,4209.0,4099.0,211.0,583.0,48.0,62137.0,174.0,64.0,,62137.0,3.0, ,
2023-01-18,,3035,智原,10611,10419,4099.0,3896.0,146.0,316.0,22.0,62137.0,205.0,4.0,2.0,62137.0,3.0, ,
2023-02-01,,3035,智原,10351,10495,3836.0,3829.0,1396.0,1245.0,7.0,62137.0,57.0,102.0,52.0,62137.0,16.0, ,
2023-02-02,,3035,智原,10351,10495,3836.0,3829.0,1396.0,1245.0,7.0,62137.0,57.0,102.0,52.0,62137.0,16.0, ,
2023-02-03,,3035,智原,9136,8744,3997.0,4071.0,2188.0,2576.0,4.0,62137.0,103.0,241.0,64.0,62137.0,29.0, ,
2023-02-04,,3035,智原,9136,8744,3997.0,4071.0,2188.0,2576.0,4.0,62137.0,103.0,241.0,64.0,62137.0,29.0, ,
2023-02-06,,3035,智原,8744,9437,4071.0,3952.0,1840.0,1144.0,3.0,62137.0,113.0,35.0,41.0,62137.0,19.0, ,
2023-02-07,,3035,智原,9437,9311,3952.0,3911.0,776.0,899.0,3.0,62137.0,53.0,62.0,50.0,62137.0,10.0, ,
2023-02-08,,3035,智原,9311,9282,3911.0,3795.0,2092.0,2121.0,,62137.0,203.0,151.0,64.0,62137.0,22.0, ,
2023-02-09,,3035,智原,9282,9689,3795.0,3832.0,1625.0,1216.0,2.0,62137.0,44.0,81.0,,62137.0,7.0, ,
2023-02-10,,3035,智原,9689,9253,3832.0,3774.0,832.0,1266.0,2.0,62137.0,143.0,86.0,1.0,62137.0,15.0, ,
2023-02-11,,3035,智原,9689,9253,3832.0,3774.0,832.0,1266.0,2.0,62137.0,143.0,86.0,1.0,62137.0,15.0, ,
2023-02-13,,3035,智原,9253,9247,3774.0,3732.0,446.0,452.0,,62137.0,19.0,80.0,103.0,62137.0,17.0, ,
2023-02-14,,3035,智原,9247,9304,3732.0,3717.0,443.0,382.0,4.0,62137.0,40.0,25.0,,62137.0,3.0, ,
