,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,903.0,6153,嘉聯益,14055,14132,3185.0,2216.0,,,,,,,,,,,False
2022-12-12,,6153,嘉聯益,14434,14074,1947.0,1652.0,497.0,856.0,1.0,116837.0,353.0,58.0,,116837.0,, ,False
2022-12-13,,6153,嘉聯益,14020,14140,1414.0,1400.0,337.0,212.0,5.0,116837.0,103.0,89.0,,116837.0,, ,False
2022-12-14,,6153,嘉聯益,14140,14183,1400.0,1157.0,347.0,302.0,2.0,116837.0,263.0,22.0,2.0,116837.0,1.0, ,False
2022-12-15,,6153,嘉聯益,14183,14283,1157.0,1153.0,192.0,87.0,5.0,116837.0,26.0,23.0,1.0,116837.0,2.0, ,False
2022-12-18,,6153,嘉聯益,14283,14195,1153.0,1092.0,226.0,300.0,14.0,116837.0,87.0,26.0,,116837.0,1.0, ,False
2022-12-19,,6153,嘉聯益,14195,14167,1092.0,1045.0,142.0,148.0,22.0,116837.0,106.0,59.0,,116837.0,, ,False
2022-12-20,,6153,嘉聯益,14167,13965,1045.0,755.0,295.0,497.0,,116837.0,312.0,22.0,,116837.0,, ,False
2022-12-21,,6153,嘉聯益,13965,13907,755.0,782.0,85.0,139.0,4.0,116837.0,26.0,53.0,,116837.0,1.0, ,False
2022-12-23,,6153,嘉聯益,13860,13956,566.0,581.0,151.0,54.0,1.0,116837.0,42.0,57.0,,116837.0,4.0, ,False
2022-12-26,,6153,嘉聯益,13956,13906,581.0,602.0,103.0,147.0,6.0,116837.0,10.0,31.0,,116837.0,, ,False
2022-12-27,,6153,嘉聯益,13906,14007,602.0,611.0,215.0,108.0,6.0,116837.0,12.0,22.0,1.0,116837.0,, ,False
2022-12-28,,6153,嘉聯益,14007,14032,611.0,597.0,149.0,122.0,2.0,116837.0,57.0,43.0,,116837.0,, ,False
2022-12-29,,6153,嘉聯益,14032,13942,597.0,624.0,93.0,92.0,91.0,116837.0,20.0,47.0,,116837.0,, ,False
2022-12-30,,6153,嘉聯益,13942,13910,624.0,814.0,129.0,161.0,,116837.0,50.0,240.0,,116837.0,1.0, ,False
2023-01-03,,6153,嘉聯益,13910,13960,814.0,1205.0,169.0,100.0,19.0,116837.0,2.0,394.0,1.0,116837.0,, ,
2023-01-04,,6153,嘉聯益,13960,14088,1205.0,1816.0,242.0,103.0,11.0,116837.0,13.0,624.0,,116837.0,, ,
2023-01-05,,6153,嘉聯益,14088,14042,1816.0,2137.0,238.0,261.0,23.0,116837.0,8.0,330.0,1.0,116837.0,, ,
2023-01-06,,6153,嘉聯益,14042,14136,2137.0,2333.0,253.0,151.0,8.0,116837.0,9.0,205.0,,116837.0,2.0, ,
2023-01-10,,6153,嘉聯益,13938,13649,1658.0,1373.0,90.0,379.0,,116837.0,311.0,26.0,,116837.0,1.0, ,
2023-01-11,,6153,嘉聯益,13649,13589,1373.0,1349.0,128.0,175.0,13.0,116837.0,24.0,,,116837.0,1.0, ,
2023-01-12,,6153,嘉聯益,13589,13639,1349.0,1122.0,240.0,174.0,16.0,116837.0,227.0,1.0,1.0,116837.0,, ,
2023-01-14,,6153,嘉聯益,13639,13485,1122.0,1063.0,49.0,188.0,15.0,116837.0,80.0,21.0,,116837.0,, ,
2023-01-16,,6153,嘉聯益,13485,13428,1063.0,993.0,77.0,131.0,3.0,116837.0,127.0,57.0,,116837.0,, ,
2023-01-18,,6153,嘉聯益,13428,13362,993.0,987.0,114.0,137.0,43.0,116837.0,113.0,107.0,,116837.0,, ,
2023-02-01,,6153,嘉聯益,13106,12961,868.0,1089.0,128.0,270.0,3.0,116837.0,,221.0,,116837.0,2.0, ,
2023-02-02,,6153,嘉聯益,13106,12961,868.0,1089.0,128.0,270.0,3.0,116837.0,,221.0,,116837.0,2.0, ,
2023-02-03,,6153,嘉聯益,12907,12831,1071.0,1076.0,82.0,148.0,10.0,116837.0,16.0,21.0,,116837.0,, ,
2023-02-04,,6153,嘉聯益,12907,12831,1071.0,1076.0,82.0,148.0,10.0,116837.0,16.0,21.0,,116837.0,, ,
2023-02-06,,6153,嘉聯益,12831,12936,1076.0,1329.0,200.0,90.0,5.0,116837.0,12.0,265.0,,116837.0,, ,
2023-02-07,,6153,嘉聯益,12936,13005,1329.0,1401.0,138.0,69.0,,116837.0,2.0,74.0,,116837.0,1.0, ,
2023-02-08,,6153,嘉聯益,13005,13069,1401.0,1095.0,299.0,173.0,62.0,116837.0,311.0,5.0,,116837.0,, ,
2023-02-09,,6153,嘉聯益,13069,13069,1095.0,1089.0,166.0,91.0,75.0,116837.0,11.0,5.0,,116837.0,, ,
2023-02-10,,6153,嘉聯益,13069,13004,1089.0,1052.0,187.0,250.0,2.0,116837.0,39.0,2.0,,116837.0,, ,
2023-02-11,,6153,嘉聯益,13069,13004,1089.0,1052.0,187.0,250.0,2.0,116837.0,39.0,2.0,,116837.0,, ,
2023-02-13,,6153,嘉聯益,13004,13061,1052.0,1071.0,113.0,48.0,8.0,116837.0,2.0,21.0,,116837.0,, ,
2023-02-14,,6153,嘉聯益,13061,13138,1071.0,1108.0,167.0,89.0,1.0,116837.0,1.0,38.0,,116837.0,, ,
2023-02-15,,6153,嘉聯益,13138,13229,1108.0,941.0,167.0,65.0,11.0,116837.0,7.0,40.0,200.0,116837.0,, ,
2023-02-16,,6153,嘉聯益,13224,13284,941.0,919.0,185.0,110.0,15.0,116837.0,45.0,23.0,,116837.0,, ,
2023-02-17,,6153,嘉聯益,13289,13320,919.0,948.0,105.0,73.0,1.0,116837.0,6.0,35.0,,116837.0,, ,
2023-02-18,,6153,嘉聯益,13289,13320,919.0,948.0,105.0,73.0,1.0,116837.0,6.0,35.0,,116837.0,, ,
2023-02-20,,6153,嘉聯益,13320,13412,948.0,960.0,177.0,84.0,1.0,116837.0,2.0,14.0,,116837.0,, ,
2023-02-21,,6153,嘉聯益,13412,13517,960.0,963.0,220.0,115.0,,116837.0,5.0,8.0,,116837.0,1.0, ,
2023-02-22,,6153,嘉聯益,13517,13491,963.0,974.0,83.0,108.0,1.0,116837.0,28.0,39.0,,116837.0,1.0, ,
2023-02-23,,6153,嘉聯益,13491,13574,974.0,399.0,164.0,81.0,,116837.0,576.0,1.0,,116837.0,, ,
2023-02-24,,6153,嘉聯益,13574,13491,399.0,363.0,64.0,147.0,,116837.0,37.0,1.0,,116837.0,1.0, ,
2023-02-25,,6153,嘉聯益,13574,13491,399.0,363.0,64.0,147.0,,116837.0,37.0,1.0,,116837.0,1.0, ,
2023-02-27,,6153,嘉聯益,13574,13491,399.0,363.0,64.0,147.0,,116837.0,37.0,1.0,,116837.0,1.0, ,
2023-02-28,,6153,嘉聯益,13574,13491,399.0,363.0,64.0,147.0,,116837.0,37.0,1.0,,116837.0,1.0, ,
2023-03-01,,6153,嘉聯益,13491,13514,363.0,365.0,57.0,24.0,10.0,116837.0,1.0,3.0,,116837.0,3.0, ,
2023-03-02,,6153,嘉聯益,13514,13609,365.0,318.0,142.0,39.0,8.0,116837.0,49.0,2.0,,116837.0,, ,
2023-03-03,,6153,嘉聯益,13609,13768,318.0,313.0,206.0,47.0,,116837.0,7.0,2.0,,116837.0,3.0, ,
2023-03-04,,6153,嘉聯益,13609,13768,318.0,313.0,206.0,47.0,,116837.0,7.0,2.0,,116837.0,3.0, ,
2023-03-06,,6153,嘉聯益,13768,13890,313.0,318.0,251.0,129.0,,116837.0,45.0,50.0,,116837.0,1.0, ,
2023-03-07,,6153,嘉聯益,13890,13860,318.0,313.0,91.0,117.0,4.0,116837.0,5.0,,,116837.0,, ,
2023-03-08,,6153,嘉聯益,13860,13978,313.0,311.0,183.0,65.0,,116837.0,3.0,1.0,,116837.0,1.0, ,
2023-03-09,,6153,嘉聯益,13978,13964,311.0,214.0,135.0,149.0,,116837.0,102.0,5.0,,116837.0,2.0, ,
2023-03-10,,6153,嘉聯益,13964,14038,214.0,250.0,167.0,93.0,,116837.0,52.0,88.0,,116837.0,4.0, ,
2023-03-11,,6153,嘉聯益,13964,14038,214.0,250.0,167.0,93.0,,116837.0,52.0,88.0,,116837.0,4.0, ,
2023-03-13,,6153,嘉聯益,14038,13012,250.0,213.0,194.0,213.0,1007.0,116837.0,103.0,66.0,,116837.0,3.0, ,
2023-03-14,,6153,嘉聯益,13012,12813,213.0,186.0,110.0,309.0,,116837.0,31.0,4.0,,116837.0,, ,
2023-03-15,,6153,嘉聯益,12813,12855,186.0,223.0,156.0,114.0,,116837.0,3.0,40.0,,116837.0,2.0, ,
2023-03-16,,6153,嘉聯益,12855,12826,223.0,143.0,112.0,141.0,,116837.0,101.0,21.0,,116837.0,7.0, ,
2023-03-17,,6153,嘉聯益,12826,12818,143.0,138.0,87.0,84.0,11.0,116837.0,16.0,11.0,,116837.0,, ,
2023-03-18,,6153,嘉聯益,12826,12818,143.0,138.0,87.0,84.0,11.0,116837.0,16.0,11.0,,116837.0,, ,
2023-03-20,,6153,嘉聯益,12818,12936,138.0,126.0,124.0,6.0,,116837.0,14.0,2.0,,116837.0,, ,
2023-03-21,,6153,嘉聯益,12936,12996,126.0,112.0,123.0,63.0,,116837.0,15.0,1.0,,116837.0,2.0, ,
2023-03-22,,6153,嘉聯益,12996,13049,112.0,91.0,139.0,81.0,5.0,116837.0,21.0,,,116837.0,1.0, ,
2023-03-23,,6153,嘉聯益,13049,13125,91.0,86.0,221.0,145.0,,116837.0,21.0,16.0,,116837.0,2.0, ,
2023-03-24,,6153,嘉聯益,13125,13079,86.0,91.0,64.0,110.0,,116837.0,3.0,8.0,,116837.0,, ,
2023-03-25,,6153,嘉聯益,13125,13079,86.0,91.0,64.0,110.0,,116837.0,3.0,8.0,,116837.0,, ,
2023-03-27,,6153,嘉聯益,13079,12952,91.0,82.0,158.0,285.0,,116837.0,13.0,4.0,,116837.0,1.0, ,
2023-03-28,,6153,嘉聯益,12952,12873,82.0,81.0,63.0,132.0,10.0,116837.0,2.0,1.0,,116837.0,, ,
2023-03-29,,6153,嘉聯益,12873,12800,81.0,78.0,202.0,273.0,2.0,116837.0,3.0,,,116837.0,, ,
2023-03-30,,6153,嘉聯益,12800,12643,78.0,75.0,86.0,243.0,,116837.0,4.0,1.0,,116837.0,, ,
2023-03-31,,6153,嘉聯益,12643,12640,75.0,63.0,91.0,83.0,11.0,116837.0,10.0,,2.0,116837.0,, ,
2023-04-01,,6153,嘉聯益,12643,12640,75.0,63.0,91.0,83.0,11.0,116837.0,10.0,,2.0,116837.0,, ,
2023-04-03,,6153,嘉聯益,12643,12640,75.0,63.0,91.0,83.0,11.0,116837.0,10.0,,2.0,116837.0,, ,
2023-04-04,,6153,嘉聯益,12643,12640,75.0,63.0,91.0,83.0,11.0,116837.0,10.0,,2.0,116837.0,, ,
2023-04-05,,6153,嘉聯益,12643,12640,75.0,63.0,91.0,83.0,11.0,116837.0,10.0,,2.0,116837.0,, ,
2023-04-06,,6153,嘉聯益,12640,12593,63.0,19.0,55.0,102.0,,116837.0,44.0,,,116837.0,,X ,
2023-04-07,,6153,嘉聯益,12593,12571,19.0,,59.0,81.0,,116837.0,19.0,,,116837.0,,X ,
2023-04-08,,6153,嘉聯益,12593,12571,19.0,,59.0,81.0,,116837.0,19.0,,,116837.0,,X ,
2023-04-10,,6153,嘉聯益,12571,12605,,,96.0,57.0,5.0,116837.0,,,,116837.0,,X ,
2023-04-11,,6153,嘉聯益,12605,12687,,,165.0,78.0,5.0,116837.0,,,,116837.0,,X ,
2023-04-12,,6153,嘉聯益,12687,12678,,,53.0,62.0,,116837.0,,,,116837.0,, ,
2023-04-13,,6153,嘉聯益,12678,12634,,2.0,48.0,91.0,1.0,116837.0,,2.0,,116837.0,2.0, ,
2023-04-14,,6153,嘉聯益,12634,12485,2.0,3.0,195.0,339.0,5.0,116837.0,,1.0,,116837.0,1.0, ,
2023-04-15,,6153,嘉聯益,12634,12485,2.0,3.0,195.0,339.0,5.0,116837.0,,1.0,,116837.0,1.0, ,
2023-04-17,,6153,嘉聯益,12485,12603,3.0,4.0,140.0,22.0,,116837.0,,1.0,,116837.0,, ,
2023-04-18,,6153,嘉聯益,12603,12689,4.0,4.0,197.0,110.0,1.0,116837.0,1.0,1.0,,116837.0,1.0, ,
2023-04-19,,6153,嘉聯益,12689,12424,4.0,19.0,161.0,426.0,,116837.0,,15.0,,116837.0,1.0, ,
2023-04-20,,6153,嘉聯益,12424,12370,19.0,19.0,183.0,237.0,,116837.0,2.0,2.0,,116837.0,1.0, ,
2023-04-21,,6153,嘉聯益,12370,12412,19.0,9.0,295.0,253.0,,116837.0,17.0,7.0,,116837.0,2.0, ,
2023-04-22,,6153,嘉聯益,12370,12412,19.0,9.0,295.0,253.0,,116837.0,17.0,7.0,,116837.0,2.0, ,
2023-04-24,,6153,嘉聯益,12412,12413,9.0,108.0,136.0,135.0,,116837.0,6.0,105.0,,116837.0,2.0, ,
2023-04-25,,6153,嘉聯益,12413,12469,108.0,160.0,280.0,161.0,63.0,116837.0,2.0,54.0,,116837.0,1.0, ,
2023-04-26,,6153,嘉聯益,12469,12743,160.0,124.0,297.0,23.0,,116837.0,47.0,11.0,,116837.0,, ,
2023-04-27,,6153,嘉聯益,12743,12664,124.0,127.0,60.0,137.0,2.0,116837.0,6.0,9.0,,116837.0,, ,
2023-04-28,,6153,嘉聯益,12664,12693,127.0,130.0,103.0,74.0,,116837.0,10.0,13.0,,116837.0,1.0, ,
2023-04-29,,6153,嘉聯益,12664,12693,127.0,130.0,103.0,74.0,,116837.0,10.0,13.0,,116837.0,1.0, ,
2023-05-01,,6153,嘉聯益,12664,12693,127.0,130.0,103.0,74.0,,116837.0,10.0,13.0,,116837.0,1.0, ,
2023-05-02,,6153,嘉聯益,12693,12679,130.0,252.0,37.0,51.0,,116837.0,1.0,123.0,,116837.0,, ,
2023-05-03,,6153,嘉聯益,12679,12783,252.0,280.0,248.0,144.0,,116837.0,133.0,161.0,,116837.0,3.0, ,
2023-05-04,,6153,嘉聯益,12783,12875,280.0,357.0,118.0,26.0,,116837.0,14.0,91.0,,116837.0,2.0, ,
