,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,969.0,6558,興能高,1744,1543,97.0,58.0,,,,,,,,,,,False
2022-12-12,,6558,興能高,1532,1527,58.0,58.0,35.0,40.0,,21612.0,,,,21612.0,2.0, ,False
2022-12-13,,6558,興能高,1527,1530,58.0,59.0,25.0,22.0,,21612.0,,1.0,,21612.0,, ,False
2022-12-14,,6558,興能高,1530,1549,59.0,59.0,50.0,31.0,,21612.0,,,,21612.0,, ,False
2022-12-15,,6558,興能高,1549,1536,59.0,59.0,20.0,33.0,,21612.0,,,,21612.0,, ,False
2022-12-18,,6558,興能高,1536,1404,59.0,39.0,22.0,54.0,100.0,21612.0,22.0,2.0,,21612.0,, ,False
2022-12-19,,6558,興能高,1404,1375,39.0,40.0,17.0,45.0,1.0,21612.0,,1.0,,21612.0,, ,False
2022-12-20,,6558,興能高,1375,1382,40.0,49.0,46.0,38.0,1.0,21612.0,2.0,11.0,,21612.0,, ,False
2022-12-21,,6558,興能高,1382,1367,49.0,35.0,9.0,18.0,6.0,21612.0,14.0,,,21612.0,, ,False
2022-12-23,,6558,興能高,1369,1377,35.0,35.0,15.0,7.0,,21612.0,,,,21612.0,, ,False
2022-12-26,,6558,興能高,1377,1366,35.0,35.0,14.0,23.0,2.0,21612.0,,,,21612.0,, ,False
2022-12-27,,6558,興能高,1366,1378,35.0,35.0,14.0,2.0,,21612.0,,,,21612.0,, ,False
2022-12-28,,6558,興能高,1378,1423,35.0,36.0,63.0,15.0,3.0,21612.0,,1.0,,21612.0,, ,False
2022-12-29,,6558,興能高,1423,1422,36.0,36.0,5.0,3.0,3.0,21612.0,,,,21612.0,, ,False
2022-12-30,,6558,興能高,1422,1441,36.0,36.0,23.0,4.0,,21612.0,,,,21612.0,, ,False
2023-01-03,,6558,興能高,1441,1431,36.0,36.0,14.0,24.0,,21612.0,,,,21612.0,, ,
2023-01-04,,6558,興能高,1431,1394,36.0,36.0,6.0,43.0,,21612.0,,,,21612.0,, ,
2023-01-05,,6558,興能高,1394,1391,36.0,36.0,7.0,2.0,8.0,21612.0,,,,21612.0,, ,
2023-01-06,,6558,興能高,1391,1395,36.0,36.0,5.0,1.0,,21612.0,,,,21612.0,, ,
2023-01-10,,6558,興能高,1361,1427,36.0,39.0,114.0,48.0,,21612.0,,3.0,,21612.0,, ,
2023-01-11,,6558,興能高,1427,1394,39.0,39.0,21.0,40.0,14.0,21612.0,,,,21612.0,, ,
2023-01-12,,6558,興能高,1394,1396,39.0,39.0,11.0,9.0,,21612.0,,,,21612.0,, ,
2023-01-14,,6558,興能高,1396,1383,39.0,39.0,18.0,29.0,2.0,21612.0,,,,21612.0,, ,
2023-01-16,,6558,興能高,1383,1370,39.0,36.0,,13.0,,21612.0,3.0,,,21612.0,, ,
2023-01-18,,6558,興能高,1370,1356,36.0,20.0,1.0,9.0,6.0,21612.0,16.0,,,21612.0,, ,
2023-02-01,,6558,興能高,1339,1306,20.0,20.0,3.0,29.0,7.0,21612.0,,,,21612.0,, ,
2023-02-02,,6558,興能高,1339,1306,20.0,20.0,3.0,29.0,7.0,21612.0,,,,21612.0,, ,
2023-02-03,,6558,興能高,1305,1302,20.0,20.0,18.0,21.0,,21612.0,,,,21612.0,, ,
2023-02-04,,6558,興能高,1305,1302,20.0,20.0,18.0,21.0,,21612.0,,,,21612.0,, ,
2023-02-06,,6558,興能高,1302,1305,20.0,20.0,10.0,7.0,,21612.0,,,,21612.0,, ,
2023-02-07,,6558,興能高,1305,1312,20.0,20.0,8.0,1.0,,21612.0,,,,21612.0,, ,
2023-02-08,,6558,興能高,1312,1327,20.0,20.0,15.0,,,21612.0,,,,21612.0,, ,
2023-02-09,,6558,興能高,1327,1804,20.0,28.0,601.0,124.0,,21612.0,,8.0,,21612.0,1.0, ,
2023-02-10,,6558,興能高,1804,1536,28.0,30.0,496.0,762.0,2.0,21612.0,3.0,5.0,,21612.0,13.0, ,
2023-02-11,,6558,興能高,1804,1536,28.0,30.0,496.0,762.0,2.0,21612.0,3.0,5.0,,21612.0,13.0, ,
2023-02-13,,6558,興能高,1536,1563,30.0,21.0,105.0,77.0,1.0,21612.0,10.0,1.0,,21612.0,, ,
2023-02-14,,6558,興能高,1563,1643,21.0,30.0,129.0,49.0,,21612.0,,9.0,,21612.0,, ,
2023-02-15,,6558,興能高,1643,1623,30.0,62.0,51.0,71.0,,21612.0,5.0,37.0,,21612.0,, ,
2023-02-16,,6558,興能高,1623,1634,62.0,59.0,40.0,29.0,,21612.0,3.0,,,21612.0,, ,
2023-02-17,,6558,興能高,1634,1602,59.0,59.0,29.0,61.0,,21612.0,,,,21612.0,, ,
2023-02-18,,6558,興能高,1634,1602,59.0,59.0,29.0,61.0,,21612.0,,,,21612.0,, ,
2023-02-20,,6558,興能高,1602,1644,59.0,60.0,88.0,46.0,,21612.0,,1.0,,21612.0,6.0, ,
2023-02-21,,6558,興能高,1644,1588,60.0,59.0,41.0,97.0,,21612.0,1.0,,,21612.0,, ,
2023-02-22,,6558,興能高,1588,1581,59.0,59.0,25.0,32.0,,21612.0,,,,21612.0,, ,
2023-02-23,,6558,興能高,1581,1552,59.0,60.0,31.0,60.0,,21612.0,,1.0,,21612.0,2.0, ,
2023-02-24,,6558,興能高,1552,1565,60.0,59.0,21.0,8.0,,21612.0,2.0,1.0,,21612.0,, ,
2023-02-25,,6558,興能高,1552,1565,60.0,59.0,21.0,8.0,,21612.0,2.0,1.0,,21612.0,, ,
2023-02-27,,6558,興能高,1552,1565,60.0,59.0,21.0,8.0,,21612.0,2.0,1.0,,21612.0,, ,
2023-02-28,,6558,興能高,1552,1565,60.0,59.0,21.0,8.0,,21612.0,2.0,1.0,,21612.0,, ,
2023-03-01,,6558,興能高,1565,1539,59.0,57.0,7.0,33.0,,21612.0,2.0,,,21612.0,, ,
2023-03-02,,6558,興能高,1539,1505,57.0,57.0,19.0,51.0,2.0,21612.0,,,,21612.0,, ,
2023-03-03,,6558,興能高,1505,1512,57.0,57.0,42.0,35.0,,21612.0,,,,21612.0,, ,
2023-03-04,,6558,興能高,1505,1512,57.0,57.0,42.0,35.0,,21612.0,,,,21612.0,, ,
2023-03-06,,6558,興能高,1512,1544,57.0,59.0,106.0,74.0,,21612.0,,2.0,,21612.0,, ,
2023-03-07,,6558,興能高,1544,2252,59.0,83.0,967.0,259.0,,21612.0,,24.0,,21612.0,23.0, ,
2023-03-08,,6558,興能高,2252,2426,83.0,87.0,733.0,559.0,,21612.0,8.0,12.0,,21612.0,11.0, ,
2023-03-09,,6558,興能高,2426,2373,87.0,81.0,139.0,191.0,1.0,21612.0,7.0,1.0,,21612.0,, ,
2023-03-10,,6558,興能高,2373,2315,81.0,76.0,44.0,102.0,,21612.0,5.0,,,21612.0,, ,
2023-03-11,,6558,興能高,2373,2315,81.0,76.0,44.0,102.0,,21612.0,5.0,,,21612.0,, ,
2023-03-13,,6558,興能高,2315,2301,76.0,69.0,38.0,50.0,2.0,21612.0,7.0,,,21612.0,, ,
2023-03-14,,6558,興能高,2301,2377,69.0,86.0,239.0,163.0,,21612.0,,17.0,,21612.0,4.0, ,
2023-03-15,,6558,興能高,2377,2289,86.0,43.0,49.0,137.0,,21612.0,45.0,2.0,,21612.0,18.0, ,
2023-03-16,,6558,興能高,2289,2310,43.0,38.0,124.0,103.0,,21612.0,14.0,9.0,,21612.0,1.0, ,
2023-03-17,,6558,興能高,2310,2300,38.0,24.0,55.0,65.0,,21612.0,15.0,1.0,,21612.0,, ,
2023-03-18,,6558,興能高,2310,2300,38.0,24.0,55.0,65.0,,21612.0,15.0,1.0,,21612.0,, ,
2023-03-20,,6558,興能高,2300,2263,24.0,24.0,15.0,52.0,,21612.0,1.0,1.0,,21612.0,, ,
2023-03-21,,6558,興能高,2263,2264,24.0,25.0,44.0,42.0,1.0,21612.0,,1.0,,21612.0,, ,
2023-03-22,,6558,興能高,2264,2275,25.0,24.0,40.0,29.0,,21612.0,1.0,,,21612.0,, ,
2023-03-23,,6558,興能高,2275,2280,24.0,21.0,19.0,14.0,,21612.0,3.0,,,21612.0,, ,
2023-03-24,,6558,興能高,2280,2319,21.0,22.0,66.0,27.0,,21612.0,,1.0,,21612.0,, ,
2023-03-25,,6558,興能高,2280,2319,21.0,22.0,66.0,27.0,,21612.0,,1.0,,21612.0,, ,
2023-03-27,,6558,興能高,2319,2346,22.0,20.0,67.0,40.0,,21612.0,2.0,,,21612.0,2.0,X ,
2023-03-28,,6558,興能高,2346,2340,20.0,,59.0,63.0,2.0,21612.0,17.0,,3.0,21612.0,,X ,
2023-03-29,,6558,興能高,2340,2354,,,49.0,35.0,,21612.0,,,,21612.0,,X ,
2023-03-30,,6558,興能高,2354,2316,,,21.0,59.0,,21612.0,,,,21612.0,,X ,
2023-03-31,,6558,興能高,2316,2306,,,7.0,16.0,1.0,21612.0,,,,21612.0,, ,
2023-04-01,,6558,興能高,2316,2306,,,7.0,16.0,1.0,21612.0,,,,21612.0,, ,
2023-04-03,,6558,興能高,2316,2306,,,7.0,16.0,1.0,21612.0,,,,21612.0,, ,
2023-04-04,,6558,興能高,2316,2306,,,7.0,16.0,1.0,21612.0,,,,21612.0,, ,
2023-04-05,,6558,興能高,2316,2306,,,7.0,16.0,1.0,21612.0,,,,21612.0,, ,
2023-04-06,,6558,興能高,2306,2321,,,17.0,2.0,,21612.0,,,,21612.0,, ,
2023-04-07,,6558,興能高,2321,2323,,,21.0,19.0,,21612.0,,,,21612.0,, ,
2023-04-08,,6558,興能高,2321,2323,,,21.0,19.0,,21612.0,,,,21612.0,, ,
2023-04-10,,6558,興能高,2323,2282,,,12.0,53.0,,21612.0,,,,21612.0,, ,
2023-04-11,,6558,興能高,2282,2322,,,60.0,20.0,,21612.0,,,,21612.0,, ,
2023-04-12,,6558,興能高,2322,2305,,1.0,24.0,41.0,,21612.0,,1.0,,21612.0,, ,
2023-04-13,,6558,興能高,2305,2287,1.0,1.0,12.0,30.0,,21612.0,,,,21612.0,, ,
2023-04-14,,6558,興能高,2287,2284,1.0,1.0,7.0,10.0,,21612.0,,,,21612.0,, ,
2023-04-15,,6558,興能高,2287,2284,1.0,1.0,7.0,10.0,,21612.0,,,,21612.0,, ,
2023-04-17,,6558,興能高,2284,2276,1.0,1.0,74.0,82.0,,21612.0,,,,21612.0,1.0, ,
2023-04-18,,6558,興能高,2276,2364,1.0,3.0,165.0,77.0,,21612.0,,2.0,,21612.0,, ,
2023-04-19,,6558,興能高,2364,2320,3.0,3.0,28.0,71.0,1.0,21612.0,1.0,1.0,,21612.0,1.0, ,
2023-04-20,,6558,興能高,2320,2314,3.0,2.0,41.0,47.0,,21612.0,1.0,,,21612.0,, ,
2023-04-21,,6558,興能高,2314,2265,2.0,4.0,53.0,102.0,,21612.0,2.0,4.0,,21612.0,, ,
2023-04-22,,6558,興能高,2314,2265,2.0,4.0,53.0,102.0,,21612.0,2.0,4.0,,21612.0,, ,
2023-04-24,,6558,興能高,2265,2218,4.0,9.0,65.0,112.0,,21612.0,1.0,6.0,,21612.0,, ,
2023-04-25,,6558,興能高,2218,1765,9.0,5.0,36.0,486.0,3.0,21612.0,6.0,2.0,,21612.0,, ,
2023-04-26,,6558,興能高,1765,1759,5.0,6.0,22.0,24.0,4.0,21612.0,2.0,3.0,,21612.0,, ,
2023-04-27,,6558,興能高,1759,1823,6.0,7.0,113.0,49.0,,21612.0,,1.0,,21612.0,, ,
2023-04-28,,6558,興能高,1823,1907,7.0,8.0,179.0,95.0,,21612.0,,1.0,,21612.0,, ,
2023-04-29,,6558,興能高,1823,1907,7.0,8.0,179.0,95.0,,21612.0,,1.0,,21612.0,, ,
2023-05-01,,6558,興能高,1823,1907,7.0,8.0,179.0,95.0,,21612.0,,1.0,,21612.0,, ,
2023-05-02,,6558,興能高,1907,1945,8.0,8.0,139.0,101.0,,21612.0,2.0,2.0,,21612.0,, ,
2023-05-03,,6558,興能高,1945,1917,8.0,5.0,59.0,87.0,,21612.0,3.0,,,21612.0,1.0, ,
2023-05-04,,6558,興能高,1917,1928,5.0,5.0,31.0,20.0,,21612.0,,,,21612.0,, ,
2023-05-05,,6558,興能高,1928,1941,5.0,5.0,38.0,25.0,,21612.0,,,,21612.0,, ,
2023-05-06,,6558,興能高,1928,1941,5.0,5.0,38.0,25.0,,21612.0,,,,21612.0,, ,
2023-05-08,,6558,興能高,1941,1869,5.0,5.0,8.0,80.0,,21612.0,,,,21612.0,, ,
2023-05-09,,6558,興能高,1869,1838,5.0,5.0,9.0,37.0,3.0,21612.0,,,,21612.0,, ,
2023-05-10,,6558,興能高,1838,1880,5.0,6.0,93.0,51.0,,21612.0,,1.0,,21612.0,4.0, ,
2023-05-11,,6558,興能高,1880,1822,6.0,6.0,53.0,111.0,,21612.0,1.0,1.0,,21612.0,, ,
2023-05-12,,6558,興能高,1822,1761,6.0,3.0,44.0,105.0,,21612.0,3.0,,,21612.0,, ,
2023-05-13,,6558,興能高,1822,1761,6.0,3.0,44.0,105.0,,21612.0,3.0,,,21612.0,, ,
2023-05-15,,6558,興能高,1761,1743,3.0,8.0,78.0,96.0,,21612.0,,5.0,,21612.0,, ,
2023-05-16,,6558,興能高,1743,1881,8.0,21.0,352.0,214.0,,21612.0,1.0,14.0,,21612.0,1.0, ,
2023-05-17,,6558,興能高,1881,1841,21.0,22.0,96.0,136.0,,21612.0,3.0,4.0,,21612.0,, ,
2023-05-18,,6558,興能高,1841,1822,22.0,20.0,56.0,75.0,,21612.0,2.0,,,21612.0,, ,
2023-05-19,,6558,興能高,1822,1777,20.0,7.0,78.0,123.0,,21612.0,13.0,,,21612.0,3.0, ,
2023-05-20,,6558,興能高,1822,1777,20.0,7.0,78.0,123.0,,21612.0,13.0,,,21612.0,3.0, ,
2023-05-22,,6558,興能高,1777,1809,7.0,16.0,108.0,76.0,,21612.0,,9.0,,21612.0,, ,
2023-05-23,,6558,興能高,1809,1957,16.0,14.0,211.0,63.0,,21612.0,2.0,,,21612.0,5.0, ,
2023-05-24,,6558,興能高,1957,1969,14.0,30.0,46.0,34.0,,21612.0,,16.0,,21612.0,, ,
2023-05-25,,6558,興能高,1969,1925,30.0,30.0,60.0,93.0,11.0,21612.0,,,,21612.0,, ,
2023-05-26,,6558,興能高,1925,2011,30.0,26.0,213.0,127.0,,21612.0,8.0,4.0,,21612.0,, ,
2023-05-27,,6558,興能高,1925,2011,30.0,26.0,213.0,127.0,,21612.0,8.0,4.0,,21612.0,, ,
2023-05-29,,6558,興能高,2011,2050,26.0,26.0,126.0,87.0,,21612.0,,,,21612.0,, ,
2023-05-30,,6558,興能高,2050,2064,26.0,26.0,29.0,15.0,,21612.0,,,,21612.0,, ,
2023-05-31,,6558,興能高,2064,2053,26.0,35.0,149.0,160.0,,21612.0,,9.0,,21612.0,, ,
2023-06-01,,6558,興能高,2053,2079,35.0,43.0,120.0,94.0,,21612.0,3.0,11.0,,21612.0,, ,
2023-06-02,,6558,興能高,2079,2142,43.0,55.0,144.0,81.0,,21612.0,,12.0,,21612.0,, ,
2023-06-03,,6558,興能高,2079,2142,43.0,55.0,144.0,81.0,,21612.0,,12.0,,21612.0,, ,
2023-06-05,,6558,興能高,2142,2147,55.0,64.0,103.0,98.0,,21612.0,,9.0,,21612.0,, ,
2023-06-06,,6558,興能高,2147,2148,64.0,63.0,53.0,52.0,,21612.0,1.0,,,21612.0,1.0, ,
2023-06-07,,6558,興能高,2148,2136,63.0,63.0,41.0,53.0,,21612.0,,,,21612.0,, ,
2023-06-08,,6558,興能高,2136,2134,63.0,54.0,31.0,33.0,,21612.0,9.0,,,21612.0,, ,
2023-06-09,,6558,興能高,2136,2134,63,54,31,33,,21612,9,,,21612,, ,
