,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,621.0,2886,兆豐金,3746,3890,328.0,331.0,,,,,,,,,,,False
2022-12-12,,2886,兆豐金,3925,3869,333.0,335.0,22.0,78.0,,3484954.0,1.0,3.0,,3484954.0,, ,False
2022-12-13,,2886,兆豐金,3716,3949,341.0,364.0,264.0,31.0,,3484954.0,17.0,40.0,,3484954.0,1.0, ,False
2022-12-14,,2886,兆豐金,3949,3582,364.0,340.0,11.0,373.0,5.0,3484954.0,30.0,6.0,,3484954.0,2.0, ,False
2022-12-15,,2886,兆豐金,3582,3608,340.0,336.0,34.0,8.0,,3484954.0,13.0,9.0,,3484954.0,, ,False
2022-12-18,,2886,兆豐金,3608,3631,336.0,301.0,32.0,9.0,,3484954.0,36.0,1.0,,3484954.0,, ,False
2022-12-19,,2886,兆豐金,3631,3676,301.0,300.0,69.0,24.0,,3484954.0,1.0,,,3484954.0,, ,False
2022-12-20,,2886,兆豐金,3676,3716,300.0,285.0,111.0,71.0,,3484954.0,19.0,4.0,,3484954.0,1.0, ,False
2022-12-21,,2886,兆豐金,3716,3737,285.0,284.0,35.0,14.0,,3484954.0,2.0,1.0,,3484954.0,, ,False
2022-12-23,,2886,兆豐金,3737,3804,308.0,309.0,74.0,6.0,1.0,3484954.0,3.0,4.0,,3484954.0,, ,False
2022-12-26,,2886,兆豐金,3804,3811,309.0,307.0,13.0,6.0,,3484954.0,2.0,,,3484954.0,, ,False
2022-12-27,,2886,兆豐金,3811,3817,307.0,305.0,19.0,13.0,,3484954.0,3.0,1.0,,3484954.0,, ,False
2022-12-28,,2886,兆豐金,3817,3801,305.0,285.0,23.0,39.0,,3484954.0,21.0,1.0,,3484954.0,, ,False
