,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,155.0,1216,統一,1542,1567,56.0,61.0,,,,,,,,,,,False
2022-12-12,,1216,統一,1617,1365,55.0,13.0,2.0,204.0,50.0,1420503.0,1.0,9.0,50.0,1420503.0,1.0, ,False
2022-12-13,,1216,統一,1356,1346,11.0,5.0,24.0,34.0,,1420503.0,6.0,,,1420503.0,, ,False
2022-12-14,,1216,統一,1346,1283,5.0,14.0,10.0,73.0,,1420503.0,,9.0,,1420503.0,, ,False
2022-12-15,,1216,統一,1283,1307,14.0,14.0,30.0,5.0,1.0,1420503.0,,,,1420503.0,, ,False
2022-12-18,,1216,統一,1307,1232,14.0,10.0,8.0,83.0,,1420503.0,4.0,,,1420503.0,2.0, ,False
2022-12-19,,1216,統一,1232,1231,10.0,12.0,5.0,4.0,2.0,1420503.0,,2.0,,1420503.0,, ,False
2022-12-20,,1216,統一,1231,1191,12.0,12.0,17.0,47.0,10.0,1420503.0,,1.0,1.0,1420503.0,, ,False
2022-12-21,,1216,統一,1191,1194,12.0,8.0,9.0,6.0,,1420503.0,4.0,,,1420503.0,, ,False
2022-12-23,,1216,統一,1184,1173,12.0,14.0,6.0,17.0,,1420503.0,,2.0,,1420503.0,, ,False
2022-12-26,,1216,統一,1173,1170,14.0,18.0,1.0,4.0,,1420503.0,,4.0,,1420503.0,, ,False
2022-12-27,,1216,統一,1170,1172,18.0,22.0,43.0,41.0,,1420503.0,,4.0,,1420503.0,, ,False
2022-12-28,,1216,統一,1172,1125,22.0,28.0,3.0,50.0,,1420503.0,,6.0,,1420503.0,, ,False
2022-12-29,,1216,統一,1125,1122,28.0,30.0,3.0,6.0,,1420503.0,,2.0,,1420503.0,, ,False
2022-12-30,,1216,統一,1122,998,30.0,46.0,10.0,134.0,,1420503.0,,16.0,,1420503.0,, ,False
2023-01-03,,1216,統一,998,1018,46.0,44.0,87.0,67.0,,1420503.0,2.0,,,1420503.0,, ,
2023-01-04,,1216,統一,1018,1013,44.0,40.0,7.0,12.0,,1420503.0,4.0,,,1420503.0,, ,
2023-01-05,,1216,統一,1013,1142,40.0,38.0,138.0,9.0,,1420503.0,4.0,2.0,,1420503.0,, ,
2023-01-06,,1216,統一,1142,1067,38.0,41.0,74.0,149.0,,1420503.0,,3.0,,1420503.0,, ,
2023-01-10,,1216,統一,1029,1049,45.0,47.0,28.0,8.0,,1420503.0,,2.0,,1420503.0,, ,
2023-01-11,,1216,統一,1049,1040,47.0,46.0,7.0,16.0,,1420503.0,2.0,1.0,,1420503.0,, ,
2023-01-12,,1216,統一,1040,1025,46.0,49.0,11.0,26.0,,1420503.0,,3.0,,1420503.0,, ,
2023-01-14,,1216,統一,1025,1004,49.0,52.0,1.0,22.0,,1420503.0,,3.0,,1420503.0,, ,
2023-01-16,,1216,統一,1004,986,52.0,60.0,1.0,16.0,3.0,1420503.0,,8.0,,1420503.0,, ,
2023-01-18,,1216,統一,986,976,60.0,62.0,3.0,13.0,,1420503.0,,2.0,,1420503.0,, ,
2023-02-01,,1216,統一,944,969,38.0,28.0,37.0,11.0,1.0,1420503.0,10.0,,,1420503.0,, ,
2023-02-02,,1216,統一,944,969,38.0,28.0,37.0,11.0,1.0,1420503.0,10.0,,,1420503.0,, ,
2023-02-03,,1216,統一,960,1099,36.0,30.0,142.0,3.0,,1420503.0,7.0,1.0,,1420503.0,, ,
2023-02-04,,1216,統一,960,1099,36.0,30.0,142.0,3.0,,1420503.0,7.0,1.0,,1420503.0,, ,
2023-02-06,,1216,統一,1099,1103,30.0,29.0,16.0,11.0,1.0,1420503.0,2.0,1.0,,1420503.0,, ,
2023-02-07,,1216,統一,1103,1075,29.0,29.0,12.0,40.0,,1420503.0,2.0,2.0,,1420503.0,, ,
2023-02-08,,1216,統一,1075,1130,29.0,25.0,168.0,113.0,,1420503.0,4.0,,,1420503.0,1.0, ,
2023-02-09,,1216,統一,1130,1125,25.0,25.0,16.0,21.0,,1420503.0,,,,1420503.0,1.0, ,
2023-02-10,,1216,統一,1125,1109,25.0,22.0,6.0,22.0,,1420503.0,3.0,,,1420503.0,, ,
2023-02-11,,1216,統一,1125,1109,25.0,22.0,6.0,22.0,,1420503.0,3.0,,,1420503.0,, ,
2023-02-13,,1216,統一,1109,1092,22.0,21.0,5.0,22.0,,1420503.0,1.0,,,1420503.0,, ,
2023-02-14,,1216,統一,1092,1084,21.0,18.0,10.0,18.0,,1420503.0,1.0,,2.0,1420503.0,, ,
2023-02-15,,1216,統一,1084,1083,18.0,10.0,7.0,8.0,,1420503.0,8.0,,,1420503.0,, ,
