,index,股票代號,股票名稱,融資前日餘額,融資今日餘額,融券前日餘額,融券今日餘額,融資買進,融資賣出,融資現金償還,融資限額,融券買進,融券賣出,融券現券償還,融券限額,資券互抵,註記,filter
2022-12-08,619.0,2884,玉山金,8093,8058,1470.0,1484.0,,,,,,,,,,,False
2022-12-12,,2884,玉山金,7990,7978,1491.0,1492.0,22.0,22.0,12.0,3568775.0,,1.0,,3568775.0,, ,False
2022-12-13,,2884,玉山金,7939,7956,1522.0,1634.0,129.0,112.0,,3568775.0,10.0,122.0,,3568775.0,, ,False
2022-12-14,,2884,玉山金,7956,7780,1634.0,1601.0,25.0,190.0,11.0,3568775.0,36.0,3.0,,3568775.0,, ,False
2022-12-15,,2884,玉山金,7780,7755,1601.0,1598.0,8.0,23.0,10.0,3568775.0,12.0,9.0,,3568775.0,, ,False
2022-12-18,,2884,玉山金,7755,7773,1598.0,1512.0,56.0,34.0,4.0,3568775.0,89.0,3.0,,3568775.0,, ,False
2022-12-19,,2884,玉山金,7773,7790,1512.0,1566.0,32.0,15.0,,3568775.0,7.0,61.0,,3568775.0,, ,False
2022-12-20,,2884,玉山金,7790,8048,1566.0,1527.0,323.0,65.0,,3568775.0,48.0,9.0,,3568775.0,, ,False
2022-12-21,,2884,玉山金,8048,8030,1527.0,1538.0,47.0,65.0,,3568775.0,2.0,13.0,,3568775.0,, ,False
2022-12-23,,2884,玉山金,7935,7946,1537.0,1535.0,36.0,24.0,1.0,3568775.0,1.0,1.0,2.0,3568775.0,, ,False
2022-12-26,,2884,玉山金,7946,7927,1535.0,1535.0,4.0,22.0,1.0,3568775.0,,,,3568775.0,, ,False
2022-12-27,,2884,玉山金,7927,7889,1535.0,1535.0,6.0,40.0,4.0,3568775.0,2.0,2.0,,3568775.0,, ,False
2022-12-28,,2884,玉山金,7889,7769,1535.0,1519.0,39.0,159.0,,3568775.0,16.0,,,3568775.0,, ,False
2022-12-29,,2884,玉山金,7769,7687,1519.0,1515.0,55.0,137.0,,3568775.0,11.0,7.0,,3568775.0,, ,False
2022-12-30,,2884,玉山金,7687,7692,1515.0,1506.0,9.0,4.0,,3568775.0,10.0,1.0,,3568775.0,1.0, ,False
2023-01-03,,2884,玉山金,7692,7712,1506.0,1497.0,28.0,7.0,1.0,3568775.0,14.0,5.0,,3568775.0,, ,
2023-01-04,,2884,玉山金,7712,7835,1497.0,1824.0,144.0,16.0,5.0,3568775.0,17.0,344.0,,3568775.0,, ,
2023-01-05,,2884,玉山金,7835,7781,1824.0,1850.0,7.0,46.0,15.0,3568775.0,4.0,30.0,,3568775.0,, ,
2023-01-06,,2884,玉山金,7781,7771,1850.0,1734.0,17.0,19.0,8.0,3568775.0,129.0,13.0,,3568775.0,, ,
2023-01-10,,2884,玉山金,7541,7605,1592.0,1587.0,119.0,55.0,,3568775.0,5.0,,,3568775.0,, ,
2023-01-11,,2884,玉山金,7605,7619,1587.0,1504.0,62.0,24.0,24.0,3568775.0,81.0,,2.0,3568775.0,, ,
2023-01-12,,2884,玉山金,7619,7651,1504.0,1505.0,71.0,9.0,30.0,3568775.0,,1.0,,3568775.0,, ,
2023-01-14,,2884,玉山金,7651,7654,1505.0,1585.0,66.0,60.0,3.0,3568775.0,1.0,81.0,,3568775.0,, ,
2023-01-16,,2884,玉山金,7654,7673,1585.0,1591.0,127.0,104.0,4.0,3568775.0,1.0,7.0,,3568775.0,, ,
2023-01-18,,2884,玉山金,7673,7878,1591.0,1513.0,297.0,38.0,54.0,3568775.0,87.0,13.0,4.0,3568775.0,1.0, ,
2023-02-01,,2884,玉山金,8003,7950,1438.0,1449.0,95.0,138.0,10.0,3568775.0,,11.0,,3568775.0,, ,
2023-02-02,,2884,玉山金,8003,7950,1438.0,1449.0,95.0,138.0,10.0,3568775.0,,11.0,,3568775.0,, ,
2023-02-03,,2884,玉山金,8056,8028,1452.0,1453.0,56.0,68.0,16.0,3568775.0,,1.0,,3568775.0,, ,
2023-02-04,,2884,玉山金,8056,8028,1452.0,1453.0,56.0,68.0,16.0,3568775.0,,1.0,,3568775.0,, ,
2023-02-06,,2884,玉山金,8028,7924,1453.0,1450.0,17.0,118.0,3.0,3568775.0,4.0,1.0,,3568775.0,, ,
2023-02-07,,2884,玉山金,7924,7929,1450.0,1450.0,29.0,23.0,1.0,3568775.0,,,,3568775.0,, ,
2023-02-08,,2884,玉山金,7929,8092,1450.0,934.0,239.0,76.0,,3568775.0,527.0,11.0,,3568775.0,1.0, ,
2023-02-09,,2884,玉山金,8092,8082,934.0,928.0,18.0,28.0,,3568775.0,10.0,4.0,,3568775.0,, ,
2023-02-10,,2884,玉山金,8082,8129,928.0,929.0,142.0,80.0,15.0,3568775.0,1.0,2.0,,3568775.0,, ,
2023-02-11,,2884,玉山金,8082,8129,928.0,929.0,142.0,80.0,15.0,3568775.0,1.0,2.0,,3568775.0,, ,
2023-02-13,,2884,玉山金,8129,7253,929.0,940.0,181.0,1057.0,,3568775.0,4.0,15.0,,3568775.0,, ,
2023-02-14,,2884,玉山金,7253,7229,940.0,846.0,221.0,244.0,1.0,3568775.0,94.0,,,3568775.0,6.0, ,
2023-02-15,,2884,玉山金,7229,7071,846.0,847.0,123.0,281.0,,3568775.0,1.0,2.0,,3568775.0,2.0, ,
2023-02-16,,2884,玉山金,7071,7148,847.0,1163.0,97.0,20.0,,3568775.0,4.0,320.0,,3568775.0,, ,
2023-02-17,,2884,玉山金,7148,7111,1163.0,1171.0,148.0,184.0,1.0,3568775.0,,15.0,7.0,3568775.0,, ,
2023-02-18,,2884,玉山金,7148,7111,1163.0,1171.0,148.0,184.0,1.0,3568775.0,,15.0,7.0,3568775.0,, ,
2023-02-20,,2884,玉山金,7111,6578,1171.0,1117.0,252.0,785.0,,3568775.0,99.0,45.0,,3568775.0,3.0, ,
2023-02-21,,2884,玉山金,6578,8273,1117.0,1176.0,2402.0,707.0,,3568775.0,50.0,109.0,,3568775.0,61.0, ,
2023-02-22,,2884,玉山金,8273,8576,1176.0,1220.0,851.0,548.0,,3568775.0,11.0,55.0,,3568775.0,, ,
2023-02-23,,2884,玉山金,8576,7777,1220.0,1226.0,205.0,1004.0,,3568775.0,3.0,9.0,,3568775.0,, ,
2023-02-24,,2884,玉山金,7777,7786,1226.0,1218.0,236.0,218.0,9.0,3568775.0,11.0,3.0,,3568775.0,, ,
2023-02-25,,2884,玉山金,7777,7786,1226.0,1218.0,236.0,218.0,9.0,3568775.0,11.0,3.0,,3568775.0,, ,
2023-02-27,,2884,玉山金,7777,7786,1226.0,1218.0,236.0,218.0,9.0,3568775.0,11.0,3.0,,3568775.0,, ,
2023-02-28,,2884,玉山金,7777,7786,1226.0,1218.0,236.0,218.0,9.0,3568775.0,11.0,3.0,,3568775.0,, ,
2023-03-01,,2884,玉山金,7786,7815,1218.0,1201.0,334.0,265.0,40.0,3568775.0,17.0,,,3568775.0,, ,
2023-03-02,,2884,玉山金,7815,8314,1201.0,1196.0,707.0,206.0,2.0,3568775.0,5.0,,,3568775.0,, ,
2023-03-03,,2884,玉山金,8314,8473,1196.0,1195.0,225.0,59.0,7.0,3568775.0,2.0,1.0,,3568775.0,, ,
